,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.16,0.0,0.0,0.0,161257013.0,3886726.0,3084272804.8,0.0
1,1.14,0.01,0.03,167927.46,161257013.0,3836642.09,2981004903.86,0.0133
2,1.12,0.03,0.07,351737.86,161257013.0,3772326.2,2871232996.12,0.0172
3,1.11,0.04,0.08,450089.85,161257013.0,3738726.94,2827030989.25,0.0097
4,1.1,0.05,0.1,548440.53,161257013.0,3709642.22,2789915843.27,0.0088
5,1.09,0.05,0.11,649735.34,161257013.0,3673854.42,2757122429.77,0.0107
6,1.08,0.06,0.11,736656.21,161257013.0,3641389.36,2733576709.17,0.0096
7,1.08,0.07,0.12,789838.77,161257013.0,3619595.58,2717827778.83,0.0069
8,1.07,0.07,0.12,814605.31,161257013.0,3601533.76,2709217316.01,0.0059
9,1.07,0.08,0.12,844052.27,161257013.0,3587217.8,2702652588.11,0.005
10,1.06,0.08,0.13,859167.42,161257013.0,3576466.9,2697359669.48,0.004
11,1.06,0.08,0.13,872422.01,161257013.0,3569317.55,2694007963.0,0.0031
12,1.06,0.09,0.13,903935.97,161257013.0,3555061.68,2689545117.3,0.0049
13,1.06,0.09,0.13,927068.01,161257013.0,3544407.15,2685797265.94,0.0041
14,1.05,0.09,0.13,951409.76,161257013.0,3533784.56,2682262534.17,0.004
15,1.05,0.09,0.13,958005.19,161257013.0,3526818.78,2680439618.66,0.0031
16,1.05,0.09,0.13,965076.61,161257013.0,3519768.67,2678663523.46,0.003
17,1.05,0.1,0.13,974144.39,161257013.0,3512833.9,2677086080.1,0.0031
18,1.04,0.1,0.13,979890.24,161257013.0,3509321.06,2676272752.31,0.0022
19,1.04,0.1,0.13,997414.99,161257013.0,3502305.93,2674828266.47,0.0031
20,1.04,0.1,0.13,1015943.4,161257013.0,3495480.82,2673793828.59,0.0031
21,1.04,0.1,0.13,1017224.8,161257013.0,3488493.36,2673108764.68,0.0031
22,1.04,0.1,0.13,1023204.84,161257013.0,3481621.52,2672621226.31,0.003
23,1.03,0.11,0.13,1027316.92,161257013.0,3474661.76,2671950050.07,0.0031
24,1.03,0.11,0.13,1032190.99,161257013.0,3471187.11,2671670054.6,0.0022
25,1.03,0.11,0.13,1033728.62,161257013.0,3467715.93,2671294014.94,0.0021
26,1.03,0.11,0.13,1033728.62,161257013.0,3467715.93,2671294014.94,0.0012
