,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.24,0.0,0.0,0.0,64559281.0,1662256.0,1100791432.5,0.0
1,1.22,0.01,0.02,65504.8,64559281.0,1642418.27,1077022140.1,0.0092
2,1.21,0.02,0.04,115677.75,64559281.0,1627695.5,1061105428.95,0.0072
3,1.2,0.03,0.05,151108.89,64559281.0,1613104.7,1048211930.02,0.0073
4,1.18,0.05,0.07,209517.65,64559281.0,1582729.99,1027009652.57,0.0144
5,1.16,0.06,0.08,251862.31,64559281.0,1565406.75,1016637370.08,0.0087
6,1.15,0.07,0.08,290867.03,64559281.0,1551374.31,1009598356.0,0.0073
7,1.14,0.08,0.09,323379.46,64559281.0,1535930.2,1003031497.33,0.0081
8,1.14,0.08,0.09,335272.16,64559281.0,1529795.69,1000602791.63,0.0038
9,1.13,0.09,0.09,354926.53,64559281.0,1517600.07,996444689.85,0.0066
10,1.12,0.09,0.1,381726.81,64559281.0,1508517.2,993670319.0,0.0051
11,1.12,0.1,0.1,391035.92,64559281.0,1503996.18,992416554.74,0.0031
12,1.12,0.1,0.1,396779.84,64559281.0,1500989.69,991544337.08,0.0023
13,1.1,0.11,0.1,406939.93,64559281.0,1486047.15,988248025.03,0.008
14,1.1,0.11,0.1,411266.02,64559281.0,1481593.47,987434045.2,0.003
15,1.1,0.11,0.1,416478.16,64559281.0,1475675.98,986248197.63,0.0038
16,1.09,0.11,0.1,422447.29,64559281.0,1472726.1,985741152.78,0.0023
17,1.09,0.11,0.1,426151.64,64559281.0,1471253.38,985458647.48,0.0016
18,1.09,0.12,0.11,429776.71,64559281.0,1462447.9,984416676.92,0.0051
19,1.08,0.12,0.11,437964.97,64559281.0,1458064.94,983873508.09,0.003
20,1.08,0.13,0.11,440489.84,64559281.0,1452241.42,983286936.28,0.0037
21,1.08,0.13,0.11,441967.01,64559281.0,1449338.39,983024225.79,0.0023
22,1.08,0.13,0.11,444105.59,64559281.0,1447889.05,982804244.32,0.0016
23,1.07,0.13,0.11,445337.78,64559281.0,1444994.72,982571590.97,0.0023
24,1.07,0.13,0.11,448186.82,64559281.0,1442106.18,982264203.55,0.0023
25,1.07,0.13,0.11,452751.51,64559281.0,1440664.07,982130371.89,0.0016
26,1.07,0.13,0.11,452751.51,64559281.0,1440664.07,982130371.89,0.0009
