,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0.0,65103397.0,1695380.0,1131224026.1,0.0
1,1.23,0.02,0.04,97428.78,65103397.0,1665121.21,1090652934.0,0.0435
2,1.2,0.04,0.07,186106.88,65103397.0,1632133.31,1057194591.43,0.0346
3,1.19,0.05,0.08,249594.53,65103397.0,1611042.49,1042267381.07,0.0254
4,1.17,0.06,0.09,301053.66,65103397.0,1585458.35,1027917874.05,0.0278
5,1.15,0.08,0.1,347158.74,65103397.0,1564969.13,1018613993.93,0.0252
6,1.14,0.08,0.1,373973.99,65103397.0,1552493.19,1013740742.02,0.0196
7,1.14,0.09,0.1,376268.69,65103397.0,1550940.71,1013461691.3,0.0162
8,1.14,0.09,0.11,386620.99,65103397.0,1544746.3,1012158210.31,0.0172
9,1.14,0.09,0.11,410951.28,65103397.0,1543398.84,1009797816.79,0.028
10,1.13,0.1,0.11,432318.74,65103397.0,1532745.58,1006639627.38,0.017
11,1.12,0.1,0.11,449340.31,65103397.0,1522134.78,1004413173.96,0.0224
12,1.12,0.1,0.11,460170.38,65103397.0,1520331.97,1004081634.33,0.0241
13,1.13,0.1,0.11,473122.74,65103397.0,1531719.83,1003176692.48,0.0211
14,1.13,0.1,0.11,475138.64,65103397.0,1530189.06,1003110931.63,0.0204
15,1.13,0.1,0.11,475138.64,65103397.0,1530189.06,1003110931.63,0.0159
