,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0.0,65103397.0,1695380.0,1131224026.1,0.0
1,1.23,0.02,0.03,86346.55,65103397.0,1666934.69,1092459635.9,0.0134
2,1.21,0.03,0.06,161946.38,65103397.0,1642104.94,1065825296.61,0.0116
3,1.2,0.04,0.07,210766.73,65103397.0,1622693.87,1049363893.38,0.0214
4,1.18,0.05,0.08,252540.87,65103397.0,1605125.85,1036645764.9,0.0088
5,1.17,0.06,0.09,298228.3,65103397.0,1587557.49,1025785221.04,0.0089
6,1.15,0.08,0.1,339651.97,65103397.0,1564420.19,1014452368.13,0.0115
7,1.15,0.08,0.11,361142.1,65103397.0,1555153.94,1009851878.08,0.0052
8,1.13,0.1,0.12,399121.87,65103397.0,1531989.22,1000535826.76,0.0118
9,1.12,0.11,0.12,426970.91,65103397.0,1515273.88,995353877.11,0.0086
10,1.11,0.11,0.12,446913.92,65103397.0,1507065.81,993017885.52,0.0053
11,1.11,0.11,0.12,461477.46,65103397.0,1501046.58,991499001.07,0.0038
12,1.09,0.13,0.13,486553.4,65103397.0,1483132.76,987518719.73,0.0096
13,1.09,0.13,0.13,500409.27,65103397.0,1475731.92,986251064.48,0.0046
14,1.08,0.13,0.13,505275.13,65103397.0,1471309.15,985324125.02,0.0031
15,1.08,0.13,0.13,510609.52,65103397.0,1468429.26,984741927.41,0.0047
16,1.08,0.14,0.13,514842.39,65103397.0,1465493.87,984300132.8,0.0023
17,1.08,0.14,0.13,523051.14,65103397.0,1458181.05,983326743.3,0.0043
18,1.07,0.14,0.13,532124.34,65103397.0,1454475.12,982897313.63,0.003
19,1.07,0.14,0.13,539235.14,65103397.0,1450116.06,982443181.86,0.003
20,1.07,0.15,0.13,540972.85,65103397.0,1448665.94,982249116.77,0.0016
21,1.07,0.15,0.13,542977.05,65103397.0,1447217.27,982079241.38,0.0016
22,1.07,0.15,0.13,545630.65,65103397.0,1445770.06,981924292.98,0.0016
23,1.06,0.15,0.13,551183.24,65103397.0,1442879.96,981696941.92,0.0023
24,1.05,0.16,0.13,548833.21,65103397.0,1429944.43,981201967.45,0.0065
25,1.05,0.16,0.13,550897.37,65103397.0,1428514.49,981118758.29,0.0016
26,1.05,0.16,0.13,549103.25,65103397.0,1418544.87,980628600.47,0.0059
27,1.04,0.17,0.13,548107.65,65103397.0,1412879.19,980391560.19,0.0038
28,1.04,0.17,0.13,551391.64,65103397.0,1411804.95,980363195.46,0.0016
29,1.04,0.17,0.13,554593.09,65103397.0,1410393.15,980321757.84,0.0016
30,1.04,0.17,0.13,553841.77,65103397.0,1406166.2,980222008.32,0.003
31,1.04,0.17,0.13,554123.73,65103397.0,1404760.06,980174116.77,0.0148
32,1.03,0.17,0.13,553718.04,65103397.0,1401951.97,980114895.81,0.0023
33,1.03,0.17,0.13,554143.29,65103397.0,1400550.05,980058191.08,0.0016
34,1.03,0.17,0.13,554869.08,65103397.0,1399149.52,980013719.74,0.0016
35,1.03,0.17,0.13,554869.08,65103397.0,1399149.52,980013719.74,0.0009
