,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,50.164,50.684693438084786,66.68596850138292,65.18214685023888,63.74346018216936,62.24667631981798,61.044457843260645,60.827922800681634,60.27453811512185,59.69676890963895,63.62383998906638,62.878723889912216,62.47039593897035,63.760812597149965,63.420196901379775,63.13950548054993,62.94950432001838,64.33721274960321,63.96109691054273,63.80645451564741,63.66376916822545,63.57034456130319,63.27270171298014,65.07508210109715,64.61729006474654,64.63908474053169,64.82451731927588,65.0985830542027,65.10692651432721,65.07309471685772,65.1201094233496,65.5390213311268,65.48960041261039,65.52479062074316,65.48484068591134,65.47367232392577,65.63011425702314,65.58987662380032,65.54926721389565,65.58697084628383,65.62510367616181,65.5883769166006,65.68952305913434,65.69833261839213,65.76269213373178,65.80655987989687,65.8111249396565,65.81437117752917,65.81153864041143,65.81153864041143
1,55.323,55.323,59.25882823295148,59.550659722813435,60.019102061963494,58.83504334870696,58.304572279758915,59.95532672746319,60.76106239740142,60.168525558309476,61.82977054871802,61.135758828608054,61.03700411595584,62.04072173796935,61.72947922733723,61.47343616050002,61.33085797538363,63.291218079051355,64.03553459991086,63.87986048840714,63.76320011956673,63.66729249530085,63.6465112689011,63.953267961414305,63.81566019273476,63.78640301053867,63.876740640061875,63.949059900880535,63.984117719758494,63.958284776189295,64.02219393828294,64.05799502560777,64.04512337565325,64.07864867579318,64.06665354169145,64.06456392913408,64.20687119055066,64.16507868487567,64.15279260010409,64.19028089784761,64.23159510199268,64.22301030889432,64.25026880316724,64.27024658573075,64.27964666638607,64.3044339250204,64.31079732004973,64.31821023951235,64.3173557184884,64.3173557184884
2,57.972,57.972,58.35217987187971,58.52272704815827,60.825219765614435,61.526972659639,60.35545305197326,69.22574095845613,68.20642582706485,67.40141440058959,66.83729693470502,66.04248801486524,65.52841593870728,64.78959013723569,64.43675517508544,64.09719770019329,63.832402273079516,63.49836152600265,64.69906129778342,64.53832812296378,64.42821717897523,64.329987601372,64.71838527435065,64.68367505611658,64.57665883915743,64.53716422898867,64.51834892447509,64.49973343013484,64.4888741368465,64.46943668693855,64.45052639413743,64.44175491776257,64.42470752668922,64.42166560244111,64.41282963760545,64.40880444829598,64.39909640735928,64.38305382574559,64.37414565453547,64.36850777872621,64.36173739136237,64.35539103679531,64.35341779702995,64.34708234604425,64.34652735732585,64.34619335539831,64.34527856246918,64.34390671609422,64.34326952542261,64.34326952542261
3,37.438,37.438,37.438,37.780594980618346,42.14517326925587,59.56378932162776,59.52664724496578,72.43966751168365,71.37284083579341,70.53101537594944,69.92023725148661,69.08237869139892,68.53455994348741,67.52499131148105,67.14021856216175,66.77866248331168,66.48609573116711,65.46157820090241,65.062873684007,64.91503621764578,64.80431978157081,64.70298037508856,64.98929816232706,64.92269373210091,64.48445619483964,64.32272350434421,64.15212780696181,63.98334376008125,63.93918391862697,63.860140588327326,63.783240967902834,63.70296146822169,63.63375497193755,63.6166282770422,63.580763869000045,63.56442597783288,63.499999,65.77392969671938,65.73455686972444,65.70963827491744,65.67971414300776,65.64066355770177,65.62066973847723,65.59269007495209,65.587059418484,65.57069494082376,65.56506868316254,65.55663140634154,65.55381954320089,65.55381954320089
4,48.707,48.707,48.861778313941535,50.95330872357331,54.82630573633448,77.21334413505913,75.70627182698105,74.73837584595672,73.63769795827366,72.7689611241293,72.13865771858866,71.27356209123701,70.70924538381023,69.66705971984058,69.26982631362995,68.89688594132708,68.59429995140933,67.53469680508171,67.099999,66.92359883486631,66.73044187910793,66.62476971045419,65.899999,65.8313796771912,65.55833512191951,65.45756732638748,65.35127742111342,65.24611626740334,65.21860241191277,65.16935434634601,65.12144192243413,65.07142365967906,65.02830444830819,65.01763363535093,64.99528826209708,64.98510891448642,64.94496758925945,65.8533277732781,65.82950291895918,65.81442445148753,65.79631708816665,65.77268722521312,65.76058878406322,65.743658036178,65.74025087493735,65.73034858124859,65.72694408176582,65.7218386091226,65.72013712526169,65.72013712526169
5,58.067,58.4047470949739,59.57842376206166,63.44955655205224,62.0537134254579,60.59820625629124,59.43577831803055,65.95313712091898,64.9919951800917,64.23159201318295,63.68264621561142,63.110621999427366,62.755866794119925,66.10009927007327,65.72410459888957,65.37613083929594,65.09218873197847,64.0978731975076,63.694444653791166,63.53092795388417,63.41430220303611,65.9,65.49342444025301,65.42590894611293,65.30857272381738,65.26526948913094,65.21959322233778,65.17440201720167,65.16257840892338,65.14141489601899,65.12082535224563,65.09933086028762,65.08080111752976,65.07621551837734,65.06661297684055,65.0622385765055,65.04498852932771,65.08161825899381,65.07187143388157,65.06570278397338,65.0582950029574,65.04862794944464,65.04367843796221,65.03675201413407,65.03535813342877,65.03130707298985,65.02991428121832,65.02782561581441,65.02712953325283,65.02712953325283
6,43.911,45.57102697179685,50.275976678752066,54.190153126604955,66.11727508383392,64.56458854815095,63.31253772251626,62.527706834425274,61.6353135322255,60.93448378688533,60.449249061671836,60.5914070631127,60.7428984355683,67.84777048885572,67.46159486549524,67.099999,66.80750562763744,65.78324506051878,65.373648943889,65.20717214714101,65.0737248591147,66.11248394690845,65.41270703882267,65.34588410518262,65.0041094827947,64.87797667918481,64.74493175469424,64.61329970818308,64.57886013636534,64.51721547549425,64.45724266053047,64.39463393043289,64.34066086303633,64.32730402072387,64.2993339280833,64.28659226149954,64.23634666602172,64.15974311217815,64.13160744597789,64.11380071684057,64.09241705071848,64.06451165715262,64.05022415313769,64.0302299964204,64.02620635161342,64.01927943710238,64.01525798229775,64.0116870620189,64.01049699331269,64.01049699331269
7,40.176,57.108809878561416,61.33416700044504,59.94942370990521,77.94202117508027,76.10650849652359,74.62092428553227,73.66690544785271,72.58264660384039,71.72616827781687,71.1053658397594,70.26248899564331,69.7096417903655,68.68195371715663,68.30063443995043,67.93345033640567,67.6355649358281,66.59242243017921,66.16691295780447,65.99350164412401,65.8055177087985,65.84611247941238,65.93612372401843,65.86593592375463,65.45631541419527,65.30514391139074,65.14568815840546,64.98792575466256,64.95064211287001,64.87674842473909,64.80485878462028,64.7371227686967,64.67240577858487,64.65639011237286,64.62285227033125,64.60757423722909,64.54732671262929,64.45797239940619,64.42423255361288,64.40287900573877,64.37723605162068,64.34377234512756,64.32663899634512,64.31080325344814,64.30597653414549,64.32173754879457,64.31854856074219,64.31867558347085,64.31916291591251,64.31916291591251
8,52.913,77.33943282033916,72.35589118290063,70.71966906161823,69.15444938876645,67.5272003386451,66.20978526357926,65.36709502039709,64.41550042292415,63.65924811167083,63.1122908185489,62.37434636836277,61.88669206072266,60.99390146235628,63.14812968984501,62.828915782481324,62.57428517030017,66.13762020962156,65.71747580866385,65.54766468285703,65.37778630974454,65.28923263851895,65.27902757509109,65.21130196252614,65.01520817967061,64.94283926465513,64.86650450828614,64.79098039311036,64.78451914853498,64.74911075274039,64.71466265716897,64.70305990684894,64.6719938518646,64.664305861952,64.64820671328764,64.64087280892056,64.61195222858063,64.52397804407119,64.50784456849215,64.49763388331999,64.4853721208753,64.46937068759081,64.46117798671536,64.47628916966785,64.47441660546681,64.56282702725332,64.57025049065614,64.584213119153,64.58780639784109,64.58780639784109
9,66.784,57.38815727373792,55.786623319838235,57.605596356454086,57.655120419417585,57.511158152770946,67.96715337334935,67.099999,66.11391680668297,65.33467896494987,64.77260542070266,64.0048927999047,63.499999,62.57871339324375,63.343237706937046,63.01023115239064,62.74787518788933,67.17546854532118,66.74353591090177,66.5678900710244,66.37767983192087,66.27292843256437,65.55349858622785,65.49113598754354,65.51175042648745,65.5193582382105,65.5273829606242,65.5395872198568,65.57853024377287,65.58212571876751,65.58562368198952,65.65681681185906,65.65978686758199,65.66096318696671,65.66250173398615,65.6636244535769,65.66638726585576,65.57618290872726,65.57879908657605,65.57986041404996,65.58184939043328,65.58351163673643,65.5859223576058,65.64537904773314,65.65027152728739,65.76450621643097,65.80311818449275,65.8209846622705,65.82405396380429,65.82405396380429
