,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.35,0.0,0.0,0.0,32044659.0,898457.0,510225481.8,0.0
1,1.32,0.02,0.03,223157.96,32044659.0,878018.24,496879922.87,0.0164
2,1.29,0.04,0.04,425012.86,32044659.0,861485.22,488132982.59,0.0133
3,1.27,0.05,0.05,547751.67,32044659.0,850352.89,483789213.37,0.0093
4,1.25,0.07,0.06,688665.15,32044659.0,831839.47,478477708.75,0.0145
5,1.22,0.1,0.07,798312.24,32044659.0,812916.31,474057077.1,0.0158
6,1.2,0.11,0.08,853331.37,32044659.0,801609.48,471914297.91,0.01
7,1.19,0.12,0.08,907701.91,32044659.0,792043.35,470212621.49,0.0088
8,1.17,0.13,0.08,960653.68,32044659.0,780470.32,468646632.8,0.0102
9,1.16,0.14,0.08,996765.34,32044659.0,772701.02,467689678.53,0.0074
10,1.15,0.14,0.08,1022152.41,32044659.0,768845.43,467248207.52,0.0042
11,1.14,0.16,0.09,1060176.66,32044659.0,758152.21,466241467.61,0.0099
12,1.13,0.16,0.09,1084893.47,32044659.0,752861.58,465804462.46,0.0053
13,1.12,0.17,0.09,1122926.13,32044659.0,747666.71,465418031.86,0.0054
14,1.11,0.17,0.09,1156075.85,32044659.0,742449.26,465089413.26,0.0055
15,1.1,0.18,0.09,1182910.92,32044659.0,735794.68,464759925.12,0.0061
16,1.1,0.18,0.09,1191552.12,32044659.0,733589.91,464676424.71,0.0027
17,1.09,0.19,0.09,1205317.01,32044659.0,729932.17,464532332.12,0.0041
18,1.09,0.19,0.09,1213258.44,32044659.0,728473.28,464476140.33,0.0022
19,1.09,0.19,0.09,1218913.46,32044659.0,727017.32,464425794.19,0.0022
20,1.09,0.19,0.09,1222922.44,32044659.0,726290.7,464391753.08,0.0016
21,1.09,0.19,0.09,1228680.47,32044659.0,725570.23,464361133.51,0.0015
22,1.08,0.19,0.09,1235312.89,32044659.0,724120.61,464322986.89,0.0021
23,1.08,0.2,0.09,1243506.84,32044659.0,722673.89,464277094.03,0.0021
24,1.08,0.2,0.09,1247061.31,32044659.0,721951.51,464246633.87,0.0014
25,1.08,0.2,0.09,1255000.5,32044659.0,719093.94,464154386.28,0.0034
26,1.08,0.2,0.09,1255000.5,32044659.0,719093.94,464154386.28,0.0008
