,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0.0,163421873.0,4019607.0,3056300545.7,0.0
1,1.16,0.01,0.04,221972.55,163421873.0,3959733.13,2934502929.43,0.0114
2,1.15,0.03,0.06,362080.12,163421873.0,3916393.2,2873248941.6,0.0087
3,1.14,0.04,0.08,473546.48,163421873.0,3877405.04,2822369661.57,0.0078
4,1.12,0.05,0.1,630547.23,163421873.0,3812013.85,2761399381.58,0.0131
5,1.11,0.06,0.1,698576.72,163421873.0,3781624.28,2742744435.06,0.0066
6,1.11,0.06,0.11,777333.96,163421873.0,3793930.97,2723428594.45,0.0087
7,1.11,0.06,0.11,816756.18,163421873.0,3771624.66,2708905539.51,0.0052
8,1.11,0.06,0.12,856104.66,163421873.0,3766051.6,2704556035.01,0.0039
9,1.11,0.06,0.12,898843.87,163421873.0,3782902.43,2698774262.78,0.006
10,1.1,0.06,0.12,936480.91,163421873.0,3760276.06,2688340242.2,0.0051
11,1.1,0.06,0.12,936480.91,163421873.0,3760276.06,2688340242.2,0.0012
