,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.24,0.0,0.0,0,161063745,4163511,2691646594.4,
1,1.09,0.12,0.09,0,161063745,3655768,2454082222.3,
2,1.07,0.14,0.09,0,161063745,3599368,2451831579.5,
3,1.09,0.12,0.09,0,161063745,3645440,2447548475.7,
4,1.1,0.11,0.09,0,161063745,3699827,2449660382.4,
5,1.06,0.15,0.09,0,161063745,3553942,2447580861.1,
