,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0,57.101,55.673159999999996,54.84260756,54.277733434919995,53.70495369691368,53.44225090079392,53.303719628274074,53.68186523570859,54.07097706575871,54.82447763911475,55.75492722049776,56.83546547666233,57.57852723617576,58.05151432763312,58.793001469442295,59.459997437114566,60.19811949349805,60.72631270109557,61.40429113437256,62.02642531168511,62.59396308138646,63.089269745921506,63.57409569973268,63.89240164703562,64.20758763056526,64.51892516662905,64.79695384012938,65.10180834788797,65.46194622266964,65.79145248492613,66.05905770864307,66.32357713155663,66.51937600267935,66.68737148467494,66.90767162455832,67.11168336075427,67.7527075315843,68.31313148286672,68.70090164210659,69.01043292075921,69.25664177194119,69.5031602673142,69.73357374366041,70.1263989440436,70.36659251341531,70.58488664093278,70.89407331686644,71.11990877891255,71.36016853401709,71.6161293295407,71.99131814210848,72.19651496068741,72.312049794177,72.47647180794253,72.80644480761964,72.9600200923606,73.14320384893796,73.31512778216116,73.56515007564984,73.62572920356088,73.72164210258856,73.77960670916845,73.83212574263881,73.89057842294945,73.92528653873838,74.00433328339172,74.06366517292972,74.13611769975677,74.21251695660061,74.27349849279672,74.2950729007465,74.35428679439536,74.38349540435371,74.40870733160281,74.39246933798641,74.46175964047458,74.5052773674683,74.56171441318533,74.60553527997054,74.70562147197414,74.76459095779643,74.78544343876251,74.82514945989853,74.84657205961014,74.89811231608931,74.91834105376857,74.92717281184511,74.95224378317911,74.96973261660959,74.9938910273478,75.02714595253858,75.05180515940555,75.08954968645183,75.10104423761813,75.10715921255209,75.11040392448062,75.11931652014367,75.12828478250121,75.13899424021378,75.15598904586973,75.16693003987356,75.17803065774565,75.19080683357046,75.19651230447838,75.20795663194077,75.21325543325226,75.21325543325226
1,52.79,52.843360000000004,52.73283176,52.65702999432,52.584946614581284,52.59027800260217,52.595271052537115,52.71916563148637,52.84665315322516,52.99523682439453,53.14590066696027,53.506867746284506,53.75509665586625,53.956620206028255,54.22745470087755,54.51263069745824,54.81573282211416,55.00134682978244,55.280408546357016,55.51860037542987,55.73571416904756,55.9616913140047,56.13011594429463,56.26387466890739,56.38413592221831,56.503000427073914,56.640583423230254,56.76872700557472,56.941546100491095,57.151663379303024,57.312285030795785,57.42206218048783,57.539907440073165,57.641018703235275,57.773610515549514,57.89639884355473,58.28221138363111,58.58811942107005,58.772945749175065,58.896667454435786,59.09460760138448,59.24383427062655,59.38331198231548,59.621103455765905,59.76650141577076,59.8986428419759,60.206190855276645,60.34181489282665,60.61544403792967,60.76781662719468,61.19725488761673,61.25718233874056,61.3631615420552,61.51398457524745,62.001912629552166,62.164141997482794,62.32996838223188,62.5859122862254,62.810750782391224,63.104986852944236,63.51986427776523,63.62946427225851,63.77694738166965,64.09595605831642,64.19257241639937,64.62514139869388,64.78827087732446,65.07544023316372,65.49692781647582,65.79777571242836,65.89469873261972,66.22195362599197,66.31655109879979,66.44103561674335,66.5144771497188,66.89645033330486,67.08866754871974,67.36563728269878,67.50389884022904,68.05894461158195,68.20495025376954,68.4432390292135,68.56579737646523,68.75610073152006,68.8585890573134,68.9717909446063,69.0515340833785,69.19168969518697,69.2448946304519,69.39210927519107,69.4928082786007,69.57089064403748,69.78319364708112,69.81777258724274,69.85220369733536,69.88249001415305,69.93265247069901,69.94977425684932,70.00274558673098,70.03512193529096,70.13837019882301,70.163792175369,70.20957304423807,70.2418275203074,70.28444112229029,70.31441998145051,70.31441998145051
2,66.006,69.17540000000001,70.7879054,71.8937834678,72.8603454282812,73.03053244714589,72.85491913596724,72.71794075324789,72.65048999742969,72.57187774749394,72.8405649260591,72.73719341335126,72.96090715825754,72.99908355088368,73.24675646211159,73.45925981994513,73.27108810390634,73.41561178234774,73.31040993491844,73.50232173622007,73.41568426670432,73.32550994990365,73.46921730065509,73.41352191034788,73.3634466912444,73.53441477764072,73.48825904464195,73.43235419515088,73.35695888222361,73.589010560998,73.54311309347268,73.49174196253796,73.49777181202819,73.50294542444824,73.4646535128795,73.47125226779583,73.49198617986204,73.40050785273692,73.4145847427986,73.34947314114223,73.62350773814217,73.63071773411329,73.58530304215104,73.59757176450519,73.60507349354651,73.56081716932586,73.49813355098742,73.50629650983885,73.45706620573003,73.40461868784224,73.32774081317322,73.4235234050415,73.45243197739973,73.4935728657246,73.39837544046345,73.67458370525786,73.71977801699326,73.66593686939679,73.72905418147805,73.70240957241128,73.66022405757843,73.61329198275766,73.63936377336913,73.64547248043351,73.62987973263513,73.63838236427095,73.61130654318383,73.70553928179022,73.71309082770796,73.68353687827565,73.66598744278394,73.67239347768957,73.70547661130485,73.69293240954835,73.71239186560261,73.71946088174793,73.68160537373754,73.65316188245802,73.70476719226443,73.7155022704853,73.68433786425676,73.65500820225343,73.70368236460271,73.6828923456267,73.72419667662912,73.72641188378378,73.71749539147658,73.72028775800274,73.74218959556138,73.72546495458907,73.76741063787794,73.75837707083075,73.76238346506469,73.77706991723518,73.77770287656953,73.77413671993175,73.77506607844064,73.7823950885292,73.77612372057477,73.79004417944925,73.77774727746332,73.78441163314409,73.7852516596708,73.78584349237676,73.80443087184801,73.80496209153942,73.80496209153942
3,88.888,83.0322,80.28019219999999,78.43582793539998,76.98922785037158,76.57319592626192,75.83356602810537,75.90465470754326,76.10380495868485,76.33590983471774,76.06686417901507,76.3558193894656,76.25972736289737,76.48665145245391,76.37418516614257,76.27768909248744,76.68711593245271,76.61662919346593,76.80082798040313,76.70457142079506,76.85218970664155,77.005834291922,76.93056677754316,77.02359854299019,77.1072425575603,77.11693088942714,77.19137051142229,77.28153343579665,77.4031304342597,77.41025520047522,77.48090106903989,77.55997205834949,77.65117270829565,77.7294228895054,77.7869596165127,77.88230169652881,78.18187552952064,78.31148740582204,78.49455858214053,78.58417332057269,78.57792737987396,78.69596122695839,78.75413027932514,78.94299589942908,79.05847807160163,79.1123571665928,79.02572354393111,79.1368772870072,79.06787318063867,79.13349793210907,79.02360143294048,78.95324541861109,79.03344014912619,79.1475683188428,79.01360021894058,79.00227250342039,79.1345602270948,79.0621486580071,79.24563050293641,79.179474791993,78.98734410688364,79.04451640444573,79.14531382092777,79.07972792602243,79.11436932373658,79.0247508103076,79.08557953130452,79.25874515565017,79.16730642496556,79.09432044976992,79.13270415359179,79.06119114391376,79.12266742579216,79.09180023158694,79.16866247504149,79.08315114858078,79.16507202065924,79.09408140863144,79.18944393909335,79.06086136177093,79.12863292558319,79.05587136663007,79.14612197127165,79.094764550792,79.17143005172937,79.14407925291731,79.1222305794604,79.08837972022928,79.12928407127012,79.08860706173576,79.16700592098864,79.14510688730181,79.09274569086949,79.12034108301556,79.11180596275796,79.10325712427188,79.09082418332765,79.10462406657612,79.08962909219022,79.1158468885342,79.08647385338858,79.11354614661141,79.10207033894227,79.0939851677128,79.12903241215332,79.12146923327855,79.12146923327855
4,69.934,70.8356,71.43140560000002,71.79701715920001,72.17131836987681,71.95714809226001,73.63656938995351,73.39451800215444,73.6242471241092,73.38199094600647,73.6667431814103,73.55102814278658,73.60345352364529,73.72841172079059,73.78355142777083,73.96286129635988,74.13822634783996,74.25516295262236,74.56341853061728,74.71083016000495,74.83362404728486,75.08743081443373,75.19012935221723,75.26431192934284,75.4010088100494,75.49487171313885,75.62482386772061,75.77122480517569,75.89366643309806,76.13657566148977,76.25875693587791,76.38550936651914,76.42210359052048,76.45350144416545,76.44959857652547,76.48804374135214,76.60884208543256,76.59670413954244,76.58742628158885,76.5009317399282,76.52013628205388,76.57002039912093,76.56449193385684,76.64476151815576,76.69384247820092,76.68737443440166,76.60525203672252,76.65316475604507,76.70413769938412,76.69614100935486,76.77669835772717,76.7082713741499,76.7419733580654,76.789935932606,76.77391986775086,76.72488112120467,76.78051794019778,76.83273491037048,76.90867202044495,76.95447955295528,76.93961651157886,76.8770405508501,76.91833589861662,76.96429683128831,76.95863903437059,77.02120728381946,77.01081425557841,77.08011171906307,77.1411554461904,77.18988026903743,77.18222094417068,77.22978260862902,77.2532434895225,77.24753595719271,77.23932518293485,77.29523198433434,77.27754507162862,77.32360348992141,77.35936581211074,77.44104641105187,77.42490406016397,77.34857331146618,77.38213098374509,77.41478930557507,77.4429728991588,77.46007241538018,77.45541306817387,77.47666329468323,77.49148687957076,77.51679159322629,77.5449477877565,77.54003370908599,77.57217984518516,77.5819694871573,77.58717746913119,77.58519359320219,77.59279253900122,77.59766423938287,77.60680104962475,77.61602581782137,77.60909438337345,77.61861231729635,77.62556231916928,77.63045887693738,77.64272722537825,77.64727217934593,77.64727217934593
5,59.838,61.954,64.236356,65.397426692,66.632093064168,67.76324664449965,70.13761547838715,72.12762316881941,72.4953410822742,73.07390755521735,73.6605739587817,73.63507416605947,73.64833853440615,73.56718345639007,73.7589538699803,73.76949288484074,73.93380004137424,74.04336304075363,75.2969504168978,75.27577140855985,75.37712929461432,76.10362496731126,76.1806405928016,76.23627154628076,76.49728883081795,76.30303665367896,76.19085132379584,76.75786995923409,76.57907190984557,76.35077185149498,76.23996664804287,76.80494698156245,76.74844498893779,76.6999662646721,76.71602870833325,76.65659848324032,76.46986309500828,76.3865527845946,76.18847304561028,76.92361689601735,76.79490393297135,76.71605939240617,76.73450388720191,76.6074883716987,76.52982454054798,76.54947253391035,76.44840334851881,76.37458061307073,76.35395739770833,76.30706615796808,76.27524428502524,76.839871842175,76.78439629661487,76.70544693874386,76.74535075261001,76.54535575030602,76.45662772183412,76.43414777211645,76.31214043381458,76.29323395532413,77.14738099012581,77.10888849554554,77.03644843959786,77.0108049160848,77.020838819325,76.98584289548623,77.00354837022003,76.88016682427762,76.84693826578781,76.82041538289602,76.83272016736437,76.80674900824407,76.76401492876526,76.77298775064357,76.68213108044138,76.65302500680836,76.68141506993757,76.65724650499166,76.59193936591052,76.54990951841198,76.57441782760948,76.48947147011668,76.42908446706956,76.41336408025114,76.36237926139303,76.35429072021417,76.36187388846845,76.3850103790481,76.38119581289686,76.40886034328855,76.35677759959188,76.36434638746155,76.40000190276508,76.381683156561,76.37911785670748,76.38206860893307,76.37832214159822,76.37704247278204,76.38728467932965,76.36991194861001,76.38008265488493,76.36216415872028,76.35874315788166,76.36315194979927,76.35994441540507,76.36511084020447,76.36511084020447
6,64.477,66.5378,68.4458128,69.92205384959999,72.90998137251839,73.72552385683291,73.4918107604121,73.81551454520384,74.12340573975456,74.54224559626068,74.90454921075792,75.88949518522443,76.45022029114948,76.27062198678223,78.04078143711268,77.8743782454962,77.73363592409528,77.76878638523387,78.24565887114396,78.04228569372107,78.11767583692782,78.41214367186312,78.41461651678517,78.45930273510054,78.52047970774953,78.64540143096428,78.7212858180856,78.86819867408666,79.15933069397535,78.9512370954363,79.08606683391285,79.26597616557372,79.15260889405647,79.05533974581337,79.36803152511975,79.24682293630984,78.86597408619896,79.24928165546325,79.09286971228676,79.40466340602703,79.22312633560313,79.06513946745632,79.42684127111986,79.16747588246047,79.00888651901633,79.3635800124179,79.29929413128404,79.14444219411435,79.03761437658022,79.25711423274197,79.0851660457637,79.32508438530607,79.2138473303141,79.05554164851489,80.01211393535984,79.88029105460757,79.69014018553852,79.57247159027753,79.31203510469739,79.2096240306527,79.08243544376094,79.25388620985579,79.11361902030949,79.01248519366914,79.22755415673501,79.08732902356552,79.5183583505502,79.2728583925627,79.13205644469838,79.01966897609091,79.27311757844159,79.16105302719758,79.07585140918054,79.21905914697572,79.16441346041368,79.03237836820405,79.49422074863158,79.38128953012509,79.24706212125018,79.04761942773632,79.46674400584568,79.43627913851485,79.30923818030155,79.22865017391263,79.1216856682771,79.0796331984291,79.2136589964908,79.20114844310504,79.17246746049574,79.14913953133403,79.04031820405547,79.15970179594453,79.14080682089482,79.10250891920947,79.08931492814376,79.15518224078629,79.13844567426834,79.12715472603065,79.11862090918048,79.08229140263711,79.23845112728739,79.20068346890828,79.18276859621851,79.17867062485678,79.15414935519031,79.15141985608776,79.15141985608776
7,67.405,74.0796,72.5883986,72.1376124602,73.10441228703081,74.41482756756801,74.0595818783788,74.04249024081122,74.49950294575419,75.03214037211033,75.57223472243545,77.87965044603996,77.54580813622708,77.65469601418367,77.76095361382909,77.91592263432484,78.99808233636969,79.12418610132416,78.60088319319635,78.67696552933242,79.29284211533377,78.84126095725776,78.9472170428989,79.34275265542702,79.04737512887274,79.61450900245515,79.38672342143305,79.08332446379728,80.05264959684031,80.03866915478316,79.8196434045066,79.53949697046156,79.53531224243386,79.53172174470525,79.41357132554907,79.41000628591627,79.39880459420381,78.96544499384069,79.61979876392692,79.34920637999588,79.3445525543185,79.34050245401691,79.20546356879228,79.20097189367664,79.13326965142886,79.00279008189068,79.6436596032691,79.63701804497245,79.62995228499209,79.37737524123064,79.3701101932524,79.16445909131988,79.16278577708019,79.16040441997218,78.9385689778079,79.27175606432398,79.26783886810708,79.26416245163107,79.25881598205049,79.25559083193764,79.04512142191682,79.48423004658224,79.47950002917732,79.47423561022357,79.40740917570913,79.4010910687721,79.2854599302073,79.28010467661954,79.2753872652993,79.20045873177735,79.14254811324261,79.14017043879225,79.13899759638402,79.08779937224378,79.47733759838427,79.47052188362379,79.34363540500067,79.33929672820204,79.33592793779849,79.20324789832024,79.0758027903811,79.5784570128126,79.57352843118542,79.50415958247723,79.50042298524683,79.49815592144022,79.47558341436833,79.47999335734072,79.48306961462067,79.46838483787077,79.46479370708643,79.42770114372219,79.43485103517868,79.43366184081741,79.43302920248247,79.43023547876977,79.41970720191706,79.41912959780701,79.41383223931663,79.41274750540158,79.38263312055746,79.38158198074451,79.38081443773277,79.38084192472725,79.38376155016284,79.3848431597431,79.3848431597431
8,90.597,83.27839999999999,82.23814739999999,81.20652806179999,79.91578977095719,79.4993012369123,79.4667437059895,79.4413488318697,79.39001750640044,79.33019206874043,79.36312907495318,79.21537907362962,79.90797473400977,80.17331011299962,80.12390236017463,80.39831050825079,80.64908167706926,80.59430045191323,80.46835714242305,80.92892999957458,80.82128718958181,80.70925002016934,80.65356626986679,80.58694404089825,80.55104460048928,80.48555010988389,80.80965315889493,80.74131397414708,80.75564926453488,80.83898925595145,80.80496702600759,80.81388735574751,80.86851736227634,80.9153899219883,80.97685604797319,81.03377753284403,81.40117120103423,81.32195623669979,81.43080684938599,81.43426736034398,81.51454766140066,81.58441346516301,81.57583059415605,81.81533346710978,81.7706222231008,81.83298690224218,81.9213187692451,81.98583794018855,82.05447800260379,82.00196390811267,82.11108431306994,82.10694346993922,82.20684257940387,82.27049203879082,82.39822799434049,82.42140885154274,82.49270855981214,82.50795059235477,82.60603476586141,82.61871387565141,82.58926809508866,82.55003523166056,82.5618512080225,82.69962547826248,82.68807906989862,82.76867522487568,82.7135015845745,82.78224041968829,82.96855458452582,82.90784680734139,82.8937534842348,83.04092170670789,83.07112459056718,83.06042061802476,83.15128723734597,83.32331482732093,83.25670701623783,83.26402948030756,83.30927517025852,83.26084719737572,83.19375356401004,83.26919109981542,83.31184093688847,83.23496510359351,83.27152308246752,83.32606711425134,83.3104072384231,83.32125677977572,83.3121968288902,83.25116268443924,83.2884252533496,83.30614388674388,83.28632386484803,83.29936531015301,83.31647498424977,83.31033141927865,83.31432706060637,83.31127767782586,83.28870232217416,83.31920490152862,83.29809688574932,83.2996349802766,83.30897173069337,83.3058895632748,83.31242096156996,83.30954501685113,83.30954501685113
9,62.873,65.72822000000001,71.49280202,75.63930053314,75.35105070861557,76.46182139019157,76.45460085543678,76.83696883832805,77.87092549272315,78.14597735540508,79.22567994416454,78.52964686589544,80.46220063484574,81.02636262532305,80.30502855968996,80.86312393137679,80.2319412048865,80.54455708681319,80.02435438799012,81.2593273002303,80.8260597361264,80.37510466087612,80.57457309096297,80.30175578696239,80.71596822909277,80.49109557857274,81.09663271836558,80.81807275846356,80.6223966670866,80.7265584380476,80.58882594938832,80.59166768989444,80.77621430086523,80.7653728699612,80.82177555239443,80.97424969578788,81.79936602526153,81.50031838801408,81.32353593058188,81.31767896348431,81.50369648297767,81.47945686813665,81.42290094502854,81.84820575810909,81.72594775260977,81.78167854143392,81.62470640209989,81.683584501676,81.94313296120912,81.76900104279044,81.94131657262255,81.88263340689633,82.10184547668045,82.07201825264339,82.18804951391864,81.97361102839315,81.94049446135588,82.12320642055623,82.07482405296975,82.12403021845707,82.0723103099954,81.89188489752569,82.05831795764594,82.26921251326763,82.22914591555038,82.18694029945908,82.0596672765579,82.20905774749163,82.45132595932436,82.31125329809798,82.26649897927446,82.60287428342635,82.67254611791776,82.60419147301687,82.53336139429071,82.80177595935605,82.56362444357737,82.5676737022745,82.67631142797359,82.45663444285935,82.40004011337189,82.215329358513,82.19086908450153,82.23952887970664,82.21853386793377,82.34667272718029,82.31683211525531,82.41911291435505,82.45786977655878,82.5149163165817,82.4917019932287,82.50933742091847,82.55004102277516,82.54178829481936,82.58885511591978,82.58259589111974,82.60092644087905,82.58720426923811,82.61330157155369,82.68420494618722,82.60915867046143,82.61986265443002,82.65199750583122,82.66497752379253,82.72543643473117,82.73745481639975,82.73745481639975
