,0,1
0,14.0,14.0
1,14.0,14.1
2,14.0,14.0
3,14.8,14.6
4,14.0,14.2
5,14.0,14.1
6,14.0,14.0
7,14.0,14.0
8,15.4,14.6
9,14.0,14.8
10,17.0,15.1
11,14.0,14.8
12,14.0,20.3
13,15.8,15.8
14,27.5,15.4
15,14.8,16.3
16,17.8,20.3
17,14.0,14.2
18,14.0,15.4
19,22.1,14.0
20,20.3,15.8
21,15.8,17.0
22,14.8,15.8
23,15.4,14.6
24,17.0,15.4
25,14.6,15.8
26,14.0,15.8
27,15.8,14.8
28,15.4,20.3
29,16.3,17.8
30,15.8,15.1
31,20.3,22.1
32,61.6,17.0
33,36.3,20.3
34,20.3,15.4
35,31.3,15.8
36,36.3,14.6
37,15.8,22.1
38,17.0,17.0
39,14.0,15.1
40,36.3,15.8
41,17.8,31.3
42,17.0,15.1
43,14.3,20.3
44,14.3,15.8
45,15.8,15.8
46,27.5,15.8
47,230.4,14.5
