,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.08,0.0,0.0,0.0,3256462.0,140830.0,49060374.6,0.0
1,1.58,0.24,0.07,22668.48,3256462.0,107250.64,45775263.37,0.0441
2,1.38,0.34,0.07,29895.3,3256462.0,93319.82,45649072.26,0.0219
3,1.26,0.4,0.07,33618.97,3256462.0,85145.43,45614147.68,0.0148
4,1.2,0.42,0.07,35838.54,3256462.0,81219.11,45603480.73,0.0077
5,1.14,0.45,0.07,36735.37,3256462.0,77559.76,45595929.84,0.007
6,1.12,0.46,0.07,37286.1,3256462.0,76010.16,45593540.18,0.004
7,1.11,0.46,0.07,37199.3,3256462.0,75554.89,45592626.72,0.003
8,1.11,0.47,0.07,37251.87,3256462.0,75304.93,45592116.55,0.0019
9,1.11,0.47,0.07,37267.66,3256462.0,75037.56,45591909.61,0.0012
10,1.11,0.47,0.07,37276.13,3256462.0,74968.96,45591842.63,0.0007
11,1.1,0.47,0.07,37301.7,3256462.0,74769.09,45591732.88,0.0012
12,1.1,0.47,0.07,37334.61,3256462.0,74497.54,45591588.75,0.0015
13,1.1,0.47,0.07,37340.66,3256462.0,74356.68,45591533.93,0.001
14,1.09,0.47,0.07,37354.38,3256462.0,74216.09,45591435.1,0.001
15,1.09,0.47,0.07,37354.38,3256462.0,74216.09,45591435.1,0.0004
