,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.25,0.0,0.0,0.0,195950651.0,5094861.0,3233978293.5,0.0,3233978293.5
1,1.23,0.02,0.02,986135.01,195950651.0,5016388.91,3158360466.22,0.0194,3159346601.23
2,1.21,0.03,0.04,1667752.66,195950651.0,4952912.27,3107748895.8,0.0141,3109416648.46
3,1.2,0.04,0.05,2212529.57,195950651.0,4908538.53,3077257429.61,0.0129,3079469959.1800003
4,1.19,0.05,0.06,2762953.26,195950651.0,4864654.06,3051741343.63,0.0113,3054504296.8900003
5,1.18,0.05,0.06,3182881.13,195950651.0,4822166.12,3030871144.07,0.0082,3034054025.2000003
6,1.17,0.06,0.07,3683128.78,195950651.0,4769829.99,3009980247.46,0.0148,3013663376.2400002
7,1.16,0.07,0.07,4162188.84,195950651.0,4721978.96,2994599426.62,0.012,2998761615.46
8,1.15,0.08,0.08,4319195.9,195950651.0,4700350.47,2988852549.22,0.005,2993171745.12
9,1.15,0.08,0.08,4461285.85,195950651.0,4678382.14,2983702941.9,0.0066,2988164227.75
10,1.14,0.09,0.08,4664192.94,195950651.0,4638898.07,2976747188.72,0.0085,2981411381.66
11,1.13,0.09,0.08,4768520.52,195950651.0,4624255.01,2974108551.84,0.0046,2978877072.36
12,1.12,0.1,0.08,4880276.37,195950651.0,4583867.69,2968217093.18,0.0107,2973097369.5499997
13,1.12,0.1,0.08,4937727.81,195950651.0,4561354.68,2965582059.15,0.0056,2970519786.96
14,1.11,0.11,0.08,4976021.75,195950651.0,4544760.39,2963864112.8,0.0051,2968840134.55
15,1.11,0.11,0.08,4994112.94,195950651.0,4512702.72,2961883299.18,0.0065,2966877412.12
16,1.1,0.12,0.08,5047583.89,195950651.0,4506672.28,2961338180.85,0.0028,2966385764.74
17,1.1,0.12,0.08,5047583.89,195950651.0,4506672.28,2961338180.85,0.0011,2966385764.74
