,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,3.25,8.585459578974165,13.539721808073711,16.95056142954887,15.853153992386586,15.524646213995968,15.095577560187634,15.670066608703278,15.168414998326675,15.265777221644377,15.49545776047566,14.70722944584045,15.509911348234589,15.081431171063079,15.189069281304036,15.206113366718949,15.196622834130661,15.216903049424856,15.314887283881498,15.390685990356538,15.38608663814175,15.347435151667693,15.372879781898558,15.455313013664545,15.12725286725578,15.119395993293313,15.192694557420111,15.268474538969713,15.274052005147663,15.340594820217294,15.323993091900448,15.4167827217588,15.01875583875613,15.038325371578262,15.054603848623065,15.135989056048048,15.085055602887838,15.107889968589603,15.082343810878099,15.136500510222435,15.203423388453505,15.236995490332225,15.242779329400511,15.221145430115136,15.238137180824626,15.248834019729747,15.254046369922964,15.247793800320768,15.265773467477603,15.271290930997951,15.274571988752273,15.274911973384205,15.288302079984124,15.304643016715922,15.30068721595728,15.3109167843927,15.305939745335081,15.301823094694793,15.303660008453111,15.305840844409405,15.302760519567785,15.303439705391632,15.309284593926915,15.302973503212161,15.30867694222004,15.31201741075494,15.314569145517604,15.315063272941952,15.317914284770302,15.320265601454139,15.320265601454139
1,10.851,14.970997078974168,13.794264888602905,16.369775545514955,15.81495552160473,15.710808906229529,15.319755630250112,16.07932362994903,15.146722859411986,15.520757643564828,14.955709226315186,15.323744474033651,15.508834784399792,15.100226179808782,15.575934048377865,15.121981690771582,15.329260619899062,15.557717003573613,15.00820657217531,15.126347095909017,15.293902142629058,15.261703387876892,15.388502230524853,15.698558729691984,15.376388814661281,15.508928000887588,15.047358973238694,15.099153881633592,15.176233465367515,15.334456628688574,15.475090467983883,15.15046594443815,15.255959703852804,15.488766525049325,15.250858995546942,15.239820628504978,15.303915635875308,15.392076861141994,15.451551974245495,15.089358323146074,15.191956851895318,15.216777555215923,15.366971899452276,15.453528166679693,15.358692559144144,15.380507928715682,15.449932674019925,15.341661308353286,15.36544063617846,15.4088879623083,15.297220117706225,15.30978527208716,15.357158704990095,15.368679836340894,15.369960922045575,15.430313499529053,15.346287345605502,15.363554923598059,15.394174426003337,15.421184259521628,15.397420045452057,15.410458264682589,15.389514739354832,15.389794890798651,15.403933032818905,15.392378795066378,15.396782426108034,15.403248319112393,15.391949906789044,15.400370387401312,15.400370387401312
2,5.373,10.284358745640832,14.976493663073708,15.00355144930881,15.68907280840057,15.48415318356979,15.196937745424798,15.747471166297672,15.405837789338975,14.741788394557942,15.887335623810392,15.215623674443654,15.293710895675565,15.535154285718798,15.104734877264825,15.273712735253344,15.4057933469713,14.903502261155053,15.170370177571696,15.341080287528753,15.208461826866484,15.174016349848802,15.318136946519788,15.3586983404225,15.508361933773767,14.982680856099531,15.20710437012666,15.325065425517424,15.232661708836766,15.316407924983892,15.15709659207174,15.279734906281927,15.414231792888666,15.040347303301784,15.162590512088086,15.225799310468565,15.375801164260787,15.378747751317839,15.394587281111601,15.4745280173668,15.28064217918986,15.270090455349155,15.40021285559317,15.181744972113377,15.206767391244345,15.2715673789423,15.257502694521184,15.252186150855922,15.281334305582101,15.276988246942123,15.324923921156348,15.338672926364694,15.367750375874168,15.386275458731843,15.388587204597323,15.388858014982546,15.415605897334109,15.338239672848427,15.323770561596698,15.334349352507713,15.337650113880002,15.331309622278821,15.336241652698611,15.338093213598475,15.34712880908968,15.350230956643491,15.347948145266757,15.353069360678951,15.358567100185798,15.364729861678818,15.364729861678818
3,7.004,12.762207078974164,17.968899739740376,16.603263359520106,15.800212848317937,15.614902560732856,15.434037205084516,14.983040970361344,15.586119856721771,14.990998230044454,15.24444115678799,15.748241595622304,15.41420889675728,15.109242136364355,15.55893837552932,15.168982115668026,15.278438737883683,15.511561252800758,15.075309526596635,15.159447979360397,15.230566188701076,15.36173437694523,15.56918566150401,15.000706335399688,15.186654183043803,15.439405350964325,15.080468741706575,15.2309008262445,15.249487511968171,15.320808797951035,15.393176725599094,15.574655887504763,15.260342641542055,15.431286597745446,15.261274531331829,15.350479670286866,15.496612904665781,15.28003662779044,15.38388014236249,15.52339939276784,15.324955474588046,15.399309265269933,15.583345183306617,15.395893149236633,15.429190802975036,15.366641095203825,15.389020413720083,15.40308622308203,15.336480010802221,15.367651920833394,15.419868293413812,15.394437982235148,15.443684820765979,15.372444433302213,15.378344552763462,15.413157241997832,15.350646681876999,15.375714773346772,15.39140262967387,15.39202059051394,15.39753728104969,15.40213199884081,15.384981703578314,15.388226235992207,15.405328824947741,15.396368499483893,15.398737682862748,15.405551201552694,15.39731816400258,15.40471539099953,15.40471539099953
4,11.59,16.995528412307497,15.2470024006029,15.980314403738166,15.861940346947181,15.922291073495145,15.272742350781034,15.96465039151681,15.286088160872326,15.813810373922944,15.487303663695435,15.128233807244134,15.398176203839927,15.737967562529365,15.463943718187087,15.23972407041018,15.419814375780687,15.078612293252734,15.584212883746682,15.243233038620152,15.372003047629422,15.55812380979844,15.37858346528604,15.79710952288015,15.638233180301537,15.280568926561328,15.594211940451821,15.30803555610095,15.408306640361642,15.258826421687564,15.459121832251972,15.252465069458662,15.49612020699647,15.22162181440919,15.394387808462236,15.552680969919953,15.36383890746531,15.46799359134629,15.248664172076609,15.42648922532557,15.285232241340545,15.400811529082768,15.273449997235494,15.363882353213466,15.401098946022907,15.354456722802063,15.398288834653158,15.439428404814826,15.394276153493852,15.44849564489099,15.385436804272569,15.400630239329736,15.349216401444362,15.390280111653032,15.401840300600744,15.319294905154548,15.366449226244601,15.406028659205433,15.359615989559655,15.385637236367705,15.40105779707495,15.382598712257098,15.395038507886873,15.405814741322777,15.39214387662775,15.39950834393359,15.407023323936123,15.394432457378747,15.404094264524826,15.397537025792085,15.397537025792085
5,26.005,20.725984999999998,18.529030589999994,17.120824265159992,16.12694021903956,15.471433886508247,15.46250765910501,15.475642167076979,15.52844214191435,15.394891987907588,15.903988574758346,15.139250320452668,15.43672247990812,15.332524496387235,15.927711408397915,15.406218145670328,15.325443807171014,15.818857683792531,15.744846323076114,15.553961609294825,15.36991505490205,15.595864455288448,15.506542855311311,15.40152432825498,15.353590207402746,15.852235351002827,15.79113470986308,15.622894738002616,15.465222348454576,15.395100412526524,15.78154440817914,15.667320482040024,15.560108980022958,15.401635190598736,15.345295149189745,15.483807046949796,15.41059992864537,15.36792985640142,15.65715008224628,15.604787151458293,15.521201393824894,15.47877073045765,15.438503716238918,15.371760742999674,15.434295683068083,15.41340336824636,15.36849716890388,15.446234127529115,15.42369645118345,15.401283555465652,15.380250851402337,15.407808152992773,15.376208380900572,15.439768186272657,15.432359589353258,15.398104592387355,15.460780891393275,15.439240040181897,15.407101115237271,15.382012085882552,15.39944448037395,15.4218038978015,15.41663203651886,15.405971610949058,15.399848876959224,15.40903997231161,15.402568861102175,15.396369841199405,15.405251332173782,15.402619436373392,15.402619436373392
6,12.106,19.303928190085276,17.257711801936235,16.522801038322413,15.950139337887897,15.397196148939933,16.235057774306817,15.74042432884244,15.767441093059322,15.697395697787096,15.673587938240319,15.43794477885695,15.385221079756105,15.895150782920648,15.821742056087501,15.7018210170566,15.635406563701833,15.513933621216697,15.504297076336336,15.407789044060827,15.311233810237447,15.65469362402469,15.604581986483398,15.528489536850234,15.539540494753934,15.44574821525251,15.436896798727805,15.354343533236635,15.656894933147,15.61565483320831,15.483410302533375,15.460569018950663,15.39449516414783,15.714682628829147,15.695646227580953,15.64756093268889,15.603690015602668,15.567033275600368,15.484030292785478,15.485007696002079,15.442882997861336,15.422370381781171,15.398339129776828,15.55929656621156,15.549295001955945,15.534742887943313,15.511349935325079,15.503423058462538,15.492531602049137,15.478633892687691,15.478745953962552,15.475569863282095,15.45565757227148,15.437392846374314,15.43245103158321,15.407833827282195,15.40546546843811,15.392644912172143,15.442673302817804,15.428495601483354,15.426385250444143,15.422051308266184,15.420324174384838,15.414115528016412,15.410109865166802,15.40903950368438,15.405887726745531,15.401676010503417,15.40109436279637,15.398801111144843,15.398801111144843
7,14.8,15.327414300000001,17.76570605086667,16.4155123910008,16.048174421813496,15.637812383503237,16.037630781437322,15.63464807945955,15.907258469620494,15.503573710080392,15.618857279644752,15.56828768314585,15.611739148716643,15.658581364239318,15.73434036510727,15.714251762177335,15.759906745684408,15.765494252291367,15.82986061592024,15.84350156220063,15.810019035803592,15.860562571904998,15.870468413646082,15.934741050856326,15.761086893714825,15.767920905984225,15.822548292817885,15.84287373102956,15.781704625745183,15.781537093184138,15.813792018323793,15.816642759560235,15.848987371103153,15.835938283761857,15.84756781679038,15.823777423447462,15.90583274823955,15.7633444692161,15.762277292390579,15.798001467697132,15.823633832077114,15.827258704317929,15.87667444026501,15.874664019080322,15.872861800916045,15.876720372402954,15.87555040166895,15.887357902427496,15.893738659570069,15.908574077337796,15.84567884185216,15.85033224737983,15.848113483316896,15.843938571603228,15.84955022823372,15.848036755863717,15.849317830054915,15.85327777957134,15.842481233385184,15.84413546628035,15.843697593087306,15.846349627342956,15.847594855797816,15.846338903878655,15.846881905388432,15.847475514290032,15.847461531996638,15.84848602711838,15.850634248881898,15.850213290677619,15.850213290677619
8,5.71,19.766080190085283,17.68253568993624,17.03565581083442,16.215521532185768,15.980479328974106,15.797697089365107,16.185690185078997,15.894675201963462,16.103157419067944,15.84384839069548,16.053140411066167,15.892086549190052,16.030812116833136,15.822996278082286,15.963557867863924,15.795879172196987,15.908286793573106,15.705076024243736,15.853093945824373,15.943265133579482,15.814600285093945,15.931116541059506,15.675883584019,15.81258093057212,15.929081092221416,15.761557323204613,15.879320845637132,15.899901924674825,15.971789656939468,15.770324428111948,15.879458353533845,15.976343288128414,15.776052022838957,15.868370621892316,15.914272377575564,15.778410450071327,15.846842842064454,15.903216596022512,15.776660734068054,15.899311980914204,15.928244540889482,15.83103295762242,15.86494999278976,15.867113486835807,15.897909854359169,15.925535410364956,15.889618505957387,15.917411742374282,15.876484254874834,15.903193819308493,15.891624062026393,15.899331559567152,15.915824293142473,15.904369195263046,15.84708682827622,15.857842320647398,15.88082493138194,15.880420187999206,15.898746425135153,15.90182756263623,15.88987707994832,15.896267875720191,15.903143303136988,15.893712320560017,15.895513349551495,15.899400650561937,15.904745337043618,15.900879771193754,15.896124543437212,15.896124543437212
9,14.043,12.867630000000002,15.234119220000004,15.071394159280004,14.354160562461455,13.708240483651615,13.46373942140364,14.10304618306258,13.57466350444495,14.188447059133804,13.71947925911798,13.335972752461483,13.669232760620408,13.385212148477454,13.815185965350539,13.54407666708301,13.896033600399686,13.492978886779303,13.94432996355356,13.522909475485221,13.963914001710961,13.692902925652787,13.45420593495755,14.023088755120268,13.819216181221782,13.404426723617027,13.788785374501497,13.453566603397933,13.764696772279008,13.578176049744313,14.033946895157609,13.784677541407724,13.519760504999862,13.979913324294868,13.812188144484676,13.655804381594983,13.395269032620751,13.618962306805233,13.382557475294272,13.67825207860956,13.478435524565713,13.602539427221794,13.419910480968472,13.589449181830073,13.659477588375433,13.598145767668429,13.72057372692107,13.651025563378782,13.589761358871753,13.686046983924163,13.612423467100998,13.589565196699695,13.667639240322798,13.606242126400216,13.583402400021015,13.714037141137926,13.659989881149961,13.598653962100762,13.665520038328157,13.61181239805986,13.59657477326374,13.622814048943948,13.607554420846059,13.584710757583522,13.607027336068356,13.599413308732286,13.61690048211482,13.601652681150592,13.594044028469442,13.605192984440972,13.605192984440972
