,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0.0,21336655.0,556194.0,367175081.0,0.0
1,1.23,0.02,0.03,25013.06,21336655.0,547361.33,356663000.86,0.0141
2,1.21,0.03,0.04,39953.97,21336655.0,539208.13,350695034.61,0.0129
3,1.19,0.05,0.06,61368.21,21336655.0,530113.5,343716404.64,0.013
4,1.19,0.05,0.07,68854.62,21336655.0,530142.52,341285895.5,0.0098
5,1.17,0.07,0.09,87205.36,21336655.0,518081.65,334757398.31,0.0176
6,1.16,0.07,0.09,91393.53,21336655.0,516012.89,334143311.28,0.0044
7,1.16,0.08,0.09,94163.28,21336655.0,513962.03,333838904.16,0.0043
8,1.14,0.09,0.09,103875.8,21336655.0,507828.44,332300939.39,0.0097
9,1.14,0.09,0.1,105516.88,21336655.0,506813.29,332141693.57,0.0026
10,1.13,0.09,0.1,109836.35,21336655.0,504238.57,331665245.06,0.0057
11,1.14,0.09,0.1,110633.6,21336655.0,505270.04,331656779.48,0.0019
12,1.13,0.09,0.1,114222.01,21336655.0,504409.82,331309633.67,0.0049
13,1.14,0.09,0.1,117122.08,21336655.0,508446.56,331082722.79,0.0043
14,1.14,0.09,0.1,117122.08,21336655.0,508446.56,331082722.79,0.001
