,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,9.0,6.497999999999998,5.620769999999998,5.346859869999998,5.218908182349997,5.129927885038447,5.042923437890487,4.956360792545576,4.861681074083564,4.78585313956421,4.715126357003432,4.6307414468770265,4.5191002107797935,4.482763196025207,4.4542801674597206,4.419300594565322,4.398335564837057,4.381605471113899,4.371302123393824,4.338627536535167,4.321696159708409,4.312688667236573,4.283921309850809,4.259787998513491,4.257449906526869,4.248954059611482,4.248456151492259,4.237772536978092,4.237296991904136,4.237296991904136
1,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501,4.501
2,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07
3,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074,2.074
4,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772,3.772
5,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543,6.543
6,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868,2.868
7,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
8,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491
9,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08
