,init_PAR,PAR,init_inconvenient,inconvenient,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2.68,1.64,0.0,7820.42,25561.0,15599.28,457800.0,0.39,0.08,0.019920000000000004,35.949666666666666
