,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,6,10,0,0,minizinc_fw,11,1.19,1.06,4044654.0,3591376.26,162800011.0,0.11,0.12,0.021324999999999997,5690.9931
1,5000,1,6,10,0,0,ogsa_fw,11,1.21,1.08,4075372.0,3636916.74,161208664.0,0.11,0.09,0.006652380952380952,4.628547619047619
