,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,0,10,0,0,minizinc_fw,13,1.24,1.15,4163511.0,3862521.42,161063745.0,0.07,0.07,0.01802,4002.02699
1,5000,1,0,10,0,0,ogsa_fw,13,1.24,1.07,4163511.0,3604869.82,161063745.0,0.13,0.09,0.005685714285714286,5.0000285714285715
