,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.14,1.03,3896482.0,3497890.03,163353015.0,0.1,0.14,0.008941176470588237,9.21545294117647
