,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,3163.927,3124.1911867196627,3094.430020640195,3269.2055354173685,3246.599852791867,3221.5040706228992,3197.6110927656173,3214.4576777519483,3253.2168809369455,3259.067863580381,3283.566701245123,3290.7419916010194,3302.4288638106655,3366.2514645915676,3361.468758948503,3353.384599070778,3346.458237893513,3418.1840685906973,3411.9443826606907,3408.3874745776952,3406.9868354071973,3405.687006637915,3403.254345448069,3401.04301615394,3399.7625628419555,3399.40469065138,3399.40469065138
1,3190.92,3148.618290225079,3115.100998124049,3103.1943946360184,3115.4633727192067,3138.4047973241795,3204.4562034355113,3269.294145033115,3266.5098150946965,3276.5677715128522,3323.577639840529,3321.1807252662165,3314.7542691291674,3318.046128729322,3313.977524210546,3315.4805680930613,3329.750774301174,3402.9105390363798,3396.688803478306,3393.1457661696645,3391.813860509564,3390.504278602985,3388.5070706773777,3386.348749740363,3385.293412383061,3384.9984575508,3384.9984575508
2,3201.537,3158.8259092373232,3124.0697415879486,3089.2188550014685,3131.151038072452,3158.977885809586,3147.904149990326,3524.2994688299877,3504.437095052647,3487.9655272856294,3470.1864419035523,3459.5781636091874,3447.3519106978642,3432.706393592105,3427.6573642775807,3419.038642131393,3414.960834166544,3415.600598860009,3409.350430141774,3405.770115730695,3404.4293888636303,3403.0014990618392,3400.9743032703805,3399.1061067338464,3398.039211206642,3397.741025996871,3397.741025996871
3,3146.51,3104.6229842083385,3080.039575616904,3045.6281123470617,3104.075742092613,3260.422156246905,3227.924583871059,3411.267154887486,3392.040481491131,3378.9613771055515,3361.70380236372,3351.55814409037,3339.759387632753,3392.38747731192,3387.3965897989583,3378.68684114435,3369.264435908343,3364.6633824222295,3358.4952849330707,3354.9569575104615,3353.7935050012343,3352.4050163316074,3350.65570581436,3357.544555136545,3356.4049446646304,3356.08643645182,3356.08643645182
4,3231.158,3188.2327341120244,3156.4351362817024,3117.4962004635267,3097.92965398129,3282.08748516688,3248.2987842926386,3239.74971096827,3221.538904694006,3277.569789700197,3263.837554446302,3259.8714725266027,3279.72712534392,3429.0000099999997,3423.9564706412343,3415.3019717696143,3406.4554931989446,3401.811285690476,3395.567711967209,3391.992509077624,3391.1731801272113,3389.787753070576,3390.3132489970567,3389.266474067329,3388.412670420675,3388.1740419767566,3388.1740419767566
5,2812.919,2805.974127271179,3664.2528674801842,3619.0341400619236,3593.1718024638326,3563.568163157768,3526.7895188430175,3506.8999900000003,3487.123619864541,3470.320425156503,3452.116691821425,3441.2859582711926,3428.9999900000003,3424.5078220072946,3419.5942814227,3411.3193002456583,3409.9243243035644,3410.8381756735716,3404.585539027743,3401.003087952065,3401.038446902474,3399.629951085294,3401.1128625953893,3399.0273485148773,3395.862297126909,3394.977701130401,3394.977701130401
6,2748.391,2847.9873190840553,3228.16662990449,3192.5929727272205,3169.808659849864,3144.35296449793,3440.9424359277427,3421.5186987015013,3402.2233466880707,3385.803900321498,3368.0195380388004,3357.440197043572,3345.4532440083844,3334.3215841528026,3330.23554242027,3335.8207183845534,3348.93669518346,3415.286224510576,3409.014787556,3405.417323818495,3406.692420865038,3405.255907346472,3404.685255244321,3402.4673002335257,3398.9352142171147,3397.948036201201,3397.948036201201
7,2827.103,2882.1639218751443,3035.0469236227746,3104.463773828917,3098.0792920561985,3122.059175751188,3589.0603252784736,3568.800118906552,3548.6729370691337,3531.5385413219933,3512.98440210144,3501.9409216503773,3489.437027619491,3474.4400759916766,3469.330594671736,3460.250450241723,3449.5928796418348,3444.10346044904,3437.6915315482424,3433.9519529590834,3432.1921026902187,3430.313150105187,3395.797484769862,3393.579970801537,3390.520931074104,3389.6659641353885,3389.6659641353885
8,2747.632,2872.183365522533,3113.7041994438587,3379.1305500687604,3354.983525905616,3327.392055014811,3293.794347005548,3275.219408721476,3256.777187230844,3241.2083276743983,3231.233197644023,3385.5049019086146,3373.421780737202,3358.9207990832215,3353.9812155652753,3345.2053773887183,3364.3358457036693,3358.983186239127,3352.7921036241046,3349.248076041395,3395.7728545499995,3394.258825497293,3392.0757614277773,3390.196519004483,3386.7265979090275,3385.7567942840665,3385.7567942840665
9,2885.339,2914.1825984796697,2904.7768217228045,3589.0871161131486,3563.4387439127054,3534.0800768392173,3497.6056112523647,3477.86266548271,3458.252862316344,3441.5740412825935,3423.515880464833,3424.1754210678864,3411.956147921423,3397.2918465795215,3392.297129194431,3383.4230990435362,3386.5453282497747,3381.1593310564845,3374.9337848293862,3371.407069709258,3388.587508943703,3387.09653774536,3387.6592965273667,3389.777501472374,3387.053476497683,3386.2921423859643,3386.2921423859643
