,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,14.1,15.4,14.6,17.0,15.8,15.4,14.8,15.8,15.4,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8
1,15.4,14.2,14.8,15.8,14.8,16.3,15.8,15.1,14.8,15.4,14.8,15.4,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8
2,14.0,16.3,15.1,14.8,15.8,15.4,15.1,14.8,15.4,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8
3,14.8,14.0,17.8,16.3,15.4,15.1,15.1,15.1,14.8,15.4,14.8,15.4,15.1,14.8,15.4,14.8,15.1,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,15.1,15.1
4,31.3,15.8,14.8,15.8,15.1,15.4,15.1,15.1,14.8,15.4,15.1,14.8,15.4,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,15.1,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,15.1
5,15.1,14.1,16.3,15.4,15.4,14.8,15.8,15.4,14.8,15.4,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,14.8,15.1,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,15.1,14.8,14.8,14.8
6,14.0,14.5,14.8,15.8,15.4,15.1,15.4,15.1,15.1,14.8,15.4,15.1,14.8,15.1,14.8,15.1,14.8,15.4,15.1,14.8,15.1,14.8,14.8,15.4,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1
7,14.0,17.0,15.4,14.8,16.3,15.4,15.4,15.1,15.1,14.8,15.4,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1
8,14.3,18.9,16.3,15.4,15.1,15.8,15.4,14.8,15.8,15.4,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,14.8,15.1,14.8,14.8,14.8
9,14.0,14.0,14.1,14.6,14.5,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.4,14.4,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
