,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.22,0.0,0.0,0.0,162380715.0,4112100.0,2767291946.1,0.0
1,1.19,0.02,0.03,615279.06,162380715.0,4030634.63,2675044837.83,0.0164
2,1.17,0.04,0.06,1173700.98,162380715.0,3950783.18,2605126563.34,0.0166
3,1.16,0.05,0.07,1464854.28,162380715.0,3908477.22,2576926641.02,0.0097
4,1.15,0.05,0.07,1629733.49,162380715.0,3888973.88,2566032105.62,0.0185
5,1.14,0.06,0.08,1765359.61,162380715.0,3873441.3,2558272943.84,0.004
6,1.14,0.06,0.08,1849136.23,162380715.0,3857990.73,2551733598.63,0.0041
7,1.13,0.07,0.08,1955107.11,162380715.0,3838863.91,2544373965.14,0.0049
8,1.13,0.07,0.08,2010795.83,162380715.0,3819707.94,2537819150.44,0.0049
9,1.13,0.07,0.08,2072213.13,162380715.0,3808260.27,2535036740.8,0.0034
10,1.12,0.08,0.09,2211907.61,162380715.0,3785467.76,2529683554.7,0.0057
11,1.11,0.08,0.09,2289198.95,162380715.0,3762811.66,2524637540.81,0.0166
12,1.11,0.09,0.09,2353143.3,162380715.0,3751534.51,2522017461.32,0.0034
13,1.11,0.09,0.09,2406661.39,162380715.0,3740287.41,2520171634.13,0.0026
14,1.1,0.09,0.09,2436272.24,162380715.0,3725348.68,2518385380.84,0.0041
15,1.1,0.09,0.09,2458270.55,162380715.0,3721660.95,2517702328.05,0.0026
16,1.1,0.1,0.09,2489056.7,162380715.0,3714221.35,2516570182.32,0.0026
17,1.1,0.1,0.09,2506386.46,162380715.0,3710507.13,2516065497.73,0.0018
18,1.09,0.1,0.09,2525286.3,162380715.0,3703089.82,2515232422.47,0.0025
19,1.09,0.1,0.09,2553270.05,162380715.0,3699386.73,2514799816.17,0.0018
20,1.09,0.1,0.09,2573793.34,162380715.0,3688299.69,2513838226.28,0.0158
21,1.09,0.1,0.09,2596202.25,162380715.0,3684611.4,2513541968.95,0.0017
22,1.09,0.1,0.09,2612030.6,162380715.0,3680926.79,2513206556.97,0.0018
23,1.09,0.1,0.09,2612030.6,162380715.0,3680926.79,2513206556.97,0.0009
