,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
2,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
4,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1
5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.0,14.1,14.1,14.1,14.1
6,16.3,14.3,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.0,14.0,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1
7,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.1,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
8,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1
9,14.0,14.0,14.0,14.0,14.0,14.5,14.3,14.3,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
10,14.0,14.4,14.0,14.3,14.1,14.0,14.0,14.0,14.3,14.3,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
11,22.1,14.8,14.3,14.0,14.2,14.1,14.0,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
12,14.0,14.1,14.0,14.0,14.3,14.2,14.1,14.1,14.0,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1
13,14.0,14.0,14.6,14.3,14.2,14.0,14.2,14.1,14.1,14.0,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1
14,14.0,15.8,14.6,14.3,14.2,14.0,14.3,14.2,14.2,14.2,14.1,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
15,17.8,14.4,14.0,14.5,14.2,14.1,14.0,14.2,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.2,14.2,14.2
16,230.4,24.5,17.0,15.4,14.6,14.5,14.4,14.3,14.3,14.2,14.2,14.2,14.1,14.2,14.1,14.1,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.1,14.2,14.2,14.1,14.2,14.2,14.2
17,16.3,14.2,14.0,14.1,14.0,14.4,14.3,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.1,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.2,14.2,14.1,14.1
18,14.0,14.2,14.0,14.0,14.3,14.3,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.2,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.1
19,15.8,14.2,14.0,14.0,14.2,14.1,14.0,14.2,14.1,14.2,14.2,14.1,14.1,14.2,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
20,15.4,14.1,14.0,14.0,14.0,14.3,14.2,14.1,14.2,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
21,14.0,14.0,14.8,14.4,14.2,14.1,14.1,14.1,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.2
22,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.5,14.5,14.4,14.4,14.3,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.1,14.1
23,14.0,14.0,14.1,14.0,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.1,14.2,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.2,14.2,14.2
24,14.0,14.0,14.0,14.0,14.0,14.5,14.3,14.3,14.2,14.2,14.2,14.2,14.1,14.1,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2
25,14.0,14.2,14.0,15.8,15.1,14.6,14.6,14.5,14.4,14.4,14.3,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
26,14.5,14.0,14.2,14.0,14.1,14.0,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2
27,14.0,14.0,17.0,15.4,14.6,14.5,14.3,14.3,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2
28,14.0,14.6,14.2,14.0,14.6,14.5,14.4,14.3,14.3,14.2,14.2,14.2,14.1,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
29,14.0,31.3,18.9,16.3,15.1,14.8,14.6,14.5,14.5,14.4,14.4,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
30,42.7,15.8,14.6,14.3,14.2,14.0,14.3,14.2,14.2,14.2,14.1,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
31,115.5,20.3,15.4,14.8,14.5,14.3,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
32,230.4,24.5,17.0,15.4,14.6,14.5,14.4,14.3,14.3,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
33,230.4,22.1,16.3,15.1,14.6,14.4,14.3,14.2,14.2,14.2,14.2,14.1,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
