,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.18,0.0,0.0,0.0,162165294.0,3983470.0,2989169911.5,0.0,2989169911.5
1,1.16,0.01,0.03,193141.14,162165294.0,3925808.26,2885473241.35,0.0194,2885666382.49
2,1.14,0.03,0.06,406295.7,162165294.0,3858543.38,2795736130.83,0.0204,2796142426.5299997
3,1.13,0.05,0.09,530957.84,162165294.0,3802097.23,2732726036.38,0.0185,2733256994.2200003
4,1.12,0.05,0.1,628636.44,162165294.0,3767773.82,2700962056.54,0.0116,2701590692.98
5,1.1,0.06,0.11,681968.09,162165294.0,3727365.65,2672904065.22,0.0151,2673586033.31
6,1.09,0.07,0.11,725829.81,162165294.0,3695367.24,2655719205.26,0.0099,2656445035.07
7,1.08,0.08,0.12,767380.83,162165294.0,3665008.89,2641967247.9,0.0108,2642734628.73
8,1.08,0.08,0.12,796927.32,162165294.0,3647906.04,2633904110.43,0.0065,2634701037.75
9,1.08,0.09,0.12,830842.57,162165294.0,3636714.9,2628933791.69,0.0057,2629764634.26
10,1.06,0.1,0.12,868566.68,162165294.0,3597862.3,2616782654.6,0.0133,2617651221.2799997
11,1.06,0.1,0.13,891172.5,162165294.0,3588891.42,2613775145.68,0.0046,2614666318.18
12,1.06,0.1,0.13,903821.68,162165294.0,3577799.82,2611005567.53,0.0046,2611909389.21
13,1.06,0.1,0.13,916757.89,162165294.0,3566393.71,2608974716.98,0.0048,2609891474.87
14,1.05,0.11,0.13,925356.31,162165294.0,3561018.11,2607926509.07,0.0022,2608851865.38
15,1.05,0.11,0.13,926480.44,162165294.0,3546346.67,2606375387.24,0.0063,2607301867.68
16,1.04,0.12,0.13,923066.54,162165294.0,3517686.1,2604286372.23,0.0089,2605209438.77
17,1.04,0.12,0.13,928501.24,162165294.0,3515657.34,2603975913.95,0.0022,2604904415.1899996
18,1.04,0.12,0.13,926753.72,162165294.0,3497813.71,2602826422.69,0.0074,2603753176.41
19,1.03,0.12,0.13,935112.74,162165294.0,3495048.53,2602481080.58,0.0023,2603416193.3199997
20,1.03,0.12,0.13,934349.84,162165294.0,3486503.3,2601744546.61,0.0041,2602678896.4500003
21,1.03,0.13,0.13,934834.59,162165294.0,3482709.16,2601364502.57,0.003,2602299337.1600003
22,1.03,0.13,0.13,935179.64,162165294.0,3480406.19,2601183233.27,0.0023,2602118412.91
23,1.03,0.13,0.13,934939.33,162165294.0,3477870.7,2601056940.73,0.0022,2601991880.06
24,1.03,0.13,0.13,934919.34,162165294.0,3476104.69,2600919646.39,0.0021,2601854565.73
25,1.03,0.13,0.13,934919.34,162165294.0,3476104.69,2600919646.39,0.0012,2601854565.73
