,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.18,0.0,0.0,0,162165294,3983470,2989169911.5,,2989169911.5
1,1.05,0.11,0.12,0,162165294,3539320,2617183132.2,,2617183132.2
2,1.09,0.08,0.12,0,162165294,3681975,2630827550.7,,2630827550.7
3,1.06,0.1,0.12,0,162165294,3569502,2620815931.3,,2620815931.3
4,1.05,0.11,0.12,0,162165294,3544220,2620283219.3,,2620283219.3
5,1.1,0.07,0.12,0,162165294,3710798,2629295297.0,,2629295297.0
