,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,3155.132,3099.3091639445597,3050.0789077857007,2990.3064807505543,2956.5532900993553,3508.5,3487.052990809823,3470.5714221508615,3448.3910057237977,3433.504504058705,3413.4862464066186,3402.2493444848265,3394.9455729058063,3388.7388827996665,3384.669103731528,3373.9987840555514,3363.219634777933,3359.7709716108475,3352.8378651053913,3345.834451039814,3341.852746411415,3340.245107662388,3338.7789492999623,3337.6923758674698,3336.9706519929746,3336.450183566058,3335.949276805004,3335.4669261602435,3335.084477455307,3334.5526185015115,3333.841712898838,3333.689568427548,3334.22462744755,3334.0773818339167,3337.1420295175035,3336.8947065145517,3336.6448112439,3336.4368269850443,3336.4368269850443
1,2844.497,2794.0855387629335,2749.455406333361,3232.3752017231564,3194.699574210759,3506.5197574515514,3483.819689473157,3467.3532381,3445.196757931381,3430.3182127944583,3410.6848362678707,3399.2977157876585,3391.9627829444103,3385.7614019,3381.6629115676387,3370.9960702691506,3360.215135443841,3356.7173943945472,3376.807060648291,3376.7899712591907,3377.0476979057835,3380.2470460144864,3380.33899149338,3380.390336811832,3380.424447347879,3380.449158417881,3380.4728284031994,3380.6118414524467,3380.4998098518786,3380.3435819327565,3380.1353477377156,3380.487826802942,3382.98192022893,3383.0686299846516,3389.370528547971,3389.032269395116,3388.695614968177,3388.2978435172054,3388.2978435172054
2,2869.971,2819.0573953351486,2773.8227370000004,3481.592323410771,3455.958027622661,3402.6616439369923,3380.6504183969414,3364.7213518336252,3371.559580182478,3357.0001270057815,3428.856073420651,3417.3891000320236,3410.0275202794837,3403.7939027499388,3399.6439229771304,3388.8743464019044,3381.1392369576974,3377.6192258450433,3419.706199614775,3402.3048643271036,3393.5143830334987,3386.7252194782386,3383.4914488907675,3383.514619553972,3383.5300110970334,3383.5411582548913,3383.551839839185,3383.8546230068973,3383.750927823995,3383.606322807113,3383.4209440871155,3384.591773992707,3387.579350482942,3387.1723573929557,3387.5005933088605,3387.16185364953,3386.864866964165,3386.4672040958144,3386.4672040958144
3,3027.636,2973.885508663785,2926.443850958181,2979.2254145231495,3189.2433512603025,3140.0569257718926,3119.996907806385,3124.6985839908803,3219.0692596843496,3205.2067681863905,3296.998795850207,3303.894872558878,3315.3714137740603,3309.324493664849,3305.3109335000368,3294.8355310703905,3452.3675435632817,3448.748575394171,3428.8856980225687,3411.6201140677654,3402.80532137259,3395.9969935096055,3392.7546235659975,3390.5500996938913,3389.085677882681,3388.0250862945627,3387.0088095031288,3385.992822565745,3385.923011547966,3385.8256586804373,3385.80323178128,3387.337129658102,3386.552796557744,3386.1459001380085,3385.49679501486,3385.863281235358,3386.8150301072346,3386.4173759087053,3386.4173759087053
4,2928.965,2876.968087110708,2835.503904494601,2957.849054126484,3585.895315882659,3530.5872021890837,3508.159064,3491.577615924077,3469.2622478555395,3454.2706561879636,3439.8511219676134,3428.345331369748,3420.957269040316,3414.7030687262336,3410.5387352653333,3399.7267951853523,3420.5597155069286,3416.973688703399,3397.291551561845,3380.4124106662266,3385.804997331068,3383.6724511551674,3385.663118894017,3385.9510549207225,3386.0301519417267,3386.0896602732555,3386.1467389669237,3385.1310079251093,3385.093433070746,3385.0410326812134,3386.523369499088,3386.1925022621376,3385.184014067002,3385.0571239108003,3385.27143616987,3385.843483526253,3386.9040203779,3386.5063532644663,3386.5063532644663
5,2746.999,2698.3032309817777,2724.2592491373607,3668.455292433022,3625.611552882036,3569.690925792082,3547.110237814113,3530.3443215225384,3507.7811745079753,3492.6231537787685,3472.259299054123,3460.643118646021,3453.175761597459,3446.862375786294,3442.6575945456516,3431.743613956775,3420.7486562783465,3417.162529939609,3397.4799559299045,3380.7734125659767,3386.662807836892,3379.8872134015533,3382.065442938785,3382.696599864446,3382.8423566315,3382.992714263814,3383.096041416131,3383.4469835071573,3384.206148097982,3385.2644965116556,3388.27504069379,3387.93656818972,3386.920345848272,3386.5219998709017,3385.8876407904677,3388.3291874263887,3388.0977342076458,3387.6999167145805,3387.6999167145805
6,2661.369,2615.510721276269,3118.380247133315,3065.806695790386,3035.034323071671,3002.0141943485564,3180.8563108550065,3209.532389007343,3189.0222324878628,3175.2462356403703,3464.7066286649965,3453.1159259638775,3445.664540147352,3439.3649146889693,3435.169301650159,3424.279073530363,3413.308250147449,3409.7300228248155,3390.091022633304,3373.4908479818328,3378.3975723682406,3375.482840931763,3377.2951621910333,3378.284483039634,3378.3706084685764,3378.511889629039,3378.5738229684034,3378.921346066886,3380.4714001726798,3382.6323149467435,3385.852801307553,3385.7986647274224,3385.6279824973653,3386.151828169453,3385.474667463547,3389.1618082968007,3388.8327706159707,3388.515436292973,3388.515436292973
7,2607.201,2638.7460961044985,3711.4314307494865,3637.774791992635,3595.2893350838317,3539.836345389106,3517.653929367325,3501.0273659496825,3478.6523055756693,3463.6202665749197,3486.515562107216,3474.851684995884,3467.353231,3461.014054026991,3456.7928287639347,3453.1770820754896,3442.1135956430217,3438.505094571652,3418.6996616653273,3401.9126917791436,3393.1230661614986,3386.334119335329,3383.1006639510474,3384.381494436957,3384.293969605167,3384.309486450733,3384.250908163017,3384.3207697039484,3385.842397733333,3387.9700863309686,3386.6295189982943,3386.2909262463945,3385.282260641806,3386.863662371609,3386.186361905851,3385.89849866966,3385.8292547197934,3389.2878951073685,3389.2878951073685
8,2594.061,3005.273716636546,3006.409136096678,3041.945787311861,3026.4765405855005,3215.459570821845,3195.9255248415884,3180.822819896468,3366.8993072923504,3352.3812400941474,3332.845618153472,3321.6968704651413,3314.5345239576764,3308.476566069884,3304.4550532098497,3466.6996072063585,3455.592669582578,3451.969974245435,3432.0863863035993,3415.3565255747676,3406.532223517576,3399.7162404825253,3396.4700288554122,3394.277002150498,3392.810969329287,3391.749221937811,3390.733968903302,3389.716865129789,3388.9943192674273,3387.9992934808597,3386.650735264058,3386.3120805905314,3385.3331413668025,3387.3161345223707,3386.6387325672576,3386.304045394001,3385.9679193894617,3390.2580157590414,3390.2580157590414
9,2514.174,3744.583050234224,3684.467997002142,3611.322250291559,3569.145662642025,3514.096185215888,3492.504113542249,3475.996528761699,3453.780979170884,3438.9361346597816,3418.8919041293184,3407.454394526161,3400.102168750801,3393.8857947643965,3389.746822390081,3407.6349983315763,3396.7171373885753,3393.1563638252005,3373.615200337667,3390.030259568949,3381.2712864127043,3391.1242785138165,3387.886253917848,3385.6848752821984,3385.5358586288385,3385.42386005754,3385.3999446912185,3385.299971905756,3385.232053168779,3385.3175476028155,3386.3597526399903,3386.0222059647263,3392.446239556749,3392.058198587019,3391.4924236374636,3391.1717151950998,3390.8351411235803,3391.115581474222,3391.115581474222
