,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,162843884.0,4079544.0,2887607541.4,0.0,2887607541.4
1,1.18,0.02,0.04,208717.64,162843884.0,4007131.88,2782103342.38,0.0483,2782312060.02
2,1.16,0.03,0.06,397277.02,162843884.0,3943010.9,2711213475.49,0.0344,2711610752.5099998
3,1.14,0.05,0.09,652466.18,162843884.0,3865070.87,2641020216.07,0.0524,2641672682.25
4,1.13,0.06,0.09,757960.33,162843884.0,3820909.18,2613905374.09,0.0279,2614663334.42
5,1.11,0.08,0.1,899235.17,162843884.0,3761976.26,2586936242.61,0.0393,2587835477.78
6,1.1,0.08,0.11,961151.29,162843884.0,3740571.59,2577293972.88,0.0161,2578255124.17
7,1.1,0.09,0.11,988968.53,162843884.0,3722891.18,2570742251.34,0.036,2571731219.8700004
8,1.09,0.09,0.11,1036729.63,162843884.0,3699097.4,2563942338.33,0.0145,2564979067.96
9,1.09,0.1,0.11,1066915.58,162843884.0,3683112.6,2560114351.17,0.0166,2561181266.75
10,1.08,0.1,0.11,1117104.74,162843884.0,3661638.08,2555834282.7,0.0111,2556951387.4399996
11,1.08,0.11,0.12,1124885.97,162843884.0,3649392.0,2553997013.26,0.0131,2555121899.23
12,1.07,0.11,0.12,1136673.39,162843884.0,3641516.95,2552833731.8,0.005,2553970405.19
13,1.07,0.11,0.12,1146035.41,162843884.0,3634859.09,2551986439.91,0.0058,2553132475.3199997
14,1.07,0.11,0.12,1154944.85,162843884.0,3630424.88,2551362698.54,0.0049,2552517643.39
15,1.07,0.11,0.12,1170032.28,162843884.0,3618915.51,2550241413.59,0.0254,2551411445.8700004
16,1.06,0.12,0.12,1186220.62,162843884.0,3607320.49,2549306858.11,0.0115,2550493078.73
17,1.06,0.12,0.12,1192492.96,162843884.0,3603571.41,2548896960.58,0.0065,2550089453.54
18,1.06,0.12,0.12,1190964.6,162843884.0,3582813.76,2547942636.87,0.0133,2549133601.47
19,1.05,0.13,0.12,1215947.71,162843884.0,3567553.07,2546917462.25,0.011,2548133409.96
20,1.05,0.13,0.12,1216940.37,162843884.0,3558335.31,2546310528.48,0.0117,2547527468.85
21,1.05,0.13,0.12,1216368.69,162843884.0,3551215.51,2545995946.08,0.0094,2547212314.77
22,1.05,0.13,0.12,1216283.96,162843884.0,3547824.56,2545831868.12,0.0077,2547048152.08
23,1.05,0.13,0.12,1216342.77,162843884.0,3545519.21,2545681850.93,0.0051,2546898193.7
24,1.04,0.13,0.12,1216845.02,162843884.0,3543987.84,2545615105.84,0.0033,2546831950.86
25,1.04,0.13,0.12,1217301.16,162843884.0,3542878.76,2545574587.87,0.0034,2546791889.0299997
26,1.04,0.13,0.12,1218391.63,162843884.0,3541816.0,2545504706.43,0.0033,2546723098.06
27,1.04,0.13,0.12,1219109.7,162843884.0,3540753.56,2545478001.22,0.0034,2546697110.9199996
28,1.04,0.13,0.12,1220266.39,162843884.0,3539992.09,2545442785.32,0.0026,2546663051.71
29,1.04,0.13,0.12,1221261.86,162843884.0,3538930.2,2545417634.77,0.0161,2546638896.63
30,1.04,0.13,0.12,1222144.76,162843884.0,3537514.84,2545359755.29,0.0042,2546581900.05
31,1.04,0.13,0.12,1222417.37,162843884.0,3537161.08,2545333404.48,0.0131,2546555821.85
32,1.04,0.13,0.12,1224000.53,162843884.0,3536100.04,2545268256.9,0.0033,2546492257.4300003
33,1.04,0.13,0.12,1224273.72,162843884.0,3535675.42,2545236153.14,0.0138,2546460426.8599997
34,1.04,0.13,0.12,1224973.15,162843884.0,3534968.32,2545198766.2,0.0026,2546423739.35
35,1.04,0.13,0.12,1225416.44,162843884.0,3534615.85,2545182251.62,0.013,2546407668.06
36,1.04,0.13,0.12,1225695.07,162843884.0,3534262.39,2545171504.86,0.0019,2546397199.9300003
37,1.04,0.13,0.12,1226212.81,162843884.0,3533847.41,2545159323.4,0.014,2546385536.21
38,1.04,0.13,0.12,1226212.81,162843884.0,3533847.41,2545159323.4,0.0011,2546385536.21
