,0,1,2,3,4,5,6,7,8,9,10
0,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
1,18.9,17.8,17.8,17.8,18.9,27.5,24.5,24.5,24.5,24.5,24.5
2,17.0,17.0,16.3,17.0,17.8,61.6,61.6,61.6,50.9,50.9,50.9
3,17.8,17.0,17.0,17.0,17.0,20.3,20.3,20.3,20.3,18.9,18.9
4,15.4,17.0,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3
5,14.5,14.6,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
6,15.4,15.4,17.8,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3
7,14.8,15.8,15.8,36.3,36.3,61.6,61.6,50.9,61.6,61.6,61.6
8,14.8,17.0,17.0,17.0,17.0,20.3,20.3,18.9,18.9,18.9,18.9
9,15.1,92.8,92.8,92.8,144.6,115.5,115.5,115.5,92.8,92.8,92.8
10,14.4,16.3,16.3,16.3,31.3,27.5,27.5,27.5,27.5,36.3,36.3
11,17.8,17.0,17.0,16.3,20.3,18.9,18.9,18.9,18.9,20.3,20.3
12,31.3,27.5,24.5,24.5,24.5,24.5,50.9,50.9,50.9,42.7,42.7
13,20.3,20.3,18.9,17.8,17.8,17.8,31.3,31.3,31.3,36.3,36.3
14,24.5,22.1,22.1,20.3,20.3,18.9,20.3,20.3,20.3,22.1,22.1
15,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
16,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8
17,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9
18,61.6,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,36.3,36.3
19,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3
20,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3
21,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
22,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
23,115.5,92.8,92.8,75.2,61.6,61.6,75.2,92.8,92.8,115.5,115.5
24,22.1,20.3,20.3,18.9,18.9,17.8,18.9,18.9,20.3,22.1,22.1
25,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1
26,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3
27,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
28,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
29,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
30,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6
31,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5
32,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
33,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3
34,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3
35,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
36,230.4,230.4,144.6,144.6,144.6,115.5,92.8,92.8,92.8,92.8,92.8
37,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
38,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9
39,92.8,92.8,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3
40,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
41,42.7,36.3,36.3,31.3,31.3,27.5,24.5,27.5,31.3,31.3,31.3
42,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,27.5,27.5,27.5
43,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
44,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
45,24.5,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
46,22.1,22.1,20.3,20.3,20.3,22.1,24.5,50.9,50.9,61.6,61.6
47,20.3,18.9,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9
