,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,20.3,17.8,18.9,20.3,18.9,18.9,22.1,22.1,22.1,24.5,24.5,31.3,31.3,31.3
1,17.0,17.0,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
2,17.8,17.0,61.6,61.6,61.6,92.8,92.8,115.5,115.5,115.5,92.8,92.8,92.8,92.8
3,15.4,15.8,17.8,17.8,17.8,20.3,20.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
4,15.1,24.5,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1,20.3,22.1,22.1
5,14.8,115.5,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3
6,14.8,18.9,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9
7,15.4,15.1,22.1,22.1,22.1,20.3,42.7,36.3,42.7,36.3,50.9,50.9,50.9,50.9
8,15.4,22.1,20.3,20.3,18.9,18.9,22.1,20.3,22.1,20.3,22.1,22.1,22.1,22.1
9,14.8,17.8,50.9,50.9,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
10,15.4,15.4,27.5,31.3,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7
11,18.9,17.8,17.0,17.0,27.5,27.5,24.5,27.5,50.9,50.9,50.9,42.7,42.7,42.7
12,27.5,24.5,22.1,20.3,20.3,20.3,20.3,20.3,36.3,31.3,50.9,50.9,50.9,50.9
13,42.7,36.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,22.1,36.3,36.3,31.3,31.3
14,61.6,50.9,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5
15,61.6,50.9,36.3,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
16,92.8,75.2,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
17,75.2,61.6,42.7,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
18,115.5,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
19,50.9,36.3,31.3,31.3,27.5,24.5,24.5,31.3,31.3,36.3,36.3,36.3,36.3,36.3
20,27.5,24.5,22.1,20.3,20.3,20.3,20.3,22.1,22.1,24.5,24.5,31.3,31.3,31.3
21,50.9,42.7,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
22,36.3,31.3,24.5,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
23,22.1,20.3,17.8,20.3,24.5,24.5,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
24,22.1,20.3,17.8,17.8,20.3,18.9,24.5,22.1,24.5,24.5,24.5,22.1,22.1,22.1
25,42.7,36.3,27.5,24.5,24.5,24.5,24.5,22.1,24.5,31.3,31.3,27.5,27.5,27.5
26,50.9,42.7,31.3,31.3,31.3,27.5,24.5,24.5,24.5,42.7,42.7,36.3,50.9,50.9
27,42.7,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,22.1,31.3,31.3
28,92.8,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5
29,115.5,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
30,92.8,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,61.6,61.6,61.6,61.6,61.6
31,36.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,20.3,24.5,22.1,24.5,22.1,22.1
32,92.8,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
33,92.8,75.2,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
