,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,31.3,27.5,24.5,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
1,31.3,27.5,24.5,31.3,27.5,27.5,42.7,36.3,36.3,42.7,42.7,42.7,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
2,31.3,31.3,24.5,31.3,31.3,31.3,31.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
3,27.5,24.5,24.5,31.3,27.5,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
4,31.3,31.3,27.5,24.5,24.5,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
5,17.8,17.8,50.9,42.7,36.3,36.3,36.3,31.3,36.3,36.3,36.3,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
6,17.0,17.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
7,17.8,18.9,22.1,20.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
8,17.0,17.8,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
9,20.3,20.3,18.9,61.6,61.6,61.6,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
10,15.4,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
11,16.3,24.5,24.5,22.1,50.9,50.9,42.7,42.7,42.7,36.3,36.3,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
12,31.3,31.3,27.5,24.5,36.3,36.3,36.3,42.7,36.3,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,61.6,61.6,61.6,50.9,50.9,50.9,50.9
13,50.9,42.7,36.3,36.3,31.3,31.3,31.3,36.3,36.3,50.9,50.9,61.6,61.6,50.9,50.9,50.9,50.9,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
14,92.8,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
15,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
16,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,61.6,61.6,50.9,50.9,50.9
17,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
18,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,61.6,50.9,50.9
19,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
20,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,61.6,50.9,61.6,61.6,61.6,61.6,61.6,61.6
21,230.4,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,61.6,61.6,50.9,50.9,61.6,61.6
22,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
23,50.9,50.9,42.7,36.3,31.3,31.3,31.3,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,61.6,50.9,50.9,61.6,50.9,50.9,50.9,50.9
24,61.6,50.9,50.9,42.7,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,61.6,61.6,50.9,50.9,50.9,50.9,50.9
25,42.7,36.3,31.3,31.3,27.5,27.5,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
26,50.9,42.7,36.3,36.3,31.3,31.3,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
27,36.3,36.3,31.3,31.3,27.5,27.5,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
28,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,36.3,42.7,42.7,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
29,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
30,92.8,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
31,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,61.6,50.9,50.9,50.9,50.9,50.9,50.9
32,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
33,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
34,115.5,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,61.6,50.9,61.6,50.9,61.6,50.9,50.9,50.9,50.9,50.9
35,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
36,92.8,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,61.6,50.9,50.9,50.9,50.9,50.9
37,92.8,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,42.7,36.3,50.9,42.7,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
38,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
39,230.4,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
40,144.6,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,61.6,50.9,50.9,61.6,61.6,50.9,61.6,61.6
41,115.5,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,61.6,61.6
42,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,50.9,50.9,50.9,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
43,31.3,31.3,27.5,24.5,31.3,27.5,36.3,31.3,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
44,31.3,27.5,24.5,24.5,50.9,50.9,42.7,42.7,42.7,36.3,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
45,27.5,24.5,24.5,22.1,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
46,42.7,36.3,36.3,31.3,31.3,31.3,27.5,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
47,20.3,20.3,20.3,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
