,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,3163.927,3127.656878417038,3085.4448945119334,3506.90001,3458.521840286355,3444.8452259518076,3414.5743070424833,3387.6244493949716,3372.783659796536,3353.0035728528,3344.731648286365,3345.692221680165,3370.668796756884,3367.612847204174,3362.0183185648825,3353.6782844257773,3352.893258734348,3353.026835803936,3352.1885279188728,3351.409205371401,3350.944631224729,3380.37907889413,3379.932246242267,3379.7923982496573,3379.7923982496573
1,3190.92,3152.7211835523626,3107.4422207103744,3186.5384903874788,3143.3859224468897,3147.267479971204,3319.8301848888827,3300.141678566943,3299.136138576155,3338.5769930723154,3330.4277383076837,3331.315384503676,3359.5816325445294,3356.591949638287,3351.0174728788584,3343.1780593588473,3388.3296267069677,3386.8913532592387,3386.0206398021774,3385.213006244197,3384.731555178473,3387.147385272467,3386.7423034484564,3386.615522471967,3386.615522471967
2,3201.537,3163.0225927267124,3117.19999,3205.3292897213973,3163.303108415838,3180.016335363553,3217.7442082321704,3292.25745852555,3304.7619910350895,3383.3298645829523,3375.0133851599962,3365.1101966200295,3360.241160452813,3357.479799748565,3351.9081374745133,3349.5760263975912,3420.813260304611,3419.1279195577035,3418.1611489627044,3417.2644172433793,3416.729852479854,3415.087085058441,3414.646243134909,3414.508270097784,3414.508270097784
3,3146.51,3108.637511953497,3065.4249016089716,3184.9080597260745,3146.3284821470165,3294.83942897742,3267.4358740145053,3289.1018572827197,3302.2607088891,3386.5413313565473,3378.2449542351633,3367.5652185136328,3356.8119824488563,3355.321936765221,3349.747748966557,3369.8826785902093,3373.5936717494424,3371.8472486229866,3370.846060584581,3369.9174048355426,3369.363809339607,3367.078173150622,3366.6228434433315,3366.4803360744654,3366.4803360744654
4,3231.158,3192.28035691926,3147.37642062881,3102.5894169109592,3074.1210973895336,3460.3918645856024,3429.9875830060487,3401.7790840612647,3389.4636133517956,3370.713529002006,3362.992677306908,3358.2003188968197,3346.939616176438,3380.5570583642807,3374.9314825977835,3373.2979429794427,3369.753437468007,3368.6875471935077,3368.076494478438,3367.509710223085,3367.1718356002707,3364.8417334713986,3364.5657635780017,3364.479391565009,3364.479391565009
5,2812.919,2794.335819977828,3383.805008055711,3334.8958215424705,3288.8995012275323,3276.3596614909625,3247.5892408444533,3220.943559524971,3281.6513241309463,3273.7504902662117,3290.3650370760915,3321.1188284337577,3310.2689092842747,3399.3407897326547,3393.6809492243133,3390.7403795229056,3386.821839533732,3382.408148388178,3379.8778710955767,3377.5309028295787,3376.1318148871346,3373.996986533257,3372.838725702937,3372.4762176110075,3372.4762176110075
6,2748.391,2789.383018552869,3586.369767843634,3534.531834660895,3485.681040876502,3471.7747395610554,3441.2461156093173,3412.796637971624,3398.9443108533073,3378.4462454579498,3371.4785712879484,3363.7942545127485,3352.517529159775,3354.7964488740768,3349.2009839351645,3395.190722452662,3391.2649732346094,3386.32084860599,3383.4864848349357,3380.868636856651,3379.301380071668,3378.4125892500224,3377.1120047562467,3376.704952742667,3376.704952742667
7,2827.103,2850.4378340398357,2989.9801728714306,2957.2546545476503,3502.2339049777393,3488.2614643510374,3457.5871569428828,3428.9999900000003,3413.5282150430266,3392.9437462416886,3386.916897191675,3376.1844076320735,3364.851645444109,3362.15892989783,3356.5495265938794,3364.78599801016,3360.8959546465253,3356.790734955686,3354.4572917217415,3352.301412734741,3350.9999900000003,3395.4111321308114,3394.2379457560146,3393.8707663236505,3393.8707663236505
8,2747.632,2813.05259262469,3462.7516468117997,3412.7156317830727,3365.5632278069124,3352.1368366499073,3322.663627623756,3295.208031372559,3280.4154586322566,3280.73675371807,3417.8815774416385,3407.0423216383124,3395.6061230502155,3392.4918919356164,3386.832792811686,3380.788806005949,3376.8808322262107,3372.041493913468,3369.3367225946536,3367.3736673257863,3365.9161223193055,3374.2610685330046,3372.96748738628,3372.5626272537606,3372.5626272537606
9,2885.339,2911.8788197573735,2882.1263403403746,3497.2494628284585,3448.9131798492817,3435.153548231045,3404.946504208886,3376.7967260872474,3361.5596364272305,3341.289707913192,3428.4637090696942,3417.604917495147,3406.1343711980358,3403.007650225149,3397.5809822663596,3389.12814870916,3385.2109551450744,3381.4516689913107,3380.0808871677527,3381.3023434892443,3380.5082072285118,3379.9304479509146,3378.9094385459434,3378.5898868857735,3378.5898868857735
