,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.14,1.02,3896482.0,3483666.84,163353015.0,0.11,0.14,0.007857894736842104,9.12591052631579
