,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,3136.202,3089.301111776073,3064.389302345924,3113.0440460183772,3074.7025436655113,3051.4946323805534,3509.1192507289156,3496.932456764351,3473.132533136833,3444.9574827449037,3428.399879192542,3419.080433447216,3412.6696611981147,3402.825648827042,3397.3344196972976,3395.2638261033926,3357.1363156579696,3343.4936119191552,3371.7776146554997,3366.0388772005745,3364.1351216108883,3363.3917791454182,3359.4677955672378,3355.9126157704754,3352.162394576535,3351.038419207343,3348.2007625466663,3346.5321260839123,3349.8558270207604,3347.59999,3388.0526291191413,3386.325599847747,3383.631060079213,3390.099221252473,3386.153787621661,3384.0347344150346,3382.3585721994527,3379.6894060163813,3377.885650682161,3375.6194009028372,3373.4008417956875,3373.4008417956875
1,2853.448,2806.6943922651312,2781.9096420339706,3115.0374111984042,3070.384418754763,3045.7660566750283,3386.0262504774932,3368.937877716869,3346.018309056202,3318.904074135289,3302.876127464254,3293.9868996740115,3287.9196172044512,3278.5764000467634,3273.54114589775,3271.6143578819137,3303.6853566355876,3302.746196660907,3347.6000099999997,3341.8525393932377,3341.4134637233424,3341.939545965426,3341.233486966139,3349.373377541059,3345.600381643124,3346.072394356971,3349.2925568232668,3347.59999,3354.9850856505554,3352.702247724734,3350.500234714796,3348.720410761616,3345.939215100674,3412.8307639686936,3408.8235070749975,3406.6482365236243,3404.8538163802687,3401.827886500028,3400.006597574137,3397.803583727792,3395.385719154834,3395.385719154834
2,2776.609,2723.083752443276,2695.1314833182155,3580.9144862262124,3527.773658568547,3499.263186276777,3454.7336135285523,3431.2117541199214,3407.860178137745,3380.223497328128,3363.0255771312077,3353.889918908814,3347.59999,3337.8800728808146,3332.8523440857734,3330.8925960321917,3377.21425980926,3363.122918666748,3360.31400262915,3354.537826596186,3352.280467747398,3349.8703022793106,3344.69782213461,3357.387332690029,3353.5923607721697,3352.285169440434,3348.23347965645,3346.5338569048054,3362.7542374929776,3360.457160054475,3356.9350558475207,3355.123969895346,3352.290531203555,3370.95728570137,3366.9853357667394,3364.82792138642,3363.0176049481997,3359.9781878512986,3358.1708058135805,3357.233038875401,3354.7899433642915,3354.7899433642915
3,2558.776,3728.0194683489826,3683.0408043866655,3645.708094914526,3591.5482373876916,3562.521183404254,3517.1276054725754,3492.378911075515,3468.59999,3440.4576030350736,3422.7850886755186,3413.4823959688697,3407.0713513306723,3396.908964265727,3391.43162212672,3389.354401349303,3354.7784962178625,3340.6988328506623,3340.5251339934202,3341.1858735445744,3341.882426231854,3340.9328974245814,3352.021896307628,3348.3279756384695,3344.539700180604,3352.7726035987876,3348.673380028427,3346.970331689231,3370.5283059733943,3368.2221565512978,3364.48481295558,3362.6555318404785,3359.798033811365,3359.588005561892,3355.62209616148,3353.4691915850317,3351.6522774257846,3348.6194759649466,3346.8136903652126,3371.548128676192,3369.0781782419144,3369.0781782419144
4,2736.51,2873.0243104061005,2842.6287284599994,2816.1233079830613,3624.4013708562948,3595.1087776224654,3549.2999900000004,3524.1796128373353,3500.1842573419362,3471.784068858116,3453.947267722465,3444.5571632169913,3438.085212099858,3427.81998272367,3422.2741402118186,3420.17613221388,3380.167265443311,3365.989542535964,3358.173633771199,3352.3990316983804,3350.109504939698,3347.59999,3399.426108995005,3394.5406120247626,3390.6991141606645,3388.954209644169,3384.811309465404,3383.0883949096356,3379.477762499653,3377.1648277084505,3373.86938591424,3372.0334660385424,3369.1660457547346,3366.9524856993116,3362.974555751134,3360.8156705922765,3358.993492563166,3355.9530264259906,3354.1431265545907,3360.442224761642,3357.9994160924048,3357.9994160924048
5,2663.291,2610.699044767015,3080.807966271868,3049.5985635494467,3094.592497674619,3069.5970230687262,3030.9928969629564,3078.0686988747557,3122.7733988813716,3420.8509645327144,3403.279451151812,3394.0355065616686,3387.6654433854405,3377.5573781932885,3372.094696571576,3370.028390436198,3330.6272333864404,3350.795230104382,3342.966575710093,3349.9556278378213,3347.658724516316,3345.588824978908,3419.6612282923675,3414.747016899286,3410.880632458213,3408.9069876217904,3404.740556666918,3403.0057806290347,3399.345318281044,3397.017162429676,3396.4699889949397,3394.6199307787106,3391.7296107350553,3389.3668655305537,3385.3584592430384,3383.182298702952,3381.3451347032565,3378.285626377645,3376.464572616095,3375.574633411031,3373.6001458784926,3373.6001458784926
6,2629.861,2596.682964024023,3630.0000099999997,3593.199667038894,3539.8210988421156,3511.2171936429013,3466.4808288661156,3442.0372172787293,3418.6086424093487,3390.9155571250844,3373.495809547121,3364.3283210122668,3358.0109086380235,3347.9905194899707,3342.577492740372,3340.567379680221,3333.369439932361,3349.1209766831316,3341.3214831304153,3348.7063781868505,3346.4110686755075,3373.215695557122,3368.7983413910906,3363.9569832419756,3360.1464574713036,3358.20387810738,3354.099935264092,3352.3911665246546,3348.785912754425,3346.4907644078685,3417.5951141863334,3415.7323869164024,3412.819681113895,3410.449145387161,3406.4132829799128,3404.2200289978796,3402.368615197987,3399.2812496218553,3397.4443796073783,3395.176511508606,3396.0136642797206,3396.0136642797206
7,2678.265,2753.098735172419,2855.701086799092,2883.7402432733575,2849.1635767949756,3527.070958917223,3482.1299713577646,3457.4966860747286,3433.9652246091687,3406.10315967151,3390.1698034970905,3380.9559067769783,3374.6059090225776,3364.5344523368854,3359.094761046041,3357.037532967456,3319.4717170479203,3335.0497712991955,3335.9960084797963,3347.6000099999997,3345.3061791277346,3382.129817747007,3376.847894600762,3371.9943435680216,3369.149921404131,3367.200838502967,3363.0847312284664,3361.3882409877892,3357.774813528538,3355.471791727302,3369.8086931380417,3367.97176245716,3365.0977261848852,3362.7388176223467,3358.761247465581,3356.59681007808,3354.7694537562597,3351.7234750308626,3349.9100926314436,3347.59999,3413.23807372078,3413.23807372078
8,2588.022,3142.3981422500888,3106.22426766125,3074.7796639054454,3029.160652483698,3245.2953915371327,3203.978296832597,3181.6248186051625,3161.219132450536,3200.8711250416004,3375.8134051750753,3366.6372119536145,3360.3129300463447,3350.2822365562647,3344.8636180365306,3342.8285977772393,3326.227472392775,3347.6000099999997,3339.813080404633,3356.274855921242,3353.9748564069596,3355.383355251588,3350.2075790381705,3345.4055651258914,3390.517032387961,3388.5573936450446,3384.416453753822,3383.2054436392286,3379.570702582485,3377.251865095381,3376.488161072191,3374.652996023134,3371.768692570902,3369.434770293091,3366.572399497553,3364.4011855636663,3362.567911856732,3359.513390865414,3357.695517738744,3355.383157895253,3376.277811803975,3376.277811803975
9,2600.238,3423.3459039432682,3382.038450452547,3347.805319369001,3298.0758682236406,3284.380759299773,3242.5466227328484,3219.777522754749,3198.8770041662237,3220.692345040495,3446.00162844967,3436.632993791768,3430.1759042504987,3419.9344971585438,3414.401662421024,3412.309084771668,3378.6973327452442,3364.534965749623,3356.674842279073,3350.9076348200797,3348.610421409935,3346.349558877412,3345.994662886584,3347.2308919184256,3401.0233555016357,3399.0601285812972,3394.9557142720573,3396.470593894208,3392.822790400613,3390.4937745829034,3386.9608749287836,3385.164781108222,3382.2676237030864,3379.938311983309,3383.398239729513,3381.214010251328,3379.36925315188,3376.2918501610347,3374.4598187066435,3372.139643479793,3373.769119032438,3373.769119032438
