,0,1,2,3,4,5,6,7,8,9,10,11,12,13
25,17.0,17.0,16.3,15.8,15.8,15.4,16.3,17.0,17.8,17.0,17.8,17.8,17.8,17.8
26,36.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9
27,92.8,92.8,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
28,50.9,36.3,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5
29,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,24.5,24.5
30,20.3,20.3,18.9,17.8,17.8,18.9,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8
31,20.3,18.9,17.8,17.8,17.8,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3
32,17.8,17.0,16.3,15.8,15.8,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0
33,61.6,50.9,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1
34,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
35,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
36,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
37,144.6,115.5,92.8,75.2,75.2,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3
38,230.4,230.4,144.6,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
39,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3,36.3,36.3,36.3
40,20.3,20.3,18.9,17.8,17.8,17.0,17.0,17.0,16.3,17.0,17.0,17.8,17.8,17.8
41,42.7,36.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3
42,50.9,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5
43,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9,22.1,22.1,22.1,22.1,22.1
44,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3,20.3
45,17.8,17.0,17.0,17.0,20.3,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5
46,16.3,15.8,15.8,15.4,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,16.3,16.3
47,20.3,17.8,17.8,17.0,17.0,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
