,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,159713784.0,3994580.0,2828941926.8,0.0
1,1.18,0.02,0.04,242173.75,159713784.0,3919362.2,2720863839.5,0.0164
2,1.16,0.03,0.06,434283.57,159713784.0,3860981.55,2661450154.66,0.0126
3,1.14,0.05,0.08,629201.54,159713784.0,3799667.01,2608519885.2,0.0157
4,1.13,0.06,0.09,775537.58,159713784.0,3750988.85,2578770899.35,0.0111
5,1.12,0.07,0.09,812416.1,159713784.0,3728539.11,2567996078.47,0.0057
6,1.11,0.07,0.1,869205.8,159713784.0,3695116.17,2553312100.82,0.0081
7,1.1,0.08,0.1,902376.9,159713784.0,3676677.51,2545909684.46,0.005
8,1.1,0.09,0.1,972006.1,159713784.0,3651017.85,2537215066.23,0.0177
9,1.09,0.09,0.11,1027368.92,159713784.0,3625763.07,2530141970.22,0.0065
10,1.08,0.1,0.11,1060434.33,159713784.0,3607670.47,2524955603.1,0.005
11,1.08,0.1,0.11,1090133.62,159713784.0,3589668.16,2520746758.21,0.005
12,1.08,0.1,0.11,1118744.32,159713784.0,3579315.74,2518668517.0,0.0033
13,1.07,0.11,0.11,1139126.15,159713784.0,3572160.69,2517249309.11,0.0128
14,1.07,0.11,0.11,1156565.0,159713784.0,3557893.47,2514540077.93,0.0042
15,1.07,0.11,0.11,1175565.29,159713784.0,3547230.46,2512642198.09,0.0034
16,1.06,0.11,0.11,1197886.32,159713784.0,3538719.06,2511564012.68,0.0113
17,1.05,0.12,0.11,1222055.38,159713784.0,3503487.17,2507407919.05,0.0081
18,1.05,0.12,0.11,1232891.31,159713784.0,3496483.71,2506541777.39,0.0142
19,1.05,0.13,0.11,1245367.55,159713784.0,3486004.74,2505747323.2,0.0034
20,1.04,0.13,0.11,1244297.08,159713784.0,3465140.95,2504321906.79,0.0057
21,1.04,0.14,0.11,1245757.82,159713784.0,3454755.93,2503614305.32,0.0041
22,1.04,0.14,0.12,1248291.43,159713784.0,3447849.88,2502942336.47,0.0026
23,1.03,0.14,0.12,1249376.85,159713784.0,3437516.67,2502455304.98,0.0033
24,1.03,0.14,0.12,1251131.39,159713784.0,3434079.16,2502212328.68,0.0025
25,1.03,0.14,0.12,1252461.83,159713784.0,3430645.09,2502094288.6,0.0017
26,1.03,0.14,0.12,1255089.35,159713784.0,3427214.45,2501947362.96,0.0018
27,1.03,0.14,0.12,1259166.49,159713784.0,3423787.25,2501765584.57,0.0017
28,1.03,0.14,0.12,1259166.49,159713784.0,3423787.25,2501765584.57,0.0022
