,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3377.453,3337.146557988653,3294.0231531916033,3255.067412381481,3242.1414478442957,3222.793880534109,3197.4197123593376,3239.3548937596142,3523.2859400728794,3495.2002599561392,3481.2463512305117,3463.876399135819,3462.6698599089464,3455.753296200988,3445.719977323488,3445.719977323488
1,3312.151,3272.6240415356738,3230.3518731110394,3198.8886176624874,3186.1554388844374,3167.091322174366,3141.911756336123,3132.954205813657,3442.5865162936357,3415.1811748083583,3401.565418771386,3384.6138686977242,3405.1834890051973,3409.623430945676,3537.726676961943,3537.726676961943
2,3093.141,3056.2344977836588,3016.9074673474256,3251.3365149735187,3238.3683334043108,3218.9871189966952,3193.3477823965413,3174.760364487329,3191.190440953386,3165.7615959513532,3153.1256592753807,3137.402189381452,3141.2940381048784,3140.014494120707,3218.9178446592623,3218.9178446592623
3,2930.836,2896.310756470088,2859.7640686709465,3629.08285822405,3615.480990603422,3596.7315689271327,3626.0873051045364,3685.1412500847146,3659.422520449332,3630.2494233607704,3615.751762290072,3597.709154796862,3590.5173341964232,3583.3399320243643,3572.6007216017683,3572.6007216017683
4,2826.562,2795.69031036381,2759.8746549303123,3071.4743138688514,3060.7248222943213,3049.222746115489,3099.2058726612313,3539.326365866002,3514.6262604708977,3486.6118081196632,3472.7068916517237,3527.779521732981,3520.727930249037,3513.6909046614687,3503.339191565174,3503.339191565174
5,2858.643,3091.5969598041643,3051.6465394330744,3025.7316378913656,3014.0621182135105,2997.7681040875013,2991.7566309866447,3206.2988076982347,3183.923157542122,3158.542426156997,3145.9468575576016,3184.4410328923072,3178.075653108556,3171.7236373989917,3162.3257506419436,3162.3257506419436
6,2656.279,3694.7362917841424,3647.2505078264057,3603.724517621591,3589.331279408968,3567.849059968898,3539.4071236609384,3518.224000541754,3493.671253040512,3465.8195183821003,3451.981598494453,3434.756794576646,3427.8907237402873,3421.0384441465303,3410.7857443524367,3410.7857443524367
7,2511.365,3068.6411489998122,3185.4470018502266,3412.0301052993145,3398.772148394208,3470.948549880426,3460.0595143018854,3441.4317290374256,3608.0215467887924,3644.5491519308175,3693.4994486595333,3675.090960228479,3677.9439950769824,3708.1529150708234,3698.044819163619,3698.044819163619
8,2699.643,2687.5183700219936,2789.090590172279,2998.4343962343796,2986.891203874188,3030.103765148138,3015.1675143591788,2998.6979811661495,3128.6651297240446,3130.7273879502,3161.103667989004,3145.3427380465614,3145.661077321206,3172.9292782456414,3164.193028487742,3164.193028487742
9,2837.331,2809.7204551859622,3625.676457189409,3582.406838492332,3568.0986912533485,3546.743549277723,3518.468711333316,3497.4106057793683,3473.0020548745983,3445.3151121641067,3431.5650619868734,3414.4415729191733,3407.616182175908,3400.804397407738,3390.612273137933,3390.612273137933
10,2714.07,2687.142844397523,3550.772098073619,3513.1310076736045,3738.5629897389254,3716.6804879109195,3831.601751945659,3808.66958676584,3782.0888113609044,3751.938019013918,3736.95974907497,3718.3122825761698,3710.8793763232998,3703.4613284500297,3692.3620511452036,3692.3620511452036
11,2821.135,2787.5969670418253,2827.804102477731,2800.313065714832,3034.0216942273364,3016.5184811711624,3466.288543631482,3445.544682555545,3421.501685987385,3394.2496856451144,3532.6423009023747,3515.077583978705,3508.0856105463317,3511.25659104185,3500.784039805154,3500.784039805154
12,3203.119,3164.892322487708,3124.006892555743,3087.0924434314734,3087.9213213043226,3069.78357866129,3257.4763195600112,3237.982802320255,3215.3889945477044,3189.787908864017,3372.5941073088798,3355.864853754677,3349.2185668530215,3364.248007239882,3354.2809469265057,3354.2809469265057
13,3505.164,3463.332603420203,3418.578444399799,3377.7804743203214,3364.2992071837552,3344.18002859738,3317.660043615469,3297.8042667375935,3274.789529188012,3248.688447838321,3265.24226661618,3249.042152926902,3242.609070771201,3243.4458980067297,3233.7945211270585,3233.7945211270585
14,3675.57,3631.7049408110997,3584.775013490327,3541.993521600458,3527.8467893047573,3506.73256175175,3478.776701609773,3457.956153527265,3433.822963603324,3406.4483428556237,3392.8444922733906,3375.923829994823,3369.1861488606633,3362.4517494470906,3352.3781914757847,3352.3781914757847
15,3786.455,3741.266614881201,3692.920900351651,3648.8487717093303,3634.2752551233775,3612.524045090451,3583.724801354318,3562.2761427824707,3537.414900005967,3509.214446519418,3495.1986379746786,3477.757571816691,3470.8055384286295,3463.8674041543104,3453.4861960741946,3453.4861960741946
16,3940.537,3893.5097664713085,3843.196722504029,3797.3311692137295,3782.164613338363,3759.5282825409504,3729.557120773962,3707.2356468709086,3681.3627196678244,3652.0146901678095,3637.4285288908723,3619.277724175605,3612.042801997978,3604.822328436784,3594.0186723136367,3594.0186723136367
17,3713.755,3669.435879561562,3622.01988127123,3578.7963594030184,3564.5045415658674,3543.173639817064,3514.930370492356,3493.912031451128,3470.543793464571,3538.446060517293,3524.37534394727,3507.2489093666873,3595.0414513178634,3587.8620818956792,3577.150713163209,3577.150713163209
18,3346.801,3306.86169038331,3264.1304752338556,3225.177654464189,3212.2977597962536,3193.0737812817183,3167.6204513828075,3148.682283358498,3127.4849352510546,3166.752596695844,3154.1745770688876,3139.021201257069,3234.8128510697557,3228.352047385468,3218.7287219874684,3218.7287219874684
19,3587.179,3544.368830341656,3498.5676014567316,3456.8149993504153,3443.0085263292667,3422.402446501959,3395.1974353665314,3374.941814913879,3351.492181953746,3393.971655213132,3380.416154795754,3363.612460035486,3362.9114318048755,3356.1891597586978,3346.1418812594566,3346.1418812594566
20,3489.686,3448.0395957567625,3403.4851249099174,3362.87052792601,3349.439948480094,3329.4027482608,3302.987311055214,3283.490639760826,3262.7624059383184,3499.8713160621246,3485.892919873891,3468.507261380208,3461.5737153647096,3454.6540395026955,3444.30046186766,3444.30046186766
21,3402.79,3362.181144866376,3318.7371693544274,3279.136264444931,3266.040790974883,3246.5040530843867,3220.7516732566014,3201.8060286144105,3182.705672920776,3413.7362868723126,3400.891177453367,3475.28976551841,3468.3426612771386,3461.4094442972455,3451.0355967312776,3451.0355967312776
22,3440.022,3398.9703256516136,3355.048688450183,3315.0106149509666,3301.772745850424,3282.0130482804975,3255.9675599106286,3236.8201190279815,3217.4880238473343,3261.729187202745,3250.1350361804034,3517.876527266659,3510.848078194653,3503.847979838342,3495.9801869395446,3495.9801869395446
23,3444.307,3403.2038891655443,3359.227389581187,3319.138778229131,3305.884017833543,3286.099223446995,3259.9425872769125,3240.5200268318063,3218.519177240114,3197.0949053075387,3184.6824798477887,3269.2749133121793,3262.744796177468,3256.242777220909,3250.4176269249183,3250.4176269249183
24,3683.504,3639.5442547135403,3592.513025542071,3549.639186517839,3535.4619134118793,3514.3021032038814,3486.285906226139,3465.420445329031,3441.2351897677554,3413.80151022673,3400.167843736164,3383.2023544440085,3376.443666769475,3369.7490664106026,3363.4777157450276,3363.4777157450276
25,3642.678,3599.2054811590842,3552.695521127584,3510.2969206780845,3496.276788727226,3475.351514243621,3447.6459132601376,3427.011743418251,3403.0945644676767,3375.96502384531,3363.0683848373005,3351.784623015562,3345.311865767154,3338.9432039594853,3330.934719174053,3330.934719174053
26,3625.188,3581.9242822635574,3535.637802803984,3493.4428683829833,3479.4901035064436,3458.665357519567,3431.0928113989685,3410.5578079628553,3386.755601183836,3359.757344085822,3348.355719405656,3349.6165266712214,3355.1890619564056,3365.584791367555,3362.221893134739,3362.221893134739
27,3563.415,3520.8904162144286,3475.3976993198976,3433.9295601018016,3420.2190288050733,3399.756335079239,3372.665094042258,3352.485952217807,3329.110980015482,3302.5995494368817,3291.706648213904,3299.5732410461196,3317.8148911762682,3363.1874877468067,3445.8168807767224,3445.8168807767224
28,3472.156,3430.720652428722,3386.3929669563195,3345.9853470263533,3332.624966917237,3312.684424660354,3286.287238070553,3266.6263981147918,3243.8506497216663,3218.0197084983197,3207.4649829526484,3208.031074721597,3224.1591584962284,3268.4200446653945,3379.422494043374,3379.422494043374
29,3572.29,3529.657530870096,3484.0464831275863,3442.467179234879,3428.7180114646485,3408.1971374633217,3381.0269347877593,3360.79172026421,3337.337077017537,3310.732994431612,3298.2026496418334,3285.3492888348105,3283.37980948943,3284.7455846412604,3297.4162497708717,3297.4162497708717
30,3865.722,3819.5876251036343,3770.2298241360804,3725.2350738275595,3710.356470045477,3688.149912420759,3658.7477750405096,3636.850096486796,3611.468392500874,3582.6775644862287,3568.3683479485553,3550.5621592164566,3543.4645854601827,3536.381199753848,3525.782676746809,3525.782676746809
31,3823.631,3777.998948336853,3729.178568115158,3684.6737325069807,3669.9571308843374,3647.9923641118794,3618.9103649527624,3597.2511200795957,3572.1457787346,3543.6684327962143,3529.5150268745165,3511.902711612907,3504.8824180923925,3497.876168133626,3487.393044744858,3487.393044744858
32,3862.864,3816.7637331029823,3767.442423273479,3722.480974221362,3707.6133703241208,3685.4232302060555,3656.042854005093,3634.1613644578338,3608.7984810590337,3580.0290015041774,3565.73036733165,3547.937441949397,3540.8451849679395,3533.7671333941894,3523.1768763147884,3523.1768763147884
33,3755.689,3710.868057565564,3662.915342777932,3619.2016292700177,3604.74674715375,3583.172600992269,3554.607962458421,3533.3344305921437,3508.675905835635,3480.7052946471304,3466.804246425873,3449.5061410180647,3442.6112019301695,3435.731968863511,3425.44036642386,3425.44036642386
34,3652.157,3608.5715237714617,3561.9407139773143,3519.4320061171443,3505.375568328692,3484.3961008082124,3456.618922030463,3435.9317547841188,3411.9529648335515,3384.753370563988,3371.235590657266,3354.4143238968522,3347.7093654053824,3341.019015522937,3331.0091999684705,3331.0091999684705
