,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,3.77,0.0,0.0,0.0,76308.0,6000.0,1190447.0,0.0,1.0,1190450.77
1,2.76,0.27,0.1,32.33,76308.0,4393.9,1070866.15,0.0182,0.317,1070901.24
2,2.15,0.43,0.1,42.51,76308.0,3414.06,1068428.82,0.0076,0.223,1068473.48
3,2.0,0.47,0.1,43.37,76308.0,3175.08,1068325.76,0.0019,0.247,1068371.1300000001
4,2.0,0.47,0.1,43.37,76308.0,3175.08,1068325.76,0.0005,0.0,1068371.1300000001
