,0,1,2
0,0.0,-0.5414484960351865,-0.5414484960351865
1,0.0,-0.5805045418804589,-0.5805045418804589
2,0.0,-0.532235198634949,-0.532235198634949
3,0.0,-1.4745599447667592,-1.4745599447667592
4,0.0,-3.833307272516386,-3.833307272516386
5,0.0,-2.5535922492921292,-2.5535922492921292
6,0.0,-1.1819927392634686,-1.1819927392634686
7,0.0,-0.3105547163408279,-0.3105547163408279
8,0.0,-1.6311372664841017,-1.6311372664841017
9,0.0,-0.30673526479860636,-0.30673526479860636
10,0.0,-1.5908248221052035,-1.5908248221052035
11,0.0,-2.541351337864521,-2.541351337864521
12,0.0,0.8003815847716002,0.8003815847716002
13,0.0,0.6636854243131467,0.6636854243131467
14,0.0,-0.12457332166057537,-0.12457332166057537
15,0.0,-0.048414032262294196,-0.048414032262294196
16,0.0,-0.9662311096261961,-0.9662311096261961
17,0.0,-0.7807148918611521,-0.7807148918611521
18,0.0,-0.3901544334084278,-0.3901544334084278
19,0.0,0.9035770852162207,0.9035770852162207
20,0.0,-0.24369426148865647,-0.24369426148865647
21,0.0,-0.7392178431505503,-0.7392178431505503
22,0.0,0.9279871138695159,0.9279871138695159
23,0.0,0.9279871138695159,0.9279871138695159
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,-0.14605414687547544,-0.14605414687547544
27,0.0,0.9279871138695159,0.9279871138695159
28,0.0,0.9279871138695159,0.9279871138695159
29,0.0,0.9279871138695159,0.9279871138695159
30,0.0,0.9279871138695159,0.9279871138695159
31,0.0,0.0,0.0
32,0.0,0.9279871138695159,0.9279871138695159
33,0.0,0.9279871138695159,0.9279871138695159
34,0.0,0.9279871138695159,0.9279871138695159
35,0.0,0.9279871138695159,0.9279871138695159
36,0.0,0.9279871138695159,0.9279871138695159
37,0.0,0.6350667700299729,0.6350667700299729
38,0.0,0.9279871138695159,0.9279871138695159
39,0.0,0.9279871138695159,0.9279871138695159
40,0.0,0.8694030451016073,0.8694030451016073
41,0.0,0.8694030451016073,0.8694030451016073
42,0.0,0.0,0.0
43,0.0,0.9279871138695159,0.9279871138695159
44,0.0,0.9279871138695159,0.9279871138695159
45,0.0,0.9279871138695159,0.9279871138695159
46,0.0,0.9279871138695159,0.9279871138695159
47,0.0,-8.880316692118965e-16,-8.880316692118965e-16
