,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,31.3,27.5,24.5,24.5,22.1,22.1,24.5,22.1,22.1,22.1,36.3,36.3,36.3,36.3,36.3,36.3
1,17.0,17.0,16.3,16.3,20.3,18.9,31.3,31.3,31.3,27.5,36.3,36.3,36.3,31.3,31.3,31.3
2,17.0,17.0,17.0,17.0,20.3,18.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3
3,15.8,15.8,15.4,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
4,15.4,15.4,15.8,22.1,20.3,20.3,20.3,24.5,22.1,24.5,22.1,22.1,27.5,27.5,27.5,27.5
5,15.8,15.4,22.1,20.3,20.3,18.9,18.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
6,15.4,15.4,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
7,15.8,15.8,15.8,15.8,15.8,24.5,24.5,24.5,24.5,22.1,22.1,36.3,36.3,36.3,36.3,36.3
8,14.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,36.3,31.3,31.3,31.3,31.3
9,14.8,18.9,17.8,17.8,18.9,18.9,31.3,31.3,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3
10,16.3,15.8,15.8,15.8,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
11,20.3,18.9,17.8,17.8,22.1,22.1,22.1,22.1,22.1,27.5,27.5,24.5,24.5,27.5,31.3,31.3
12,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,36.3,31.3,31.3,31.3,31.3,31.3,31.3
13,27.5,24.5,24.5,24.5,22.1,22.1,20.3,22.1,22.1,42.7,42.7,36.3,36.3,36.3,36.3,36.3
14,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,42.7,36.3,36.3,36.3,36.3,36.3
15,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
16,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,31.3,31.3
17,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,36.3,31.3,31.3
18,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3
19,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9
20,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3
21,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3
22,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3
23,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
24,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,31.3,31.3,31.3
25,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,42.7,36.3,36.3,36.3,31.3,36.3,31.3,31.3
26,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,27.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3
27,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,31.3,31.3,31.3,31.3,31.3
28,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
29,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
30,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
31,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,31.3,27.5,27.5,36.3,31.3,31.3,31.3
32,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,36.3,31.3,31.3,31.3
33,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
34,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,42.7,42.7,42.7
35,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3
36,115.5,92.8,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
37,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
