,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,-1.9381991610389626,-3.5329244195177516,-4.482424587542214,-5.257964514932784,-5.927021914422663,-6.547459454219787,-7.018892184043832,-7.786295736223938,-8.478658208708131,-8.985667418661594,-9.73111990888566,-10.228277043130136,-10.77999916232237,-11.17524733485278,-11.458128598178517,-11.931722502726421,-12.812463587688251,-13.057115606162123,-13.438767396918987,-13.728126292537475,-14.020833675156378,-14.27401789963774,-14.535703792239914,-14.798804916135857,-14.93051225138745,-15.075705114633289,-15.148904728213545,-15.223110109233309,-15.318579555681508,-15.389802581093955,-15.460308166407957,-15.505674786812977,-15.542345445359496,-15.582790499914138,-15.582790499914138
1,0.0,-2.2820816627872147,-3.829996415112407,-4.695325447645577,-5.327749508229014,-5.901041386206415,-6.399569317096081,-6.874971469388352,-7.421591134912145,-7.7528725522853055,-8.010347875772263,-8.283257697831669,-8.437390787520018,-8.611645677746187,-8.748002958001965,-8.852878609878623,-9.01760304766626,-9.210357804998932,-9.315208958168938,-9.429263512128422,-9.50627943105565,-9.627670408371594,-9.675984258710688,-9.754922353158424,-9.822068247345014,-9.86176779260298,-9.896231793987075,-9.920982806589578,-9.936204364785922,-9.964787241770637,-9.984679603398206,-9.992132101334267,-10.005744064471028,-10.013463570406557,-10.028426816359959,-10.028426816359959
2,0.0,-3.943715180644359,-6.740495273503283,-8.265491896285974,-9.31364772920476,-10.049901100877497,-10.71630347775907,-11.052881986587979,-11.446513713185738,-11.719358541966342,-11.910384599174748,-12.020725384306111,-12.093383916177336,-12.203791870083512,-12.253710043659593,-12.272213291060343,-12.292711718065194,-12.269866954012281,-12.279439909431066,-12.27973451339838,-12.2499874158418,-12.259150103930907,-12.232170603411252,-12.168933579790785,-12.13792973530453,-12.124578381812903,-12.103457237143653,-12.098018798859842,-12.05737461840498,-12.045967773930075,-12.017699609810787,-11.993298686781642,-11.987771949999622,-11.968964106621051,-11.965851380609669,-11.965851380609669
3,0.0,-1.362852000000001,-2.607183956000002,-3.6158276212760025,-4.558778230106954,-5.644332968116081,-6.614165475785644,-7.694654068650074,-9.252785254727872,-9.689080791111785,-10.005842682890822,-10.25875346531483,-10.486079216375968,-10.748145950551388,-10.872866562230861,-10.983062300848278,-11.132320411965303,-11.206360959531121,-11.2910087604406,-11.31815888245085,-11.301748381537099,-11.383544242866337,-11.382362890699625,-11.399491141926855,-11.356402158439444,-11.356616659106981,-11.372211901770353,-11.404967327173162,-11.475108233788658,-11.476248001448065,-11.530756689572152,-11.583379573018405,-11.5825773577311,-11.609156335928924,-11.611122541497759,-11.611122541497759
4,0.0,-2.0505046429820206,-3.5052867334920252,-3.949780406315995,-4.200886480831144,-4.155802182645044,-4.210621386809498,-4.148224173275498,-3.746089818646006,-3.8171030663321988,-3.8730633113905153,-3.951532582786883,-4.042612725212982,-4.0867072026959566,-4.124524052277085,-4.1449648367776035,-4.189035194273859,-4.330250268220691,-4.405596376135176,-4.505957251502231,-4.581577746088455,-4.757349551865836,-4.8100317922017455,-4.88944181573425,-4.9575078645920865,-4.995952590998311,-4.993102683008865,-4.985546636373005,-5.0199613843701005,-5.011319636204536,-5.014207228678159,-5.024716544379532,-5.041373018311343,-5.0471903984676345,-5.063112639021548,-5.063112639021548
5,0.0,-1.6264945001248763,-2.7170680804444047,-2.8741213025400882,-2.6147583470867444,-2.226518365024384,-1.9257283293588716,-1.552744590858983,-1.2396787978704864,-1.2479134995765295,-1.296994731224892,-1.3197904132110319,-1.3724079773328897,-1.4641323848203232,-1.458445691459914,-1.467238534431186,-1.501212124568435,-1.3029273214911437,-1.230365902800292,-1.1243839164806897,-1.0371010177437103,-0.9592321939528378,-0.929918479411645,-0.8341011828208893,-0.8248156015099595,-0.8698179797054296,-0.8691477736018111,-0.8659109986895281,-0.8840353592318316,-0.8864700250213046,-0.8884981659236428,-0.8849827092743353,-0.8976144337079182,-0.8990519843535754,-0.9159882442739837,-0.9159882442739837
6,0.0,-0.9457999858391618,-0.8494646646793245,-0.4377834731337824,0.09770184161214092,0.7279640726677608,0.9209217271417378,0.9920199217674724,1.0876773972913165,1.3698505950294277,1.6149687134845214,1.8056146876695405,1.9740033820626863,2.1740872162885685,2.245819322441215,2.3949922496385327,2.6445184005303135,2.5944239762562225,2.649138206208209,2.739490330431418,2.6401239122583533,2.768896844872545,2.8014968189815153,2.715212838067626,2.7162824504645897,2.754123428113196,2.745298667136216,2.738188977738451,2.7450970839099584,2.7128830024405515,2.7073394197690037,2.6986860107707353,2.7095070985694885,2.710577700201078,2.7185832010723052,2.7185832010723052
7,0.0,-2.9552572429820203,-3.1458779545459925,-2.717218166483206,-2.147462525900674,-1.5611512393922593,-0.7687275633650215,0.023049218489835085,0.9210637070387867,1.589062337511191,2.0988656271235455,2.5647619414312572,2.9444824966201195,3.3208393605858695,3.5639333350617686,3.6000980533070948,3.711647659356829,3.909100692125833,3.9308950133699034,3.990619931609648,3.895058564400942,3.957712121116802,3.9395919970191544,3.8546672164656113,3.944039771256299,3.983827955513959,4.0174524478378935,4.037508784212059,4.063935685691253,4.047574260351617,4.076166390402342,4.096428294129474,4.108928928930583,4.1207024063508575,4.146788858706412,4.146788858706412
8,0.0,-0.5965380000000005,-2.735059714000002,-4.011712450151145,-4.9395799454948355,-5.223930045637343,-5.039377764678958,-4.976967129200451,-4.872292182916173,-4.870146618981201,-4.870329746267778,-4.796453877820266,-4.532702973962698,-4.5067308587094255,-4.3165337926984595,-4.309069179290523,-4.045437917919691,-3.6582639204021485,-3.6939507948162436,-3.505475430919197,-3.3715165021432054,-3.197319686628203,-3.2784783838299822,-3.123812999241288,-3.1907981445625415,-3.107493000128854,-3.124529337795134,-3.1289587807068453,-3.071000710764479,-3.0599398506127913,-3.0884856407528356,-3.0904081258205363,-3.059416109361382,-3.0618098666647193,-3.065759465131388,-3.065759465131388
9,0.0,1.3572692427322686,4.653478754196869,7.481443715563256,8.866845975784008,9.006008079452087,9.689287159783595,10.246397226621777,10.9985462376097,11.463260500776686,11.731263380933255,12.039864738727154,11.897519694514486,12.080904703271651,12.025897037015417,12.079290746274784,12.169200071098237,12.050091020102862,12.03329615890288,12.06503126079056,12.082153513702007,12.132672905772761,12.058360793228024,12.181098971325799,12.19570051615171,12.203548718174684,12.253589183924921,12.299110480160246,12.325874468723736,12.390644197564066,12.405226405994336,12.45179959683314,12.460775113902974,12.478827415376372,12.502051179627662,12.502051179627662
