,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.16,0.0,0.0,0.0,161257013.0,3886726.0,3084272804.8,0.0
1,1.14,0.01,0.04,203451.77,161257013.0,3828831.45,2971277982.39,0.0151
2,1.13,0.03,0.06,336160.5,161257013.0,3783137.34,2895797714.06,0.0122
3,1.11,0.04,0.08,475269.81,161257013.0,3730512.57,2829999693.95,0.0134
4,1.1,0.04,0.09,515799.89,161257013.0,3711897.27,2817153605.92,0.0059
5,1.11,0.04,0.09,612315.23,161257013.0,3718767.11,2796285442.99,0.0094
6,1.1,0.05,0.1,686110.92,161257013.0,3696715.71,2779086759.45,0.0076
7,1.11,0.04,0.1,725776.29,161257013.0,3734293.61,2774672999.22,0.0058
8,1.11,0.04,0.1,733339.71,161257013.0,3741105.4,2774472796.19,0.0022
9,1.12,0.03,0.1,748108.67,161257013.0,3753939.06,2773424876.68,0.0032
10,1.12,0.03,0.1,748108.67,161257013.0,3753939.06,2773424876.68,0.0013
