,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,17.8,17.0,17.0,16.3,16.3,15.8,17.8,17.0,17.0,17.0,17.0,17.0,18.9,17.8,17.8,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
1,17.0,16.3,15.8,15.8,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
2,16.3,15.8,15.8,15.8,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
3,15.4,15.1,14.8,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
4,15.8,15.4,15.8,18.9,17.8,17.8,17.0,17.0,17.8,17.0,17.0,20.3,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
5,14.6,14.6,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
6,14.6,14.8,17.0,17.0,16.3,16.3,17.8,17.8,17.8,17.0,20.3,20.3,18.9,17.8,18.9,17.8,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
7,14.3,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
8,14.5,18.9,17.8,17.8,17.0,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
9,14.8,15.4,15.1,16.3,15.8,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1
10,17.0,17.0,17.0,17.8,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.0,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,20.3,20.3,20.3,22.1,22.1
11,14.6,14.8,15.8,15.8,17.0,17.0,16.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,20.3,20.3,22.1,22.1,22.1
12,24.5,22.1,22.1,20.3,20.3,18.9,17.8,20.3,18.9,18.9,17.8,17.8,17.8,17.8,18.9,18.9,18.9,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,20.3,22.1,20.3,20.3,22.1,22.1,22.1
13,36.3,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,20.3,20.3
14,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3,18.9,20.3,22.1,22.1,20.3,20.3,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1
15,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,17.8,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
16,144.6,115.5,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
17,230.4,230.4,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
18,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
19,20.3,17.8,17.8,17.8,17.0,17.0,17.0,17.0,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1
20,20.3,18.9,17.8,17.8,17.0,17.8,17.8,17.0,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,20.3,22.1,22.1,22.1
21,16.3,15.8,15.8,15.8,18.9,18.9,17.8,17.8,17.8,17.8,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,22.1,20.3,20.3
22,20.3,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.8,17.8,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1
23,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,17.8,18.9,18.9,18.9,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
24,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,20.3,22.1,20.3,20.3,22.1,22.1,22.1
25,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,17.8,17.8,20.3,18.9,18.9,18.9,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,20.3,22.1,22.1,20.3,22.1,22.1,22.1
26,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1
27,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,22.1,20.3,20.3,20.3,18.9,18.9,18.9,18.9,20.3,18.9,22.1,22.1,20.3,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1
28,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,18.9,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1
29,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,22.1,20.3,20.3,20.3,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1
30,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,22.1,20.3,20.3,20.3,20.3,20.3,18.9,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
31,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,20.3,20.3,22.1,22.1,20.3,22.1,22.1,20.3,22.1,22.1
32,36.3,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1
33,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
34,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,22.1,20.3,20.3,20.3,22.1,20.3,20.3
35,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,20.3,20.3,22.1,22.1,22.1,22.1,20.3,22.1,22.1,20.3,22.1,20.3,20.3,20.3
36,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,18.9,18.9,17.8,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1,20.3,22.1,20.3,22.1,22.1,22.1,22.1,22.1
37,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
38,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3
39,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,20.3,20.3,20.3
40,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,18.9,17.8,22.1,22.1,22.1,22.1,20.3,20.3,22.1,20.3,20.3,20.3,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1
41,20.3,20.3,18.9,17.8,17.8,17.0,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,20.3,20.3,20.3,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1
42,18.9,17.8,17.8,17.8,17.0,17.0,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,20.3,22.1,20.3,20.3,20.3,20.3
43,16.3,16.3,16.3,16.3,17.8,17.0,18.9,18.9,17.8,18.9,18.9,17.8,17.8,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
44,17.8,17.8,17.0,17.0,17.0,17.8,17.8,17.8,17.0,20.3,20.3,20.3,18.9,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,22.1,20.3,20.3,20.3
45,20.3,18.9,17.8,17.8,17.0,17.0,17.0,20.3,20.3,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3,20.3,18.9,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,20.3,22.1,22.1,22.1
46,22.1,20.3,20.3,18.9,17.8,17.8,17.0,20.3,20.3,20.3,18.9,18.9,18.9,18.9,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,20.3,20.3,22.1,22.1,20.3,22.1,22.1,22.1
47,15.4,15.4,15.1,15.4,17.8,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
