,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,28,2.06,1.15,28284.0,15787.55,658566.0,0.44,0.12,4523.75,0.006075862068965517,94.71724137931034
1,100,1,3,0,6,0,minizinc_fw,0,,,,12,2.06,1.15,28284.0,15778.94,658566.0,0.44,0.12,1554.69,0.007207692307692308,65.23230769230769
2,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,47,2.06,1.31,28284.0,17987.79,658566.0,0.36,0.12,8850.52,0.005047916666666665,95.64041666666668
3,100,50,3,0,6,0,minizinc_fw,0,,,,12,2.06,1.15,28284.0,15778.94,658566.0,0.44,0.12,1554.69,0.007153846153846153,63.337692307692315
