,0,1,2,3,4,5,6,7,8
0,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
1,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8
2,22.1,20.3,20.3,24.5,24.5,22.1,22.1,22.1,22.1
3,17.0,16.3,15.8,50.9,42.7,42.7,36.3,61.6,61.6
4,14.8,14.8,14.8,17.0,17.0,17.0,16.3,17.8,17.8
5,14.5,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3
6,14.3,36.3,92.8,92.8,115.5,115.5,115.5,92.8,92.8
7,14.5,14.6,15.8,15.8,20.3,20.3,24.5,24.5,24.5
8,16.3,15.8,15.8,15.8,17.0,17.0,20.3,20.3,20.3
9,15.8,15.8,20.3,18.9,18.9,17.8,18.9,17.8,17.8
10,15.4,15.1,42.7,36.3,36.3,61.6,61.6,50.9,50.9
11,15.1,14.8,17.0,16.3,17.0,31.3,31.3,31.3,31.3
12,17.0,17.0,16.3,15.8,17.0,18.9,18.9,24.5,24.5
13,22.1,20.3,20.3,18.9,18.9,18.9,17.8,36.3,36.3
14,22.1,22.1,20.3,20.3,18.9,18.9,17.8,22.1,22.1
15,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3
16,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
17,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
18,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
19,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
20,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9
21,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
22,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8
23,31.3,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
24,50.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5
25,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
26,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
27,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
28,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7
29,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
30,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3
31,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
32,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
33,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8
34,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8
35,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5,115.5
36,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9
37,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3
38,115.5,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9
39,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3
40,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8
41,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
42,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
43,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
44,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
45,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
46,24.5,22.1,22.1,20.3,22.1,42.7,61.6,61.6,61.6
47,17.0,17.0,16.3,15.8,15.8,16.3,17.0,17.0,17.0
