,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.23,0.0,0.0,0.0,162575903.0,4172644.0,2809511862.3,0.0,2809511862.3
1,1.21,0.02,0.03,707705.46,162575903.0,4107198.39,2727008337.57,0.0172,2727716043.03
2,1.19,0.03,0.05,1331876.6,162575903.0,4037782.39,2660465386.73,0.0207,2661797263.33
3,1.17,0.05,0.07,1766796.18,162575903.0,3975958.9,2615618898.11,0.0152,2617385694.29
4,1.16,0.06,0.08,2024617.29,162575903.0,3936703.39,2589301826.36,0.0131,2591326443.65
5,1.15,0.07,0.09,2335459.34,162575903.0,3884307.83,2558796284.05,0.0151,2561131743.3900003
6,1.14,0.08,0.09,2506062.63,162575903.0,3857696.22,2545549138.79,0.0076,2548055201.42
7,1.13,0.08,0.1,2683951.42,162575903.0,3825243.17,2532351991.77,0.0099,2535035943.19
8,1.12,0.09,0.1,2824994.52,162575903.0,3802187.23,2524218996.68,0.0084,2527043991.2
9,1.11,0.1,0.11,2948577.84,162575903.0,3751847.97,2509968076.86,0.0137,2512916654.7000003
10,1.1,0.11,0.11,3034692.05,162575903.0,3726701.69,2504799460.22,0.0076,2507834152.27
11,1.09,0.12,0.11,3185678.08,162575903.0,3687693.66,2496785194.53,0.0119,2499970872.61
12,1.09,0.12,0.11,3294390.53,162575903.0,3675152.18,2494436822.46,0.0052,2497731212.9900002
13,1.08,0.12,0.11,3359756.85,162575903.0,3653057.9,2490580746.32,0.0078,2493940503.17
14,1.08,0.13,0.11,3404455.51,162575903.0,3645313.39,2488992418.33,0.0027,2492396873.84
15,1.07,0.13,0.11,3456305.73,162575903.0,3637886.33,2487461138.42,0.0029,2490917444.15
16,1.07,0.13,0.12,3524418.85,162575903.0,3630138.15,2486355897.2,0.0027,2489880316.0499997
17,1.06,0.14,0.12,3579008.82,162575903.0,3598164.0,2482397806.29,0.0089,2485976815.11
18,1.06,0.14,0.12,3620949.92,162575903.0,3588499.99,2481579302.66,0.0035,2485200252.58
19,1.06,0.14,0.12,3658756.08,162575903.0,3579764.35,2480754855.32,0.0044,2484413611.4
20,1.05,0.14,0.12,3680701.04,162575903.0,3572712.9,2480340391.49,0.0035,2484021092.5299997
21,1.05,0.14,0.12,3701485.71,162575903.0,3567845.94,2479870687.74,0.0028,2483572173.45
22,1.05,0.15,0.12,3715790.01,162575903.0,3565000.59,2479549831.41,0.002,2483265621.42
23,1.05,0.15,0.12,3728344.94,162575903.0,3563152.5,2479340960.94,0.0021,2483069305.88
24,1.05,0.15,0.12,3728344.94,162575903.0,3563152.5,2479340960.94,0.0012,2483069305.88
