,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,6.87,3.38,11900.0,5865.05,83174.0,0.51,0.14,0.0,0.006619999999999999,5.074
