,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,164949691.0,4174686.0,2842380309.0,0.0
1,1.2,0.01,0.03,180753.89,164949691.0,4112562.48,2763596171.52,0.0126
2,1.18,0.03,0.05,327363.54,164949691.0,4063560.49,2712650813.63,0.0102
3,1.17,0.04,0.06,452659.49,164949691.0,4023217.46,2678458472.59,0.0093
4,1.16,0.05,0.07,560918.09,164949691.0,3984204.67,2652813539.05,0.0088
5,1.15,0.05,0.07,661105.72,164949691.0,3948507.13,2632153007.99,0.0079
6,1.14,0.06,0.08,740434.75,164949691.0,3920406.11,2617556733.36,0.007
7,1.13,0.07,0.08,781893.71,164949691.0,3881378.0,2601899297.03,0.0085
8,1.12,0.08,0.09,835291.08,164949691.0,3838895.68,2588172042.15,0.012
9,1.11,0.09,0.09,861135.94,164949691.0,3815915.99,2580468116.18,0.0048
10,1.1,0.09,0.09,900157.21,164949691.0,3793077.66,2573866923.85,0.0055
11,1.1,0.1,0.1,941905.29,164949691.0,3770376.73,2568961217.71,0.0055
12,1.09,0.1,0.1,975767.13,164949691.0,3755317.84,2565998366.03,0.004
13,1.09,0.1,0.1,1003319.44,164949691.0,3736578.76,2562577295.95,0.0048
14,1.08,0.11,0.1,1018849.5,164949691.0,3725380.23,2560777988.55,0.0033
15,1.08,0.11,0.1,1037914.64,164949691.0,3714250.02,2559395467.1,0.0032
16,1.08,0.11,0.1,1052290.54,164949691.0,3706830.42,2558350767.28,0.004
17,1.08,0.11,0.1,1069709.08,164949691.0,3699420.46,2557301088.48,0.0025
18,1.08,0.11,0.1,1076118.03,164949691.0,3695721.04,2556806032.41,0.0129
19,1.07,0.12,0.1,1084517.14,164949691.0,3688333.3,2556092137.96,0.0025
20,1.07,0.12,0.1,1091708.81,164949691.0,3680965.5,2555353759.13,0.0025
21,1.07,0.12,0.1,1093708.67,164949691.0,3677284.54,2554967801.16,0.0042
22,1.07,0.12,0.1,1097944.88,164949691.0,3673607.25,2554570416.07,0.0017
23,1.07,0.12,0.1,1097944.88,164949691.0,3673607.25,2554570416.07,0.0128
