,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.29,0.0,0.0,0.0,64992613.0,1743224.0,1047609291.0,0.0,1047609291.0
1,1.27,0.02,0.02,223038.54,64992613.0,1715047.24,1025665121.74,0.0185,1025888160.28
2,1.25,0.03,0.04,398601.02,64992613.0,1690033.52,1010651457.64,0.0162,1011050058.66
3,1.23,0.05,0.05,593326.49,64992613.0,1659229.15,997013483.3,0.019,997606809.79
4,1.21,0.06,0.06,737019.79,64992613.0,1636676.37,988746937.36,0.0139,989483957.15
5,1.19,0.08,0.07,826900.41,64992613.0,1606443.83,979329305.17,0.0181,980156205.5799999
6,1.18,0.08,0.07,879571.2,64992613.0,1595885.33,976691750.64,0.0076,977571321.84
7,1.16,0.1,0.07,984744.09,64992613.0,1569866.73,971554827.19,0.0167,972539571.2800001
8,1.15,0.1,0.07,1017128.87,64992613.0,1562412.9,970072401.58,0.0049,971089530.45
9,1.15,0.11,0.08,1072975.97,64992613.0,1552155.38,968354863.21,0.0069,969427839.1800001
10,1.13,0.12,0.08,1127491.45,64992613.0,1535908.24,966246000.94,0.0107,967373492.3900001
11,1.13,0.12,0.08,1169748.64,64992613.0,1528703.42,965299654.59,0.0048,966469403.23
12,1.13,0.13,0.08,1199585.87,64992613.0,1523673.07,964694687.33,0.0043,965894273.2
13,1.12,0.13,0.08,1239825.67,64992613.0,1515837.88,963861588.04,0.0041,965101413.7099999
14,1.11,0.14,0.08,1270680.03,64992613.0,1503693.7,962939154.36,0.0094,964209834.39
15,1.1,0.14,0.08,1289843.75,64992613.0,1490640.42,962024338.39,0.0094,963314182.14
16,1.1,0.15,0.08,1311385.66,64992613.0,1484908.62,961651514.67,0.005,962962900.3299999
17,1.09,0.15,0.08,1329761.23,64992613.0,1479753.99,961412110.25,0.0048,962741871.48
18,1.09,0.15,0.08,1340569.38,64992613.0,1477063.37,961269398.9,0.0031,962609968.28
19,1.09,0.15,0.08,1350653.54,64992613.0,1475301.47,961197706.32,0.0017,962548359.86
20,1.09,0.15,0.08,1350653.54,64992613.0,1475301.47,961197706.32,0.0011,962548359.86
