,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,24.5,24.5,24.5,24.5,24.5,24.5,24.5,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
1,24.5,24.5,22.1,22.1,36.3,31.3,31.3,36.3,36.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
2,20.3,20.3,20.3,20.3,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
3,20.3,18.9,17.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
4,20.3,17.8,18.9,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
5,16.3,15.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,42.7,50.9,50.9,50.9,50.9
6,15.8,16.3,27.5,24.5,24.5,24.5,36.3,31.3,31.3,31.3,36.3,36.3,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9
7,15.4,22.1,24.5,22.1,22.1,24.5,36.3,31.3,31.3,36.3,36.3,36.3,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,42.7,50.9,50.9
8,14.8,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
9,17.0,22.1,22.1,22.1,22.1,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
10,20.3,22.1,22.1,22.1,24.5,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,50.9,42.7,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9
11,20.3,20.3,22.1,22.1,27.5,31.3,27.5,27.5,50.9,50.9,42.7,50.9,42.7,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9
12,24.5,22.1,22.1,27.5,24.5,24.5,36.3,36.3,36.3,31.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9
13,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9
14,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
15,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
16,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
17,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9
