,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.34,0.0,0.0,0.0,63847392.0,1784579.0,990788242.9,0.0
1,1.3,0.03,0.02,93327.42,63847392.0,1735279.55,966953249.55,0.02
2,1.27,0.05,0.04,156820.2,63847392.0,1694106.59,953373938.35,0.0161
3,1.25,0.06,0.04,194763.43,63847392.0,1668872.1,947503756.76,0.0107
4,1.24,0.08,0.05,249436.07,63847392.0,1645662.52,942352050.96,0.0099
5,1.22,0.09,0.05,301142.71,63847392.0,1616291.04,937339009.07,0.0133
6,1.2,0.1,0.06,324834.61,63847392.0,1600798.77,935016685.76,0.0072
7,1.18,0.12,0.06,358131.56,63847392.0,1573805.3,931962852.62,0.0114
8,1.17,0.13,0.06,370605.01,63847392.0,1556579.74,930433000.67,0.008
9,1.16,0.13,0.06,381601.36,63847392.0,1545716.32,929520473.7,0.0055
10,1.15,0.14,0.06,395278.0,63847392.0,1533412.91,928541475.93,0.0062
11,1.14,0.15,0.06,405979.46,63847392.0,1521188.46,927951307.19,0.006
12,1.14,0.15,0.06,411650.3,63847392.0,1515112.95,927624878.82,0.0035
13,1.13,0.16,0.06,414954.18,63847392.0,1507552.52,927299315.44,0.004
14,1.13,0.16,0.06,418501.9,63847392.0,1503077.54,927080318.01,0.0028
15,1.13,0.16,0.06,424907.08,63847392.0,1498820.24,926907829.23,0.0028
16,1.12,0.16,0.06,429753.74,63847392.0,1494328.28,926790502.92,0.0028
17,1.12,0.16,0.06,432819.21,63847392.0,1491341.11,926696050.64,0.0121
18,1.12,0.17,0.06,436139.09,63847392.0,1488359.92,926600268.98,0.0022
19,1.12,0.17,0.06,439215.11,63847392.0,1483899.31,926453738.18,0.0028
20,1.11,0.17,0.07,440481.09,63847392.0,1477982.22,926342748.17,0.0034
21,1.11,0.17,0.07,442695.59,63847392.0,1475027.74,926257588.45,0.0021
22,1.11,0.18,0.07,443787.31,63847392.0,1472079.18,926207604.3,0.0022
23,1.1,0.18,0.07,445589.98,63847392.0,1467667.38,926162323.87,0.0028
24,1.1,0.18,0.07,446440.38,63847392.0,1466199.71,926134429.28,0.0015
25,1.1,0.18,0.07,447741.61,63847392.0,1463268.79,926093799.32,0.0021
26,1.1,0.18,0.07,449348.71,63847392.0,1461841.19,926073461.53,0.0015
27,1.1,0.18,0.07,450510.13,63847392.0,1460379.36,926059492.33,0.0015
28,1.1,0.18,0.07,452331.01,63847392.0,1457460.06,926038727.04,0.0175
29,1.09,0.18,0.07,454621.62,63847392.0,1454546.61,925995613.44,0.0021
30,1.09,0.19,0.07,458305.68,63847392.0,1451638.99,925967139.74,0.0021
31,1.09,0.19,0.07,460087.26,63847392.0,1450187.35,925947460.86,0.0015
32,1.09,0.19,0.07,461470.09,63847392.0,1447288.44,925920954.41,0.0021
33,1.09,0.19,0.07,463463.2,63847392.0,1445841.21,925895714.47,0.0015
34,1.09,0.19,0.07,465074.32,63847392.0,1444395.37,925885664.64,0.0015
35,1.08,0.19,0.07,466358.97,63847392.0,1442950.99,925873494.61,0.0015
36,1.08,0.19,0.07,466358.97,63847392.0,1442950.99,925873494.61,0.0008
