,0,1,2,3,4,5,6,7
0,20.3,20.3,18.9,17.8,20.3,42.7,42.7,42.7
1,17.0,16.3,16.3,15.8,15.8,20.3,20.3,20.3
2,15.8,16.3,20.3,24.5,24.5,24.5,24.5,24.5
3,14.8,15.4,17.8,36.3,31.3,50.9,50.9,50.9
4,15.4,15.4,15.8,17.8,17.0,22.1,22.1,22.1
5,17.0,20.3,18.9,17.8,17.8,17.8,17.8,17.8
6,15.4,75.2,61.6,50.9,61.6,61.6,61.6,61.6
7,14.8,20.3,20.3,18.9,42.7,42.7,61.6,61.6
8,15.8,15.8,15.8,15.4,17.8,17.0,20.3,20.3
9,17.0,17.0,20.3,20.3,18.9,17.8,17.8,17.8
10,15.8,15.4,61.6,61.6,61.6,50.9,50.9,50.9
11,15.8,15.4,22.1,22.1,20.3,20.3,20.3,20.3
12,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9
13,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
14,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
15,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1
16,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
17,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
18,92.8,92.8,61.6,61.6,50.9,50.9,50.9,50.9
19,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7
20,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
21,20.3,20.3,18.9,50.9,50.9,50.9,50.9,50.9
22,15.8,15.8,15.4,17.8,17.0,17.0,17.0,17.0
23,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3
24,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6
25,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5
26,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
27,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
28,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1
29,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
30,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
31,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
32,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
33,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3
34,144.6,115.5,92.8,92.8,92.8,75.2,75.2,75.2
35,75.2,61.6,50.9,50.9,50.9,42.7,42.7,42.7
36,144.6,144.6,115.5,92.8,92.8,92.8,75.2,75.2
37,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6
38,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
39,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
40,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3
41,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1
42,36.3,31.3,27.5,24.5,24.5,24.5,27.5,27.5
43,20.3,20.3,17.8,17.8,17.8,17.0,17.8,17.8
44,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3
45,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3
46,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
47,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1
