,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
1,22.1,20.3,20.3,18.9,24.5,24.5,24.5,24.5,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
2,17.0,17.0,16.3,17.0,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
3,15.8,15.4,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
4,15.8,15.8,20.3,20.3,20.3,20.3,20.3,22.1,20.3,20.3,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
5,17.0,17.0,17.0,17.0,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
6,15.4,22.1,20.3,20.3,22.1,22.1,22.1,22.1,20.3,31.3,27.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
7,15.4,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
8,15.8,17.0,16.3,17.8,22.1,22.1,20.3,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3,31.3
9,17.0,17.0,17.0,17.8,24.5,22.1,22.1,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
10,16.3,16.3,16.3,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
11,17.8,17.8,17.0,22.1,20.3,20.3,24.5,24.5,24.5,24.5,22.1,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
12,24.5,24.5,24.5,22.1,22.1,20.3,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
13,36.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,36.3,31.3,31.3,31.3,31.3,31.3
14,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,27.5,24.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3
15,61.6,50.9,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,31.3,27.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
16,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,31.3,31.3,27.5,36.3,36.3,36.3,36.3,31.3,36.3,36.3
17,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
18,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,31.3,31.3
19,36.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
20,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,36.3,36.3,36.3,31.3,36.3,36.3,31.3,36.3,36.3
21,36.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
22,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,24.5,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3
23,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,27.5,24.5,24.5,36.3,31.3,31.3,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3
24,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3
25,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,31.3,27.5,27.5,27.5,31.3,27.5,27.5,36.3,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3
26,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,31.3,27.5,27.5,24.5,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
27,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,27.5,27.5,31.3,31.3,31.3,27.5,36.3,36.3,36.3,36.3,31.3,36.3,31.3,36.3,36.3
28,50.9,42.7,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3
29,36.3,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,27.5,36.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
30,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
31,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3
32,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3
33,92.8,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3
34,144.6,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
35,230.4,230.4,230.4,182.1,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
36,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7
37,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
38,92.8,92.8,75.2,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3
39,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,36.3,31.3,31.3,36.3,36.3,36.3
