,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.22,1.02,1632804.0,1358548.12,64244351.0,0.17,0.16,0.004949999999999998,2.0684187499999998
