,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,9.37,4.83,6045.0,3119.35,30979.0,0.48,0.27,0.0,0.005233333333333334,1.9133333333333333
