,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2360.634,2307.3044202359315,2311.918567379039,2319.587356466329,2303.586297185115,2382.302909197059,2549.273962168636,2534.0167639136607,2516.33343332668,2507.6822711559894,2505.772932298511,2506.545362025846,2546.644778776702,2543.226789709239,2540.9525818026104,2537.5335610045868,2536.9024104435825,2559.011519538106,2558.3460880185676,2558.3460880185676
1,2298.609,2246.316740193965,2290.6251170129244,2492.892426497373,2475.537929455679,2455.889674118553,2587.6093515994903,2572.122781107858,2554.173849267214,2544.307465784516,2531.644928867161,2526.6213140733557,2610.7114698871787,2602.891831331772,2597.68969803694,2592.4975540115643,2589.9074654575525,2641.938991749103,2639.297324757354,2639.297324757354
2,2061.197,2192.819064006735,2237.8939674072876,2769.3086266748523,2749.995483010284,2728.073162417917,2700.9288641878993,2684.7637808827553,2666.026755478328,2655.6885766538367,2642.4381211956434,2637.1565330683734,2644.6035215135807,2636.677929827097,2631.407238631373,2626.1470795493483,2623.521065469799,2621.8642461629247,2619.2423929167617,2619.2423929167617
3,2092.899,2551.1469952633756,2519.35791120544,2498.8474397463924,2481.4080635889886,2461.6263469942196,2437.2804609651234,2572.712626577426,2554.758908197269,2544.956935781696,2532.259646089446,2527.199328221913,2626.71848570048,2618.846273706139,2613.611415897,2611.235749492622,2608.6249847431295,2603.4107092156273,2600.8084435064115,2600.8084435064115
4,2061.094,2772.7946800832683,2734.226886260114,2704.3003336887587,2685.4269410620973,2664.018678900654,2637.55685872133,2621.7739608700863,2628.7680498866157,2618.668120212805,2605.601334330142,2600.3930211208162,2599.6121554439683,2591.8214958336175,2586.640632569446,2602.19354895594,2599.591922406984,2594.395683981092,2591.802424297111,2591.802424297111
5,2166.594,2128.2066096272483,2393.13485825254,2366.9441643188775,2350.4368820774794,2472.5158773028697,2447.973312647911,2434.7664544567533,2669.823957068068,2659.5560080047453,2646.2849216927866,2640.995050108323,2633.0802400472385,2625.1889498807545,2619.941217159943,2619.25166967184,2616.632936002168,2611.4028424851,2608.792074642615,2608.792074642615
6,2208.225,2161.5150034863373,2828.618832722082,2797.65913380797,2778.134172892914,2755.9867398574684,2728.612880771729,2712.2821020890456,2693.3531021281246,2683.2270394774964,2669.837714721657,2664.5007371159286,2656.5152497182994,2648.5536978313876,2643.2592869654227,2637.9754656237787,2635.337506158155,2630.069490471345,2627.4394369808733,2627.4394369808733
7,2057.773,2833.6671031001674,2794.252598739158,2763.6690439150934,2744.381301025864,2722.5029398006864,2695.5916632757826,2679.4584932996613,2660.758535556985,2650.893419426514,2637.665494648014,2632.3928233132124,2624.5035723563606,2616.6382172405997,2616.168275894336,2610.938791392823,2608.3280056014305,2603.114325734233,2600.5113644084986,2600.5113644084986
8,2179.428,2333.448321889527,2333.464897372947,2307.9484579902996,2700.9435736716578,2679.411500438422,2653.01480842938,2637.1365695107734,2618.7319988911117,2609.2007916264115,2596.181302698131,2590.991792146037,2583.8820222816803,2590.1433776831095,2639.3998383771213,2634.1237060862054,2631.489593380119,2626.2292696709524,2623.603051401282,2623.603051401282
9,2091.488,2311.85635016347,2427.559239374828,2401.042736552973,2569.774015298626,2549.3316548139073,2524.0333693652146,2645.515100322854,2627.052097517909,2617.5506931171335,2604.489398376676,2599.2831939843213,2591.495237553367,2583.7483938515543,2640.6042729032456,2635.325732947712,2632.6905332147644,2627.4279927348675,2624.8009447421327,2624.8009447421327
10,2328.662,2292.8932186096263,2461.8731844816307,2436.5220686688785,2485.0576133151053,2474.5151862785865,2450.1576244939192,2692.1003000393225,2673.312037916005,2663.7636442962307,2650.4714620369227,2645.1732815283103,2637.245766486421,2629.342243981117,2624.1260229083987,2618.881002684605,2621.31099268192,2618.112664660549,2623.1154269958884,2623.1154269958884
