,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,22.1,20.3,20.3,22.1,20.3,24.5,36.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
1,20.3,18.9,20.3,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9
2,15.8,17.8,18.9,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
3,16.3,36.3,31.3,31.3,31.3,27.5,24.5,36.3,36.3,36.3,36.3,31.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
4,15.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7
5,17.8,17.0,24.5,22.1,22.1,31.3,27.5,24.5,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
6,17.8,17.0,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
7,15.8,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
8,17.8,22.1,22.1,20.3,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9
9,16.3,20.3,24.5,24.5,36.3,36.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9
10,22.1,20.3,27.5,24.5,31.3,31.3,27.5,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,50.9,50.9
11,36.3,31.3,27.5,27.5,27.5,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7
12,22.1,20.3,22.1,24.5,24.5,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
13,22.1,22.1,20.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
14,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
15,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
16,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,36.3,36.3
17,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
18,92.8,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7
19,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
