,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.18,0.0,0.0,0.0,162165294.0,3983470.0,2989169911.5,0.0,2989169911.5
1,1.16,0.02,0.04,216125.37,162165294.0,3914587.92,2869705591.56,0.021,2869921716.93
2,1.14,0.03,0.07,384886.77,162165294.0,3858513.86,2794766341.38,0.0171,2795151228.15
3,1.13,0.04,0.08,567623.16,162165294.0,3807644.83,2736856944.46,0.0162,2737424567.62
4,1.11,0.06,0.1,682659.75,162165294.0,3755761.44,2694025137.76,0.016,2694707797.51
5,1.1,0.07,0.11,791516.86,162165294.0,3704699.99,2660026231.35,0.0175,2660817748.21
6,1.09,0.08,0.12,853446.61,162165294.0,3667502.96,2640631307.61,0.0121,2641484754.2200003
7,1.08,0.08,0.12,888582.61,162165294.0,3647662.98,2631598832.49,0.0062,2632487415.1
8,1.08,0.09,0.12,933281.76,162165294.0,3634602.56,2626260339.26,0.0056,2627193621.0200005
9,1.07,0.1,0.12,942991.46,162165294.0,3602319.68,2617258254.57,0.0106,2618201246.03
10,1.06,0.1,0.13,955963.64,162165294.0,3592683.55,2614604694.47,0.0045,2615560658.1099997
11,1.06,0.1,0.13,968136.23,162165294.0,3575152.82,2611151833.15,0.0062,2612119969.38
12,1.05,0.11,0.13,982580.79,162165294.0,3561095.78,2608483299.58,0.0055,2609465880.37
13,1.05,0.11,0.13,993455.45,162165294.0,3553962.58,2607198261.2,0.0037,2608191716.6499996
14,1.04,0.12,0.13,988760.18,162165294.0,3520770.51,2604213667.72,0.0107,2605202427.8999996
15,1.04,0.12,0.13,988203.75,162165294.0,3509680.76,2603376060.68,0.0053,2604364264.43
16,1.04,0.12,0.13,987966.72,162165294.0,3499731.38,2602805145.81,0.0046,2603793112.5299997
17,1.03,0.12,0.13,988370.51,162165294.0,3491522.65,2602396216.15,0.0046,2603384586.6600003
18,1.03,0.13,0.13,987867.94,162165294.0,3483114.95,2601905076.72,0.0045,2602892944.66
19,1.03,0.13,0.13,987867.94,162165294.0,3483114.95,2601905076.72,0.0012,2602892944.66
