,0,1,2,3,4,5,6,7,8,9,10,11
0,13.114,10.58422289885906,9.67032805598186,9.199865618196462,9.009162663061664,8.95159523872522,8.91502885158716,8.910989822735573,8.88682424447727,8.882813420232793,8.87880660681256,8.87880660681256
1,2.4,2.4116692801460737,2.415884866942546,2.4180550020039497,2.418934670891436,2.4192002161845636,2.419368888521447,2.4193875196329255,2.4194989898895187,2.4195174908996293,2.41953597340873,2.41953597340873
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595
5,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83
6,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04
7,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28
8,7.782,7.782,7.782,7.782,7.782,7.782,7.782,7.782,7.782,7.782,7.782,7.782
9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10,0.225,1.453345278534081,1.256685401158019,1.1554471831660698,1.1144100550277933,1.1020221936681447,1.0941535189877876,1.0932843654687998,1.088084205194301,1.0872211209891065,1.0863588998681175,1.0863588998681175
11,6.45,10.918105950667725,10.202755646712298,9.83450162876658,9.685229075163601,9.640168229467879,9.61154592531808,9.608384379392762,9.589468796394273,9.586329327597877,9.583192998270281,9.583192998270281
12,1.75,9.089363039241137,7.914320271919165,7.309421919417272,7.064225078791068,6.990207607167165,6.94319227595203,6.937999083676078,6.906928126035948,6.901771197909912,6.896619426712002,6.896619426712002
13,15.35,10.63622499362547,11.390907273056106,11.779408934600216,11.936888913830852,11.984427331798504,12.014623370884376,12.017958747513491,12.03791436256688,12.041226448204315,12.04453522175611,12.04453522175611
14,14.5,10.047248365313958,10.760140420802188,11.14184830539072,11.289958702082473,11.334668727939002,11.363068194013215,11.366205125819201,11.384973442123437,11.388088468681314,11.391200380212632,11.391200380212632
15,17.755,12.305753258103191,13.17818563911275,13.151378215789983,13.354419743000529,13.564395104853316,13.601993362767297,13.60614636940453,13.63099387869129,13.635117884812598,13.639237766927785,13.639237766927785
16,18.649,12.92798186522752,14.164128172082549,12.78638496187065,13.050246623621604,13.195082309266883,13.244015055041913,13.249420039986871,13.28175815676487,13.287125398608104,13.292487273209497,13.292487273209497
17,15.58,10.795595140109759,12.061101930132098,13.166416560887171,13.924735033458761,13.732251307135,13.748829374896774,13.750660545521876,13.761616470490782,13.763434854020291,13.765251419166272,13.765251419166272
18,15.72,10.89260305536106,12.003290462463681,13.811484350776436,13.202332468394461,13.251327167121481,13.28244822459479,13.285885776370195,13.306452707060197,13.308866254353138,13.311277388098784,13.311277388098784
