,0,1,2,3,4,5,6,7,8,9,10,11,12
0,3212.684,3165.1456363688467,3118.6968359014013,3087.58826590063,3063.2656553756524,3094.001330802204,3255.172263322133,3396.485293676564,3507.3513258771945,3490.5984036149275,3539.720648812854,3536.185883164041,3536.185883164041
1,2981.276,2937.049476635265,2893.693793972323,2898.6229751793603,2869.43673068275,2865.4580407707363,2936.6049166713406,3023.9964980388822,3202.418312521703,3189.0550891456533,3409.1812858340736,3405.7895905482396,3405.7895905482396
2,2987.953,2948.7853301816162,2988.663984874844,3253.1273872518755,3217.540471616765,3205.3978708173377,3181.2899840839596,3163.6851248961816,3164.9699163783016,3150.172401436119,3211.541987456368,3208.336426468912,3208.336426468912
3,2690.583,2654.808231506733,2718.628484361205,3675.7217226980465,3635.5634021344995,3621.0748554657043,3592.2776301714207,3549.5987890781334,3522.634379831695,3632.4424969722354,3678.964352685723,3688.3049643330373,3688.3049643330373
4,2737.923,2698.792017683926,2685.493743694307,3105.5188051411637,3071.5563115467526,3059.3069396777405,3034.956159795326,2998.884000826041,2976.042290783428,3068.0779488500443,3101.8877917664727,3108.6847449747065,3108.6847449747065
5,2763.431,3695.315201778019,3640.2724311211978,3596.829110170318,3557.472923649027,3543.270221769505,3515.023471989054,3473.0752934385723,3445.3892496685553,3428.1986140898284,3411.09339568373,3407.685363288046,3407.685363288046
6,2535.437,3589.760385823359,3540.27544877287,3498.521762474741,3528.5838090842076,3697.839586506221,3779.5886227904666,3734.5589076216975,3708.011499731812,3689.508874507351,3671.098577567694,3667.427573990127,3667.427573990127
7,2596.916,2770.60089202791,2833.314522001944,2799.933429734805,2794.6357245371605,2985.1381257900553,3257.1213389130526,3219.7073419017834,3577.4149795321937,3559.6820260251834,3542.207020872844,3538.7313798519717,3538.7313798519717
8,2638.831,2626.527861740438,2991.0204782579985,2955.371013608785,2923.571512120004,2926.22724315365,2997.294181636035,2962.1094987054266,3157.8828755733844,3142.227832607188,3126.7950299305403,3123.72672190061,3123.72672190061
9,2635.08,2621.031159260424,3658.93847179344,3615.312127166828,3576.836084931317,3562.553781907933,3534.1584125953777,3491.986480072199,3464.1591620111913,3446.9252584932083,3429.8366835448737,3426.432675861329,3426.432675861329
10,2701.357,2681.3722167175083,3144.6620224559038,3112.902008922806,3367.9163994573487,3354.46601825271,3327.7264430726736,3288.0189026452795,3261.8137511002556,3245.5645632351066,3229.410371127681,3226.1903877565533,3226.1903877565533
11,2910.936,2868.40335783207,2828.0448805379797,2811.4661983843675,3539.3768900099362,3525.3711405899676,3497.642670756808,3548.4749550908887,3520.187382537996,3502.6226003368347,3485.1454066942965,3481.6606002876024,3481.6606002876024
12,2922.651,2880.004467193555,2838.8424679194263,2816.884560590054,3143.189125925269,3131.562224314878,3109.5582480159546,3569.8308262137725,3541.602718253478,3524.528267729231,3511.6868499218735,3540.9575460719516,3540.9575460719516
13,3171.902,3124.7023589845735,3078.1905399845505,3041.7555762050274,3016.740746289298,3005.321498457087,2984.5918690572175,3180.93564294385,3155.7733260774467,3140.5392480864284,3130.9020904452295,3169.771404354784,3169.771404354784
14,3593.887,3540.3554357021435,3487.621263233909,3446.0007053686295,3408.286100965565,3394.6766757198593,3367.63465941264,3327.4862902032914,3300.9657291478165,3284.5133980853143,3268.2439425611133,3268.658971618552,3268.658971618552
15,3807.205,3750.495252341219,3694.6304604267693,3650.5384068880353,3610.5838778020798,3596.163626701849,3567.495813615196,3524.9224927015202,3496.822896941596,3479.374788587257,3462.017493965507,3458.5565304715415,3458.5565304715415
16,3838.756,3781.578296769727,3725.2553051441364,3680.804964320575,3640.5233547775806,3625.989572208636,3597.096955551235,3554.2300750122595,3526.28157695822,3508.6982309497175,3491.1981549645875,3487.708319809623,3487.708319809623
17,3560.534,3507.85458970932,3456.173151132944,3415.1464055654515,3378.4769363278356,3365.654170767337,3341.0298518595914,3306.973899411246,3361.307311879491,3422.690760594396,3405.6264345891473,3402.2234701545576,3402.2234701545576
18,3308.977,3260.3148488691263,3212.5131060779077,3174.94516041372,3140.967383480913,3129.1838599690273,3108.80652081077,3079.0881479321497,3172.288535844678,3332.8593003344076,3316.233708284641,3312.9184935763565,3312.9184935763565
19,3370.703,3320.6094702517835,3271.2502793633066,3232.9399515725154,3197.691793552539,3185.280966140738,3163.5400936618526,3130.2083545042747,3190.0935668706306,3398.7173090957613,3422.3056187308093,3427.097593112079,3427.097593112079
20,3433.212,3382.1076051860946,3331.8124266674595,3292.0644533001623,3256.0849448305785,3243.2491947291187,3217.6762408349514,3179.796070511833,3164.0761004141264,3218.579169712827,3263.7108601748355,3272.827626314661,3272.827626314661
21,3539.493,3486.774936007129,3434.8450361058085,3393.864704090733,3356.7433495171235,3343.341383828422,3316.6983632754213,3277.146517628017,3251.338433342081,3235.6664315386497,3269.3472802880856,3276.1966360077977,3276.1966360077977
22,3607.964,3554.228606314561,3501.2934022626782,3459.5165044626733,3421.6636429384407,3408.0034717072863,3380.8457585787532,3340.52508192471,3313.9151318665004,3297.395159208945,3286.6646558912703,3284.551057235379,3284.551057235379
23,3662.605,3608.0606193320286,3554.3334536072207,3511.9359638459373,3473.5414977102905,3459.6792743908723,3432.119866881153,3391.2251649105965,3364.2243602326794,3347.454302104655,3330.911075151033,3327.6197000758816,3327.6197000758816
24,3617.576,3563.700469886736,3510.6348134840464,3468.7583197146605,3430.8283405822563,3417.1350482835496,3389.912318442409,3349.5130602056033,3322.8417334619335,3306.2766231620067,3289.826118972032,3286.5459518530597,3286.5459518530597
25,3704.936,3649.7669040064507,3595.427784119478,3552.5531006468495,3513.7346830055476,3499.721130128541,3471.8605793561314,3430.528897435538,3403.233965886408,3386.262607732967,3369.447388779459,3366.0944043906798,3366.0944043906798
26,3613.644,3559.8338460327514,3506.831772718777,3465.0168838769814,3427.150500921627,3413.482486033834,3386.3086453219435,3346.03920362387,3319.4087564396714,3302.9147087574233,3286.7723671975787,3283.590665830381,3283.590665830381
27,3604.062,3550.3869031108875,3497.516743084126,3455.7891534116807,3417.982539050491,3404.3414036573245,3377.2216061692925,3336.9713312950025,3310.3987442749426,3293.917580859204,3277.830095117447,3274.6814230223295,3274.6814230223295
28,3648.026,3593.721778731033,3540.24542028026,3498.214585942585,3460.269609020674,3446.5768668223755,3419.3120061122636,3378.5821975910035,3351.972645213492,3336.3694945107313,3324.176731960992,3321.6406432290314,3321.6406432290314
29,3535.987,3483.7381279012725,3432.473947651045,3391.8642219441417,3355.317887818832,3342.1145058529855,3315.8361739977736,3277.313549633649,3253.518967258817,3239.524125110496,3231.325937265206,3229.654997327941,3229.654997327941
30,3517.684,3465.5392173312944,3414.295814906791,3373.816293118894,3337.272322370134,3324.0705522463036,3297.8158093347397,3259.09672820108,3234.324172441478,3219.1269414509084,3206.053639507216,3203.4502438677087,3203.4502438677087
31,3712.221,3656.9286441275954,3602.463721110209,3559.483826310385,3520.5317164852913,3506.476993281345,3478.5338052681186,3437.063098928419,3409.673672994038,3392.66539022817,3375.7751824898082,3372.408634307318,3372.408634307318
32,3699.517,3644.416810374979,3590.15139458729,3547.328188052153,3508.5222031612516,3494.519320185427,3466.695750265333,3425.381752818378,3398.1114959352476,3381.175394547482,3364.339004045363,3360.9853480413176,3360.9853480413176
33,3725.96,3670.464336080891,3615.806193827408,3572.663355487161,3533.5757387315207,3519.4668008284402,3491.440633219283,3449.7913452721673,3422.325242139984,3405.2664576329225,3388.285276685992,3384.9078124093057,3384.9078124093057
34,3880.914,3823.1077384171112,3766.1616931782128,3721.21625662757,3680.488092111839,3665.7898974173636,3636.5672111357085,3593.172512820449,3564.530131500082,3546.744697299632,3529.0493000161878,3525.5205777161714,3525.5205777161714
35,3928.482,3869.966163692157,3812.322528233818,3766.8262458819295,3725.5987411812143,3710.718964490547,3681.1383164188082,3637.2110642358525,3608.21739784707,3590.2135495800653,3572.3021604511096,3568.7303302906585,3568.7303302906585
36,4017.075,3957.2389051589535,3898.294245049027,3851.771360646401,3809.613395295769,3794.3979598964897,3764.1493651832197,3719.2277532490757,3689.5786428450383,3671.1679528505897,3652.8495715041067,3649.1968779326025,3649.1968779326025
37,4093.413,4032.4461912732936,3972.38873224663,3924.9910160030277,3882.0474761755163,3866.547571512378,3835.7319514731907,3789.978696455872,3759.783325288155,3741.047587627243,3722.4023075584455,3718.6837312508874,3718.6837312508874
38,3831.675,3774.6030395951034,3718.3817728531394,3674.0090585457224,3633.803648207855,3619.2932813123953,3590.4456532856484,3547.6083016130347,3519.341278257836,3501.794530473155,3484.3312243770533,3480.849979152676,3480.849979152676
