,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
10,8.093,12.926200000000005,10.981088400000003,9.1316349852,8.9426034178936,8.844899024835836,8.736625565259475,8.68256101777768,8.610045012591025,8.559891646369696,8.513669373379095,8.485905194736075,8.446614675262468,8.414789354488846,8.390333363547693,8.368033361281617,8.352356459688565,8.341722844841334,8.332520099582203,8.324855456395573,8.308857429904279,8.297416986119353,8.291488893521892,8.285335737822711,8.277257636834157,8.273940999371144,8.264893949402586,8.257158721679469,8.254368023410917,8.246299622240373,8.242160532439883,8.240370606050604,8.233886299384377,8.230223255600384,8.228302130021978,8.22356655547121,8.219780125362545,8.218892664485008,8.214234635899063,8.210840066093887,8.207776224375445,8.204218161419806,8.20254988899851,8.200468441107537,8.199393756696463,8.196946700292445,8.19549144648835,8.193544109005073,8.190527785734922,8.18730936880567,8.186271965748807,8.185712333954314,8.182560114599866,8.181216712880868,8.179717028761893,8.178763141445511,8.17842008887973,8.177651308079811,8.177228051539414,8.175796174663242,8.17546498996459,8.17546498996459
11,12.661,9.794799999999997,11.076990599999998,10.6010404518,10.2479530895724,10.065453484271575,9.863212182536468,9.762226359203405,10.536975517021387,10.355005891870313,10.18729930857515,10.08656355420919,9.944007198788272,9.828536550897327,10.119803773029131,10.010393490051944,9.933478061118983,10.045306460613105,9.99408712157042,10.111428333680166,10.011348778656235,9.939780293387454,9.902695664879216,9.86420309926796,10.023668569098707,9.99914053485493,9.932233508112184,9.875028000247136,9.854389524242933,9.794720048030788,9.963909606733957,9.948274691453149,9.89163460502921,9.859638105298451,9.842857171824273,9.801492170810423,9.768417897856919,9.840465972571922,9.79682573158676,10.08422261110233,10.047218823213669,10.004246039694044,9.984097349098635,9.95895849946576,9.995978914471102,9.965274399438266,10.01701455784613,9.991250281247053,10.101342772809643,10.053811461306925,10.038490535232548,10.030225592021152,9.983671921892434,9.963831843064046,9.941683701731957,9.982596181012907,9.977309796288855,9.965463008122255,9.958940693081644,10.021875701299255,10.016432198494059,10.016432198494059
12,15.42,11.120699999999998,11.691085899999997,11.637681977699998,11.598063857758598,11.57758651411636,11.554894056083604,11.54356295537258,11.233164711861752,11.251287734811163,11.267990249064859,11.278022892626577,11.29222060336392,11.303720749061167,11.31255797213252,11.32061612422258,11.326281005141892,11.494123483931075,11.491380915025626,11.489096725744806,11.484329051668416,11.480919611929991,11.47915294318402,11.477319201945317,11.474911795463614,11.473923383145268,11.471227213988005,11.468921989358543,11.468090315539449,11.465685799762475,11.399652283168889,11.399896455770863,11.400781011716944,11.401280705412304,11.401542775536532,11.402188778392754,11.402705303819364,11.41402636669263,11.414247391125002,11.459208464173502,11.45818904410499,11.457005183737737,11.45645010598167,11.455757553968018,11.45539997842834,11.454585778924487,11.454101578019545,11.453453648037174,11.452450038596059,11.45137918732239,11.451034016261843,11.450847812164273,11.449798986550688,11.449352001752429,11.448853017722637,11.448535634527687,11.448421491989576,11.44816569856167,11.448024870068863,11.447548447277692,11.447438253488581,11.447438253488581
13,18.118,13.026841999999997,11.118300753999996,10.606041505461997,11.245217951467914,10.471587887049104,10.996671231314032,11.258862847883654,10.921736717593966,11.231774255987352,10.963110604644603,11.39573330473806,11.667959974264253,11.024463576580471,10.833972344760353,11.035274418903327,10.891789777025837,11.188064396167778,11.111472013509571,11.028480909077263,10.855257726350931,11.028183066854334,10.972787757915558,11.070289337420176,10.963093185248528,11.009081507914054,10.88452743251835,11.030033698055025,10.98732912518809,11.113862668928684,11.04377437686761,11.013465084345198,10.90366462063401,10.987237340497526,11.07866801773056,10.989044637109991,11.079784342633802,11.094051852235365,10.998737933702657,11.05807727155898,10.992035262498447,11.088940169360995,11.050376066820581,11.002260921550992,10.977418312335482,11.127851691151765,11.09131376747564,11.042420805893602,10.966688181716794,11.05088147172014,11.023019775531218,11.007989656878031,10.923330008544179,10.971250058416015,11.082544807422943,11.05433481454129,11.044189475283126,11.021453770005579,11.008936501155551,10.966590580635906,10.995196218313362,10.995196218313362
14,8.311,12.517570000000003,11.016899090000003,10.01103696927,9.99283024086286,11.018419763163633,10.282951317268068,10.251707406617552,10.209800395603594,10.025616757230045,10.509269698264273,10.46978389817883,10.013905508360947,10.814644012608463,10.44196706765022,10.402144537576453,10.374149298934595,10.289560177678277,10.549353451104182,10.400926140668847,10.367121236962697,10.258146811403675,10.462679553872967,10.445577487702906,10.255125233219383,10.248930979021434,10.482034430070362,10.276337880717195,10.355127136745002,10.332920779907752,10.321528918850243,10.37660257182404,10.576116058663782,10.454823041138523,10.447209518562584,10.428442185412894,10.29743636203592,10.283531307501669,10.454747649124107,10.32752271494863,10.446693124359966,10.306086637504809,10.375160337942235,10.461341291521334,10.415837878606121,10.40422660739818,10.341321434894605,10.428145327631606,10.292630967802657,10.280037145865169,10.330977737260653,10.35845787083709,10.513244303228628,10.444210638680198,10.435146057822637,10.385380451186588,10.40348292938184,10.399050583017404,10.421610330102318,10.34492995449058,10.343194234672618,10.343194234672618
15,2.031,5.5850880000000025,6.146771656000003,8.212164639768003,8.888992675330227,9.66432351766725,9.861124931123168,9.539394436908822,10.288661921169037,9.487668714815639,9.788958512048891,10.174533250253665,9.600179925228298,9.863953731957752,9.496649248328962,9.72422555470429,10.345911698086145,10.005000318464614,9.857962306681424,9.703499512867618,10.457497046479753,10.010892703016326,9.895475814628853,9.850077064375359,9.647675827671593,9.699575662773505,9.996146879634829,9.745715270051262,9.79306511046039,9.92996185493737,9.90568988485406,9.89519360623581,9.857169087561434,9.716088691284838,9.798897449606851,10.178021038870611,10.011357428743365,9.95549492674216,9.9212886144527,9.767560533248025,9.920009959383577,9.749850650642685,9.838067890883044,9.822733600956267,9.774816264946704,9.909508490852932,9.841209371980991,9.825815393913352,9.681970932095952,9.775988891336786,9.84039401353208,9.83553764945089,9.808183369369559,9.727525618829015,9.827884683308922,9.775118951792523,9.798542475985352,9.896034593701485,9.891709420732978,9.809077360580517,9.803565051138195,9.803565051138195
16,12.448,9.356999999999998,10.936633,9.934172299,10.482688940582,10.409699712415069,9.752814953827299,10.516810497705807,10.434546806487992,10.290351766258656,10.553458941399048,10.24289865126671,10.11340878614004,10.368521995387436,10.260562323737991,10.462120149457641,10.427115300938556,10.366471573600077,10.461988125376873,10.413540505364812,10.37451821049464,10.298912745338425,10.37573627572361,10.455476451176178,10.392162440226778,10.438167516302698,10.408659140487563,10.342929479165623,10.387215678019807,10.515254894118819,10.580939011977609,10.609343743833877,10.712244619105185,10.666374259008451,10.598917019382332,10.57263492370395,10.525520510916536,10.51447786734012,10.604518186248535,10.558135677033578,10.539672149430704,10.490330312798353,10.480695358106377,10.527574146302356,10.511778404839333,10.404511501528027,10.384120340506636,10.43283405403701,10.3882890324159,10.472759494346175,10.465887139908368,10.480779817068917,10.564665303288573,10.540415323739245,10.460644263235677,10.444005176340085,10.441621155634724,10.436278565234012,10.448837172407842,10.42332294047691,10.417421648715003,10.417421648715003
17,12.572,9.340499999999999,10.519234499999998,10.2144293035,10.643507170263,10.451283845682754,10.238266971904437,10.434300546264465,10.254437579073937,10.479241133903765,10.330024261647292,10.47799466037857,10.327395194340713,10.529409626850049,10.411046495209444,10.303118008068735,10.432444281608818,10.372566066062856,10.453945121618531,10.406522877726738,10.307540799163593,10.427557136807922,10.385345979840492,10.453132254465437,10.39092469977789,10.430184055181888,10.357274852422794,10.456937484063769,10.431693546834683,10.35870886949295,10.41846773001664,10.401110117256442,10.338229272097157,10.396307311022632,10.426767008668316,10.375850163364925,10.439538508627342,10.42926573906695,10.375346906721473,10.436853193333272,10.398767010306607,10.466137232987101,10.443725174492295,10.415762396176941,10.401324772215172,10.368450302454223,10.399299998219863,10.440581298253687,10.396523859306075,10.468314571948975,10.451855111657537,10.44297598098759,10.392962797634013,10.425648355669502,10.40093633362312,10.385218033953267,10.393965161817452,10.413567475361095,10.40635963798429,10.381975524138555,10.390735622042001,10.390735622042001
18,2.438,7.8613000000000035,6.977302100000003,7.580259586300002,7.736368341593402,7.54105598231016,7.900615920857497,7.945756183505468,7.711102172934295,7.927111262159668,8.334089247205862,7.944947356890275,8.504252621201248,7.9582898852931345,8.382347854010858,8.656521764960043,8.30206602435732,8.59873931735867,8.500291962616398,8.661498619812674,8.4804772150456,8.557725922648181,8.760153870891385,8.858667100893753,9.055199082656214,8.936089499168402,9.091185024209983,9.129291698120532,9.076739739252483,9.22480275228986,9.136059077978032,9.140882369042297,9.158355544804435,9.17862630063952,9.084257532430566,8.977638518795496,9.005489001750428,9.051216578738174,9.291227565324862,9.197337193495764,9.115194426464875,9.140701399244465,9.094160878255797,9.102593821568938,9.14694788335325,9.075442082036123,9.087517892887618,9.141677052922752,9.273566741335069,9.245993038871013,9.210705115443432,9.212668884750773,9.223730142669247,9.234444190529208,9.180104639290212,9.228041488258018,9.224881322304988,9.217799390404243,9.219400393452222,9.292816586763534,9.30339732041648,9.30339732041648
19,9.885,9.323,9.414606,10.295273618000001,9.128603819524,9.21558938027874,9.887984509518601,9.38373381071904,9.445389552000597,9.876031765456538,9.28291962067634,9.322656925711703,9.778891233140534,9.788441022157885,10.099779504473887,9.633671041638344,9.847496792264959,9.603034423782095,9.613467150102158,9.75015620129889,9.759460423409266,9.978114020968574,9.801413714360486,9.61800488921531,9.797218683868266,9.861798747558638,9.562958810180707,9.757450663722574,9.81911900243929,9.522413052317326,9.532202899904759,9.5364364651059,9.55177326064124,9.664437155864569,9.716525035682466,9.722421659433579,9.843136431310006,9.801429476290835,9.582521585668076,9.59099098126937,9.598635215756365,9.731512524067917,9.733814836206898,9.736687354318967,9.778170480775778,9.780627559717935,9.838088773881884,9.724980087178128,9.849780684562784,9.652942921972212,9.655495549830517,9.656872576531534,9.664628908929462,9.72793447529552,9.790104589215495,9.835148438734127,9.811347844979188,9.758010714374377,9.758645660802506,9.828793684568863,9.805018509830589,9.805018509830589
20,5.752,6.890050000000001,7.275047850000001,8.452507423550001,8.343215072463902,8.447725339130553,9.139540890295754,8.854987455510908,8.903819998483067,8.98609345863021,8.873818206225819,8.898778204614915,8.984100384153423,9.008211349579616,9.330739287011566,9.0623338404857,9.192844811578015,9.195270174303316,9.067869177854092,9.201761364162762,9.20522783003553,9.234206755043648,9.194122759147382,9.195916953613812,9.219272441562032,9.257661537613917,9.25737846073322,9.279636430000224,9.31486661069022,9.311723280155709,9.215610751591505,9.216047422572407,9.21762933597922,9.23152297324376,9.261209651618348,9.260887313811708,9.275129581711168,9.265167674639189,9.21288047067754,9.115975817498567,9.119512446243606,9.247619560410055,9.195185267003902,9.129764746930828,9.17098709946152,9.172850396173905,9.18095849062747,9.155708279305548,9.278597030926383,9.162219328905813,9.163206916287848,9.163739674790122,9.166740525847258,9.17551941795955,9.212519587854237,9.218453872387839,9.21858805689829,9.218888764386204,9.201554320564272,9.270411897114679,9.25633824952622,9.25633824952622
21,5.737,7.844500000000002,8.951677500000002,9.992886032500003,9.473114774585001,9.445961575507727,9.415871108634613,9.736845935509308,9.675364885441663,10.020843491553823,9.388842985889992,9.378821348821253,9.764639213939128,9.717151684684605,9.680660156648576,9.947385644899935,9.587693663140637,9.573315222951871,9.70887155970265,9.693771669792167,9.662254424576506,9.851715940073952,9.671489177811807,9.658020013299641,9.808337172741055,9.697253103631716,9.67424044845013,9.834564628269874,9.729206029589285,9.704595728109823,9.799970643450857,9.793214995729446,9.76874153591735,9.858916255983498,9.77180942839973,9.75309109840574,9.854124456551972,9.810604585356108,9.582181215697933,9.68451614165839,9.672880721975272,9.659368419594038,9.713032893300127,9.779988268327424,9.77455838564415,9.762194542774335,9.810841819175494,9.69353882461116,9.679842659872826,9.797228852097023,9.791066334723956,9.78774193671561,9.76901671086728,9.82103646020427,9.715907840380797,9.75463985413661,9.752569294720063,9.747929171067582,9.765374525212245,9.756392158283635,9.770314589650502,9.770314589650502
22,9.056,13.146236000000002,11.028827532000001,9.753680508196,10.354702655704328,9.80285185029833,9.76730518385537,10.37955554841152,9.786258215956902,10.491423169009083,10.002816275277183,9.709326401108891,10.443993760998003,10.004074322508183,9.66602067399756,10.220269123447745,9.954405783411223,9.774071146291362,10.043502513878583,9.899902433434466,9.600173165527488,9.995331987754533,9.86659136010965,9.732963027946251,10.04053058077251,9.959809030318604,9.739618578802673,10.068855742756554,9.992137195129692,9.770330335373206,9.967043416318129,9.914110895322311,9.72235401592813,9.913028811513998,9.852030408152801,9.701669343867454,9.914944932895297,9.88443231836503,9.724280322585525,9.92956847355313,9.815855693240747,9.683800166750284,9.794383164249032,9.9323538841283,9.888590345287017,9.788940767345416,9.89067959660258,9.808320684267132,9.680751063739116,9.924134278635725,9.876084801570732,9.850164292761308,9.704162706807423,9.814440266205313,9.742046781679823,9.822500267081345,9.80543426601302,9.767189357618902,9.803633410830807,9.731423642846682,9.760721948275295,9.760721948275295
23,19.182,13.792981999999997,11.574391933999996,10.807590723001997,10.238733211415633,10.864708892102835,10.406398811640027,10.177549311462265,10.854596746152406,10.546854861775625,10.659234230459838,10.726736771249486,10.422263094124538,10.53563941565333,10.622762820063677,10.402205608558901,10.475153888871043,10.524634579427332,10.41945709998852,10.459858472788886,10.544186238166454,10.392490367543633,10.545886146884868,10.581105676331438,10.459343237925518,10.481351059642858,10.541383506660715,10.412711248860983,10.434289157630346,10.49667469974883,10.420678482855612,10.435814341061345,10.490646510054646,10.417621700793225,10.43532299698212,10.478956692087744,10.3978449480172,10.43483403338108,10.480979174145979,10.402607757269893,10.435871955580875,10.474501924957867,10.4326143960835,10.380352722557912,10.433369195332334,10.462087703839691,10.423166475985933,10.4470843129422,10.484131783553936,10.391661434696656,10.449855158914994,10.457248027961505,10.498889595010814,10.456636251085653,10.477467434817196,10.446717293034206,10.45165842386207,10.462731498047312,10.448827840557074,10.469791767267605,10.458640600198533,10.458640600198533
24,11.655,9.314832,11.407779384000001,9.801681845351998,10.138985749497936,10.313327388305673,10.506528244389658,10.098999871860926,10.290387887622032,10.034755262522694,10.195159491532948,10.291508965091772,10.027858068582594,10.17430084241016,10.286833978386989,10.089446430007966,10.178682983497511,10.239211981174112,10.14359613787067,10.191961061458809,10.292910748218151,10.15310147856259,10.196656535684275,10.241865183078062,10.133216845388782,10.160608942171784,10.235328495063195,10.119213712785351,10.145322079668,10.2208059756846,10.151529214341116,10.169570863769023,10.234929745763186,10.167851572373344,10.188671650360117,10.239993142597513,10.165028341462184,10.17545814307195,10.230201191778287,10.158095558408496,10.197015073889874,10.242212606599287,10.203404417500298,10.154984733567794,10.169984886232116,10.204140233848777,10.168452270574893,10.196696677433971,10.240445777110953,10.15512606646629,10.17162467973516,10.180524931656748,10.23065708398042,10.192022227720711,10.21689284984946,10.188712028501117,10.194577180387112,10.207720985763627,10.194957380834811,10.21977810536062,10.209518992939177,10.209518992939177
25,5.834,6.7894000000000005,7.4486698,8.3913798494,8.653936716809202,8.329643994376143,8.546271259185978,8.318440473414356,8.01285429518439,7.801505428551503,8.349222391124906,8.447217713310662,8.185895941979595,8.334225307201432,8.448208183854124,8.252142570065063,8.342308443571355,8.40346779738493,8.308397488881688,8.357216769237475,8.45911481216009,8.319983727115606,8.349390199029253,8.395413102859345,8.287833752539253,8.315664744993546,8.391581507743869,8.276490339895396,8.302968004117174,8.379519603911316,8.310790574605711,8.329069087710442,8.395286047851183,8.328692610607051,8.349766914058552,8.401715072066503,8.327251334976575,8.334298575631738,8.519287528333363,8.444099477540028,8.480236891123988,8.522203547499144,8.481880494286658,8.431570764895211,8.40559505724626,8.438448370929594,8.40198609373658,8.495694357955587,8.535843527216919,8.446682690818761,8.417943181219755,8.426439522132435,8.474296578379933,8.434692129704235,8.458480363499264,8.429611079500772,8.435228635182767,8.447817577466123,8.434748489578793,8.458535765255954,8.44803762219493,8.44803762219493
26,4.193,4.755,4.663394,5.7527263820000005,5.468856180476,5.32213271972126,5.159537608081399,5.246348449002562,5.116786589775247,5.027179290567047,5.291095540800909,5.218621235108049,5.116059111597245,5.032983791553493,4.969145023395427,4.910934146640771,4.870011900282247,4.842254412370675,4.818231999112959,4.798224575141345,4.756464079456592,4.7266004832453925,4.812626069231277,4.7934176610851065,4.768200119319532,4.757846517171781,4.729604191313192,4.705457002704098,4.696745233658128,4.671557971975221,4.65863690673189,4.653049263851107,4.632807096241659,4.621372111739375,4.615374902175024,4.600591780598897,4.5887716189615295,4.610501217628798,4.724553672576533,4.70967016974439,4.696236745331036,4.680636406225775,4.673321860132388,4.664195744789872,4.659483787341974,4.6487546602331085,4.642374094989845,4.700335987185038,4.685115907569487,4.668876082619694,4.663641445710877,4.660817597036612,4.644911798737367,4.638133121756306,4.630565858686449,4.625752634240898,4.624021623703935,4.6201424290906,4.618006716945147,4.610781602757079,4.609110476346051,4.609110476346051
27,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342,5.342
28,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225,6.225
29,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793,2.793
30,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506
31,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222,4.222
32,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.908,8.836414000000001,8.770439014,8.730810039076001,9.2747290351684,9.175303422003244,9.098900361930998,9.029232834786173,8.980256563203362,8.947036044112025,8.91828571047988,8.894340567744525,8.844361068570151,8.808619931935933,8.79009995390979,8.770876855338587,8.745640027414368,8.735278506920908,8.707014581574862,8.682848925403992,8.674130493672125,8.648923968988518,8.63599302182583,8.630401105563918,8.610143456919106,8.59869972703921,8.59269793086066,8.577903503280536,8.5660743016854,8.563301781573603,8.54874961565538,8.53814462641703,8.528572866130187,8.517457107280151,8.512245250670949,8.505742590908202,8.502385164999119,8.49474030620414,8.490193941917282,8.484110257020854,8.474686949310227,8.46463227998299,8.461391324903177,8.45964297695376,8.449795115737333,8.445598189001272,8.44091301978825,8.437932976570579,8.436861244664296,8.434459493462318,8.433137195995007,8.428663863663092,8.42762920820844,8.42762920820844
