,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.55,0.0,0.0,0.0,1640209.0,87243.0,24836749.0,0.0
1,1.89,0.26,0.07,1184.1,1640209.0,64575.2,23039236.17,0.0164
2,1.57,0.38,0.07,1378.38,1640209.0,53794.89,22975435.39,0.0085
3,1.5,0.41,0.08,1525.51,1640209.0,51217.25,22969998.06,0.003
4,1.44,0.43,0.08,1602.04,1640209.0,49356.94,22967546.4,0.0031
5,1.42,0.44,0.08,1699.55,1640209.0,48424.07,22965799.49,0.0021
6,1.39,0.46,0.08,1725.28,1640209.0,47512.69,22964795.9,0.0015
7,1.36,0.47,0.08,1801.86,1640209.0,46618.13,22963723.56,0.0012
8,1.35,0.47,0.08,1811.57,1640209.0,46108.22,22963428.16,0.0011
9,1.34,0.47,0.08,1813.29,1640209.0,45878.34,22963279.55,0.0006
10,1.34,0.48,0.08,1815.0,1640209.0,45786.74,22963247.77,0.0005
11,1.34,0.48,0.08,1820.66,1640209.0,45695.32,22963151.24,0.0005
12,1.34,0.48,0.08,1820.66,1640209.0,45695.32,22963151.24,0.0003
