,0,1,2,3,4,5,6,7,8,9
0,20.3,20.3,18.9,17.8,50.9,50.9,50.9,42.7,42.7,42.7
1,15.8,15.8,15.8,15.4,31.3,31.3,61.6,61.6,61.6,61.6
2,16.3,15.8,15.8,15.8,15.8,15.8,22.1,22.1,22.1,22.1
3,17.8,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9
4,14.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
5,14.5,20.3,18.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3
6,15.4,15.1,15.1,24.5,22.1,22.1,24.5,24.5,24.5,24.5
7,16.3,15.8,15.8,16.3,16.3,15.8,17.0,17.0,17.0,17.0
8,17.0,16.3,50.9,50.9,36.3,36.3,36.3,36.3,36.3,36.3
9,15.1,14.8,31.3,27.5,36.3,61.6,61.6,61.6,61.6,61.6
10,15.4,15.4,15.4,15.4,15.8,18.9,20.3,20.3,20.3,20.3
11,20.3,20.3,18.9,17.8,17.8,17.8,20.3,18.9,20.3,20.3
12,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3
13,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5
14,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
15,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
16,36.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5,24.5
17,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
18,31.3,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5
19,24.5,22.1,22.1,20.3,20.3,20.3,18.9,27.5,27.5,27.5
20,22.1,22.1,20.3,20.3,18.9,18.9,17.8,20.3,20.3,20.3
21,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
22,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1
23,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8
24,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
25,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
26,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
27,22.1,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8
28,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
29,24.5,22.1,22.1,22.1,20.3,20.3,18.9,18.9,18.9,18.9
30,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
31,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
32,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5
33,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
34,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
35,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
36,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
37,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6
38,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5,115.5
39,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,75.2,75.2
40,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
41,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
42,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
43,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
44,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
45,22.1,20.3,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8
46,18.9,18.9,17.8,17.8,24.5,24.5,36.3,50.9,61.6,61.6
47,15.8,15.4,15.4,15.4,15.8,15.8,15.8,15.8,16.3,16.3
