,0,1,2
0,22.274,25.194041039701762,25.194041039701762
1,15.609,18.32968284014493,18.32968284014493
2,6.649,9.364622987364298,9.364622987364298
3,18.7,17.174791710158665,17.174791710158665
4,24.0,22.97166925321655,22.97166925321655
5,8.7,12.761881150530671,12.761881150530671
6,9.794,12.858668498348118,12.858668498348118
7,12.263,11.777001140420454,11.777001140420454
8,19.926,18.28652336819609,18.28652336819609
9,18.357,16.839128496690588,16.839128496690588
10,7.918,8.820087419906711,8.820087419906711
11,2.769,3.162572215453363,3.162572215453363
12,1.735,2.9143673522852533,2.9143673522852533
13,1.587,2.0915516531085214,2.0915516531085214
14,10.797,10.777856890313283,10.777856890313283
15,6.595,6.572652316885548,6.572652316885548
16,12.42,12.569265657028597,12.569265657028597
17,5.163,5.454531851043983,5.454531851043983
18,19.155,18.433549324361792,18.433549324361792
19,9.09,10.191276957704194,10.191276957704194
20,8.025,9.350175443247084,9.350175443247084
21,17.708,16.21972863545727,16.21972863545727
22,24.15,22.1134092557963,22.1134092557963
23,23.625,21.632682967626813,21.632682967626813
24,4.63,4.317385429036721,4.317385429036721
25,13.402,12.308903137624492,12.308903137624492
26,14.07,12.900330698877616,12.900330698877616
27,6.118,7.909862531380553,7.909862531380553
28,7.921,8.497317231713799,8.497317231713799
29,1.36,1.2604895619809364,1.2604895619809364
30,0.151,0.4669878061503641,0.4669878061503641
31,1.924,2.407300271429873,2.407300271429873
32,3.996,5.300936032124558,5.300936032124558
33,8.94,9.871603227793713,9.871603227793713
34,16.528,15.134432213334724,15.134432213334724
35,22.476,20.580579148375882,20.580579148375882
36,12.892,12.26862613742634,12.26862613742634
37,22.547,20.6455916559188,20.6455916559188
38,7.137,6.85187729581148,6.85187729581148
39,15.587,14.559596892893007,14.559596892893007
40,15.734,14.520900295843877,14.520900295843877
41,3.32,5.574501737289522,5.574501737289522
42,13.72,12.965913273926722,12.965913273926722
43,25.95,24.191701158730954,24.191701158730954
44,23.593,21.83107493090483,21.83107493090483
45,8.145,9.956511626345335,9.956511626345335
46,25.512,23.36055059767598,23.36055059767598
47,18.267,17.384308682419036,17.384308682419036
