,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.07,0.0,0.0,0.0,600929.0,25950.0,9869674.4,0.0
1,1.77,0.15,0.13,909.03,600929.0,22183.57,8596023.15,0.0382
2,1.6,0.23,0.14,1346.9,600929.0,19979.12,8469915.34,0.0231
3,1.5,0.28,0.14,1604.14,600929.0,18806.24,8443409.35,0.0123
4,1.39,0.33,0.15,2103.6,600929.0,17426.4,8425289.16,0.0174
5,1.35,0.35,0.15,2179.74,600929.0,16895.39,8421895.36,0.0086
6,1.3,0.37,0.15,2347.18,600929.0,16285.94,8418778.68,0.0082
7,1.28,0.38,0.15,2416.81,600929.0,15987.7,8417497.43,0.0047
8,1.25,0.4,0.15,2512.61,600929.0,15697.44,8416332.13,0.0049
9,1.24,0.4,0.15,2553.74,600929.0,15487.46,8415698.95,0.0042
10,1.22,0.41,0.15,2631.07,600929.0,15230.8,8414997.78,0.0044
11,1.21,0.42,0.15,2647.47,600929.0,15109.84,8414709.05,0.0021
12,1.19,0.43,0.15,2707.83,600929.0,14882.06,8414178.74,0.0039
13,1.18,0.43,0.15,2713.85,600929.0,14804.07,8414029.03,0.0018
14,1.18,0.43,0.15,2717.81,600929.0,14755.64,8413936.22,0.0012
15,1.18,0.43,0.15,2720.42,600929.0,14736.34,8413889.06,0.0008
16,1.17,0.43,0.15,2728.03,600929.0,14707.46,8413842.91,0.001
17,1.17,0.43,0.15,2737.16,600929.0,14678.66,8413772.19,0.001
18,1.17,0.44,0.15,2749.6,600929.0,14640.4,8413672.43,0.0012
19,1.17,0.44,0.15,2760.25,600929.0,14592.8,8413582.28,0.0014
20,1.16,0.44,0.15,2770.93,600929.0,14517.11,8413479.01,0.0018
21,1.16,0.44,0.15,2770.91,600929.0,14507.69,8413460.59,0.0006
22,1.16,0.44,0.15,2776.16,600929.0,14479.5,8413431.11,0.0009
23,1.16,0.44,0.15,2775.92,600929.0,14470.12,8413422.38,0.0005
24,1.15,0.44,0.15,2776.93,600929.0,14451.39,8413408.08,0.0008
25,1.15,0.44,0.15,2776.93,600929.0,14451.39,8413408.08,0.0003
